Date,UNH UN Equity,GS UN Equity,MSFT UQ Equity,HD UN Equity,CAT UN Equity,AMGN UQ Equity,MCD UN Equity,CRM UN Equity,BA UN Equity,AAPL UQ Equity,CVX UN Equity,TRV UN Equity,WMT UN Equity,JNJ UN Equity,AXP UN Equity,PG UN Equity,JPM UN Equity,IBM UN Equity,MRK UN Equity,NKE UN Equity,MMM UN Equity,DIS UN Equity,KO UN Equity,CSCO UQ Equity,INTC UQ Equity,VZ UN Equity
2020-11-17,352.1,224.65,214.46,272.47,171.91,232.44,216.01,256.17,210.05,119.39,87.04,135.04,149.37,149.35,116.48,141.88,116.11,112.4228,77.7124,132.21,173.64,144.5,53.68,41.88,45.53,60.75
2020-11-18,344.51,224.3,211.08,269.83,172.74,227.76,215.52,257.16,203.3,118.03,84.28,134.37,149.09,147.37,114.24,139.7,115.25,111.5345,76.5205,131.63,171.4,143.9,52.61,41.32,45.06,60.32
2020-11-19,337.0,224.57,212.42,270.93,172.9,224.67,215.11,264.65,205.67,118.64,85.73,133.87,152.12,147.14,114.14,139.53,115.56,111.9261,76.654,131.91,171.61,141.72,53.13,41.17,45.62,60.21
2020-11-20,334.7,223.35,210.39,269.81,172.23,223.17,214.09,258.04,199.62,117.34,85.79,134.55,150.24,146.36,112.58,139.3,114.57,111.6969,76.7112,132.98,172.89,141.07,52.67,40.97,45.39,60.04
2020-11-23,335.06,228.83,210.11,271.4,174.78,222.22,217.0,257.64,211.53,113.85,91.03,134.63,150.93,143.87,116.09,138.76,117.87,114.7056,76.5491,134.13,174.14,145.98,52.68,41.64,46.06,60.23
2020-11-24,336.01,237.5,213.86,273.31,176.9,220.46,219.71,260.84,218.49,115.17,95.62,136.39,151.36,143.87,120.39,138.31,123.32,118.8415,76.4156,134.7,177.08,151.49,53.22,42.61,47.01,60.64
2020-11-25,333.19,236.54,213.87,273.96,174.63,220.31,219.34,246.82,217.61,116.03,92.14,136.02,151.83,143.68,120.58,138.68,122.03,118.6314,76.3393,135.54,177.12,149.09,52.93,42.5,47.05,60.41
2020-11-26,333.19,236.54,213.87,273.96,174.63,220.31,219.34,246.82,217.61,116.03,92.14,136.02,151.83,143.68,120.58,138.68,122.03,118.6314,76.3393,135.54,177.12,149.09,52.93,42.5,47.05,60.41
2020-11-27,337.94,235.4,215.23,275.99,175.08,224.81,218.33,247.63,216.5,116.59,91.31,134.44,151.6,144.0,120.59,138.61,121.22,118.7746,76.1486,134.25,176.89,147.13,52.7,42.7,47.45,60.58
2020-11-30,336.34,230.58,214.07,277.41,173.59,222.04,217.44,245.8,210.71,119.05,87.18,129.65,152.79,144.68,118.59,138.87,117.88,117.9819,76.654,134.7,172.73,148.01,51.6,43.02,48.35,60.41
2020-12-01,341.19,232.08,216.21,276.6,173.26,225.08,216.14,241.35,213.01,122.72,87.45,133.41,152.64,147.45,119.93,139.37,119.74,117.638,77.76,135.44,170.52,149.44,52.04,43.54,49.56,60.58
2020-12-02,347.56,237.65,215.37,271.1,173.87,226.56,210.86,220.78,223.85,123.08,89.87,134.04,150.52,148.14,122.33,138.36,122.04,119.0325,78.027,135.58,171.85,153.61,52.11,43.89,49.9,61.36
2020-12-03,348.68,235.47,214.24,268.14,174.63,226.91,211.51,220.97,237.2,122.94,89.8,135.09,149.3,149.0,123.12,137.34,121.24,118.0678,77.6647,136.96,171.83,153.24,52.78,44.11,50.99,61.74
2020-12-04,349.89,239.58,214.36,263.99,182.21,229.21,210.74,225.86,232.71,122.25,93.28,136.16,148.91,150.27,125.04,137.47,122.34,121.4969,78.1319,137.19,172.46,154.14,53.85,44.38,51.985,61.55
2020-12-07,347.86,238.45,214.29,262.64,178.71,226.45,208.89,227.7,238.17,123.75,90.76,133.9,148.11,148.97,123.94,137.68,121.88,119.109,78.6754,138.75,170.15,153.68,52.99,44.35,50.2,61.35
2020-12-08,347.86,238.84,216.01,261.72,178.84,228.94,208.39,227.86,236.57,124.38,91.54,135.26,149.45,151.55,123.52,138.05,122.0,120.0737,79.3143,139.12,172.46,153.72,53.18,44.37,50.69,61.45
2020-12-09,344.41,242.82,211.8,265.58,180.07,229.85,208.69,220.57,232.06,121.78,90.44,134.91,148.27,153.1,121.69,136.41,121.05,121.1052,79.5908,138.79,175.29,154.43,53.33,44.69,50.07,61.46
2020-12-10,339.65,244.4,210.52,264.81,178.85,228.16,208.04,222.92,234.43,123.24,93.35,136.71,147.04,152.25,121.84,135.51,120.27,119.3573,79.1331,137.58,173.49,154.69,53.05,44.32,50.26,60.51
2020-12-11,337.07,239.99,213.26,264.55,179.29,227.4,207.76,222.42,230.33,122.41,92.45,134.95,147.0,152.95,120.23,136.51,119.56,118.6982,79.1045,137.41,174.02,175.72,53.35,44.32,49.73,60.35
2020-12-14,336.13,237.79,214.2,265.58,178.05,229.46,211.92,221.27,228.62,121.78,89.44,133.99,145.65,149.07,117.36,135.85,118.3,117.9914,76.5872,136.28,173.08,169.3,53.27,44.24,50.47,59.98
2020-12-15,339.67,242.43,214.13,267.98,181.74,230.53,214.86,220.15,229.5,127.88,89.37,137.26,145.58,150.57,119.1,136.65,120.32,120.2838,76.7398,139.39,174.68,173.94,53.84,44.72,50.665,60.55
2020-12-16,339.34,243.77,219.28,269.59,179.5,228.44,213.8,223.62,225.87,127.81,88.69,137.44,145.43,149.67,119.0,137.27,120.67,119.9208,76.12,138.34,175.41,173.12,53.06,44.72,51.12,59.91
2020-12-17,341.67,244.43,219.42,273.97,179.17,231.24,214.25,225.92,221.24,128.7,88.41,138.03,146.1,153.62,118.98,138.25,119.67,119.9208,76.1104,140.5,176.65,173.55,53.27,44.82,50.65,60.01
2020-12-18,338.38,242.13,218.59,270.45,180.96,228.49,215.08,227.43,219.75,126.655,87.19,138.86,145.95,154.51,117.51,139.04,119.08,120.2074,75.8339,137.28,176.42,172.89,53.74,45.44,47.46,60.46
2020-12-21,336.08,256.98,222.59,270.99,180.16,227.31,211.67,226.47,219.31,128.23,86.09,138.15,145.97,153.02,116.41,137.52,123.55,117.8577,75.6051,144.02,175.66,170.69,52.81,44.88,46.36,59.49
2020-12-22,335.01,250.09,223.94,270.04,176.58,220.99,211.92,231.17,218.78,131.88,84.36,136.48,144.2,152.72,114.55,136.55,121.67,118.0678,75.729,142.45,174.78,170.45,52.76,44.69,46.17,58.99
2020-12-23,337.59,256.45,221.02,269.81,178.42,222.94,212.02,227.43,219.69,130.96,85.69,137.95,143.22,151.94,116.95,136.34,125.07,118.3448,76.0532,141.76,173.99,173.55,53.08,44.375,46.57,58.96
2020-12-24,340.79,256.16,222.75,270.92,179.56,222.93,211.39,225.78,217.15,131.97,85.33,138.49,143.5,152.47,117.35,137.72,124.52,119.0994,76.4156,141.6,174.52,173.73,53.44,44.54,47.07,58.84
2020-12-25,340.79,256.16,222.75,270.92,179.56,222.93,211.39,225.78,217.15,131.97,85.33,138.49,143.5,152.47,117.35,137.72,124.52,119.0994,76.4156,141.6,174.52,173.73,53.44,44.54,47.07,58.84
2020-12-28,345.95,259.59,224.96,269.25,178.37,223.65,214.02,224.64,216.09,136.69,84.9,139.19,145.22,153.19,118.36,138.68,125.34,119.2236,76.7112,142.43,174.71,178.86,54.16,44.92,47.07,58.98
2020-12-29,347.35,258.01,224.15,266.19,176.65,226.87,212.71,222.46,216.25,134.87,84.61,138.35,144.3,154.14,118.14,138.42,125.01,118.2493,77.6361,141.57,173.85,177.3,54.13,44.64,49.39,58.81
2020-12-30,344.99,259.45,221.68,265.26,180.04,227.17,211.56,222.4,216.67,133.72,85.33,139.08,144.18,156.05,119.43,137.77,125.36,118.7651,76.8447,141.58,174.11,181.17,54.44,44.48,48.75,58.14
2020-12-31,350.68,263.71,222.42,265.62,182.02,229.92,214.58,222.53,214.06,132.69,84.45,140.37,144.15,157.38,120.91,139.14,127.07,120.236,77.9984,141.47,174.79,181.18,54.84,44.75,49.82,58.75
2021-01-01,350.68,263.71,222.42,265.62,182.02,229.92,214.58,222.53,214.06,132.69,84.45,140.37,144.15,157.38,120.91,139.14,127.07,120.236,77.9984,141.47,174.79,181.18,54.84,44.75,49.82,58.75
2021-01-04,349.5,265.0,217.69,263.92,182.15,226.66,210.22,220.31,202.72,129.41,84.71,135.65,146.53,156.5,118.04,137.82,125.87,118.383,77.1975,140.1,171.87,177.68,52.76,43.96,49.67,58.85
2021-01-05,344.8,270.93,217.9,266.05,183.64,227.76,211.48,221.52,211.63,131.01,87.0,134.53,145.75,158.34,118.67,138.7,125.65,120.4844,77.331,141.23,171.58,178.44,52.18,43.98,50.61,58.58
2021-01-06,359.27,285.55,212.25,267.57,193.86,233.25,211.0,216.15,211.03,126.6,89.8,139.1,146.66,159.83,123.06,140.16,131.55,123.4932,78.5515,142.35,174.19,179.12,50.52,44.4,51.1,59.29
2021-01-07,365.03,291.65,218.29,266.26,194.23,234.02,211.98,217.98,212.71,130.92,90.22,139.07,146.65,160.37,121.66,138.85,135.87,123.2066,80.1153,144.95,169.72,178.58,49.96,44.96,52.19,58.53
2021-01-08,363.39,290.08,219.62,269.09,194.26,238.49,215.87,222.04,209.9,132.05,91.08,139.65,146.63,160.04,121.78,138.79,136.02,122.7672,79.1713,146.35,166.62,178.69,51.08,45.06,51.65,57.8
2021-01-11,360.75,293.83,217.49,271.23,193.86,237.57,214.23,218.25,206.79,128.98,91.6,137.43,147.29,159.37,121.06,137.85,138.05,122.815,81.0497,147.05,165.2,179.09,50.2,45.36,51.54,57.46
2021-01-12,357.37,302.21,214.93,276.33,197.54,236.59,211.6,215.52,208.41,128.8,93.34,140.42,148.97,158.13,121.62,137.05,140.22,123.4167,79.2285,145.05,166.51,175.99,50.11,45.79,53.24,57.26
2021-01-13,355.04,302.94,216.34,274.05,195.89,237.74,212.09,218.18,207.21,130.89,93.25,142.25,147.45,157.89,122.4,137.26,140.35,121.2294,78.5133,143.04,166.28,176.12,50.16,45.36,56.95,57.06
2021-01-14,350.53,307.87,213.02,268.34,197.4,241.66,208.5,215.6,209.91,128.91,95.49,142.32,146.97,160.65,123.78,135.8,141.17,123.1875,78.3512,141.3,166.41,173.43,49.23,45.15,59.25,57.04
2021-01-15,351.3,301.01,212.65,275.59,194.62,245.49,209.91,213.14,204.32,127.14,92.09,143.24,144.64,160.3,122.15,134.78,138.64,122.6335,79.505,140.72,165.55,171.44,48.7,45.43,57.58,57.38
2021-01-18,351.3,301.01,212.65,275.59,194.62,245.49,209.91,213.14,204.32,127.14,92.09,143.24,144.64,160.3,122.15,134.78,138.64,122.6335,79.505,140.72,165.55,171.44,48.7,45.43,57.58,57.38
2021-01-19,352.19,294.2,216.44,273.19,194.06,248.27,209.09,216.76,210.71,127.83,94.51,143.51,143.39,162.78,126.75,133.6,138.04,123.2353,79.3238,139.27,169.12,172.26,48.51,45.19,57.99,57.05
2021-01-20,350.84,290.47,224.34,274.3,192.34,252.36,213.63,223.44,211.45,132.03,95.38,145.02,145.51,162.38,128.94,131.93,135.97,124.2477,78.6278,142.8,170.22,173.64,48.68,45.34,58.67,57.26
2021-01-21,355.0,289.37,224.97,279.05,192.19,252.03,213.53,222.17,207.41,136.87,92.01,148.72,144.85,161.73,127.43,131.01,134.83,125.7473,77.4072,141.61,170.67,171.28,48.95,45.11,62.46,57.27
2021-01-22,347.55,289.39,225.95,284.0,191.94,253.5,213.38,225.77,205.84,139.07,91.73,145.84,146.33,163.55,126.14,130.0,133.79,113.292,77.2165,139.35,169.04,172.78,48.49,44.77,56.66,57.47
2021-01-25,347.81,283.04,229.53,285.08,187.34,257.1,213.34,225.92,203.36,142.92,90.9,146.36,146.2,165.98,121.15,132.24,132.12,113.2633,77.3786,137.55,170.39,171.89,48.78,45.03,55.44,58.42
2021-01-26,343.11,281.76,232.33,282.6,187.21,258.6,215.38,226.26,202.06,143.16,89.36,143.71,147.51,170.48,116.15,133.09,131.58,116.998,76.5205,135.1,175.95,169.56,49.29,45.26,55.21,56.57
2021-01-27,332.99,273.33,232.9,274.05,180.63,251.06,207.0,224.78,194.03,142.06,88.2,139.5,143.84,167.88,114.09,128.38,127.86,116.9789,73.4882,131.02,186.65,163.03,48.53,45.7,53.59,55.13
2021-01-28,338.15,275.02,238.93,278.05,184.34,247.75,206.82,226.5,197.23,137.09,89.02,140.0,143.75,169.16,118.97,130.36,130.11,114.6961,74.2987,134.72,183.42,171.88,49.15,45.34,56.065,55.37
2021-01-29,333.58,271.17,231.96,270.82,182.84,241.43,207.84,225.56,194.19,131.96,85.2,136.3,140.49,163.13,116.26,128.21,128.67,113.7696,73.4882,133.59,175.66,168.17,48.15,44.58,55.51,54.75
2021-02-01,334.0,274.73,239.65,270.07,184.72,240.43,207.93,228.46,195.84,134.14,86.41,138.21,139.27,162.71,117.03,128.97,129.62,115.1355,73.7648,135.71,174.7,170.97,48.48,45.4,56.69,54.28
2021-02-02,338.72,286.97,239.51,272.16,192.5,240.49,209.76,234.2,200.94,134.99,87.06,139.83,140.77,161.25,120.7,128.79,133.61,114.0848,74.1557,139.59,175.02,176.96,48.96,45.83,58.0,54.5
2021-02-03,337.89,288.55,243.0,274.17,191.45,237.08,208.71,234.82,207.39,133.94,88.96,138.66,141.2,160.5,120.44,128.95,135.14,113.7791,73.7266,138.63,175.48,176.43,48.77,45.77,57.68,54.79
2021-02-04,329.32,293.75,242.01,278.82,191.65,237.22,211.03,237.98,210.64,137.39,89.0,143.93,142.53,161.99,124.9,129.03,138.25,115.5939,72.4966,140.63,177.1,180.23,49.01,47.25,58.79,55.14
2021-02-05,324.51,293.5,242.2,278.86,193.0,236.32,212.58,238.89,207.93,136.76,89.26,144.84,144.36,164.45,126.28,129.57,137.98,116.3294,72.2773,145.11,179.01,181.16,49.65,48.08,58.18,55.32
2021-02-08,324.34,300.15,242.47,280.03,197.45,237.57,211.58,238.93,211.95,136.91,91.48,146.2,145.03,164.92,127.99,129.17,140.14,118.0678,71.5526,143.41,180.76,190.0,49.92,48.94,59.16,55.05
2021-02-09,329.63,300.46,243.77,276.77,197.28,236.65,215.98,236.7,215.12,136.01,90.96,147.16,145.83,166.27,126.68,128.67,139.58,116.6255,71.5526,141.79,180.94,188.21,49.7,48.5,58.78,55.0
2021-02-10,333.4,304.28,242.82,278.69,197.72,238.46,214.4,236.72,211.92,135.39,92.52,145.93,144.13,166.81,128.23,128.22,139.66,116.7592,71.4096,142.46,181.08,189.63,49.6,47.24,58.86,54.96
2021-02-11,333.07,302.32,244.49,277.06,198.35,235.04,214.27,241.24,210.66,135.13,92.02,146.34,144.02,166.06,128.31,128.33,139.27,115.4889,71.2665,143.54,177.21,190.91,50.3,47.58,60.66,54.6
2021-02-12,328.24,306.32,244.99,277.51,197.99,237.21,213.9,240.37,210.98,135.37,92.55,145.96,144.47,166.58,129.62,127.62,141.25,115.3838,71.5145,142.12,178.7,187.67,50.69,47.29,61.81,54.2
2021-02-15,328.24,306.32,244.99,277.51,197.99,237.21,213.9,240.37,210.98,135.37,92.55,145.96,144.47,166.58,129.62,127.62,141.25,115.3838,71.5145,142.12,178.7,187.67,50.69,47.29,61.81,54.2
2021-02-16,324.62,311.96,243.7,275.39,202.38,232.84,215.03,248.59,217.18,133.19,93.13,147.42,145.66,165.07,130.68,127.92,144.65,114.6865,70.7993,141.71,176.63,186.35,50.27,46.51,62.47,54.15
2021-02-17,326.86,312.74,244.2,280.92,202.3,235.61,213.45,247.66,215.52,130.84,95.92,148.45,147.2,165.66,128.56,128.46,145.1,114.591,72.0294,143.99,176.65,186.44,50.13,46.25,61.85,56.99
2021-02-18,328.41,309.9,243.79,283.05,199.92,232.53,215.43,247.01,208.48,129.71,95.0,147.69,137.66,165.74,128.49,129.53,145.59,115.3169,71.9054,145.09,179.37,183.0,50.77,46.34,61.61,56.98
2021-02-19,324.58,315.62,240.97,279.64,209.91,231.69,212.24,246.56,217.47,129.87,95.8,145.91,138.34,162.98,131.71,127.12,148.02,113.655,70.8565,142.02,176.54,183.65,50.11,45.68,63.01,56.45
2021-02-22,327.64,316.87,234.51,275.85,218.06,231.47,212.06,240.95,212.88,126.0,98.39,147.87,137.69,161.87,135.95,126.58,149.41,115.4411,71.4477,136.67,176.12,191.76,50.63,45.43,60.71,56.45
2021-02-23,329.51,319.21,233.27,267.24,220.18,232.46,211.32,235.64,212.12,125.86,99.63,149.33,135.47,160.44,136.94,127.52,150.61,115.2978,71.0758,136.13,176.17,197.09,50.54,45.51,61.12,57.03
2021-02-24,332.21,330.64,234.55,259.97,222.47,229.99,213.27,240.47,229.34,125.35,103.31,150.96,133.21,162.59,139.89,127.66,153.26,117.6858,71.1044,135.65,177.63,197.51,50.71,45.74,63.19,57.12
2021-02-25,328.87,327.76,228.99,255.25,221.82,227.52,210.95,231.08,216.45,120.99,102.35,148.0,131.95,162.76,137.08,126.58,151.18,116.9789,71.1521,135.54,178.76,190.98,50.17,45.52,60.4,56.5
2021-02-26,332.22,319.48,232.38,258.34,215.88,224.92,206.14,216.5,212.01,121.26,100.0,145.5,129.92,158.46,135.26,123.53,147.17,113.5977,69.2451,134.78,175.06,189.04,48.99,44.87,60.78,55.3
2021-03-01,334.65,329.92,236.94,261.62,219.76,227.04,208.25,217.54,224.39,127.79,102.05,150.39,131.37,159.32,138.71,124.29,150.5,115.3265,69.0162,137.65,176.41,194.98,49.9,45.92,62.88,55.36
2021-03-02,334.64,330.94,233.87,260.29,215.82,225.69,208.67,213.47,223.14,125.12,102.44,149.12,130.11,159.02,139.25,123.9,150.01,114.9349,69.4644,137.02,177.11,193.94,50.1,45.515,61.24,54.98
2021-03-03,332.87,334.43,227.56,257.36,214.91,223.94,205.82,206.0,228.56,122.06,103.59,150.71,127.59,156.22,142.59,123.16,152.91,116.8739,69.8935,134.26,178.06,192.26,49.98,45.13,59.9,55.38
2021-03-04,333.81,329.29,226.73,250.93,212.77,221.91,204.84,205.33,224.71,120.13,104.5,149.02,127.53,153.07,142.68,122.15,150.56,114.7247,68.816,132.04,177.63,188.03,49.94,44.56,58.33,54.8
2021-03-05,347.1,327.37,231.6,253.52,220.16,227.73,207.37,210.76,223.22,121.42,109.0,152.36,129.12,156.1,147.33,125.98,150.91,117.3228,69.7314,133.35,180.8,189.99,50.79,46.25,60.74,56.0
2021-03-08,350.17,334.19,227.39,259.03,221.58,227.81,209.11,207.72,224.03,116.36,109.75,155.75,127.88,157.4,150.27,127.31,152.91,119.214,70.723,134.56,183.77,201.91,51.64,47.51,59.85,56.79
2021-03-09,351.98,330.59,233.78,264.96,216.8,228.99,208.55,211.53,230.61,121.085,109.5,153.82,128.89,157.7,145.1,126.18,151.83,118.6123,70.6944,135.95,181.18,194.51,50.86,47.89,62.67,56.2
2021-03-10,349.6,342.02,232.42,266.24,221.06,229.96,213.31,211.96,245.34,119.98,111.37,155.38,132.18,159.15,146.75,127.34,155.13,122.1368,71.2856,137.59,184.51,195.06,51.44,48.29,62.25,57.08
2021-03-11,353.1,342.1,237.13,268.85,219.76,231.17,211.57,215.95,252.0,121.96,111.19,155.09,132.13,159.14,147.75,126.91,154.32,121.4396,71.1616,141.19,184.57,196.75,50.88,48.8,63.31,55.51
2021-03-12,356.02,348.81,235.75,273.1,229.0,230.36,212.34,212.21,269.19,121.03,111.56,157.27,134.12,159.6,148.54,128.14,156.15,121.8885,71.133,140.45,184.92,197.16,50.36,48.82,62.9,55.63
2021-03-15,353.88,346.05,234.81,278.54,230.74,235.96,220.46,212.8,265.63,123.99,110.25,157.34,133.43,160.42,146.99,128.56,155.37,122.815,72.6873,144.94,189.48,196.76,51.03,49.41,63.79,55.64
2021-03-16,354.6,341.71,237.71,282.08,226.46,240.32,219.86,214.48,255.21,125.57,107.64,156.47,133.39,161.37,143.3,128.94,153.51,122.4902,73.2403,144.65,186.85,194.24,51.22,49.67,64.78,55.64
2021-03-17,352.18,344.95,237.04,280.03,233.63,244.27,224.11,213.12,263.59,124.76,108.03,157.92,132.28,160.77,144.68,128.42,155.09,123.2448,73.7076,144.82,188.3,195.24,51.24,49.42,65.78,55.75
2021-03-18,362.05,348.0,230.72,283.16,230.68,244.42,222.9,209.48,256.06,120.53,104.12,156.83,130.01,160.47,142.58,128.7,157.65,124.2286,73.679,143.17,191.0,192.28,50.57,48.8,63.725,56.31
2021-03-19,365.58,344.2,230.35,289.1,225.29,245.94,222.44,212.2,255.82,119.99,103.38,149.3,131.74,160.04,140.71,128.01,155.14,123.1206,73.9078,137.49,188.71,191.14,50.81,48.98,63.76,56.24
2021-03-22,366.86,339.33,235.99,288.94,226.02,249.69,225.07,215.17,251.23,123.39,102.54,147.59,132.37,160.5,139.95,130.18,150.97,124.6967,73.9078,138.27,189.47,192.86,51.0,50.3,65.63,56.59
2021-03-23,368.5,331.77,237.58,289.98,218.25,245.04,224.37,215.0,241.25,122.54,101.97,147.0,133.94,160.35,136.08,132.6,149.46,124.6107,72.7254,137.12,188.33,188.73,51.39,50.01,63.48,56.91
2021-03-24,370.6,328.65,235.46,292.75,221.23,245.47,224.05,209.53,239.24,120.09,104.7,149.28,133.11,161.91,138.42,132.56,150.62,124.7635,72.6968,133.16,190.69,184.72,51.52,49.65,62.04,57.01
2021-03-25,371.09,330.55,232.34,297.18,224.25,246.25,224.2,205.44,247.19,120.59,105.07,152.78,134.01,161.97,142.28,133.48,152.55,127.1037,72.5347,128.64,193.1,186.91,52.02,50.51,62.02,57.38
2021-03-26,376.48,327.39,236.48,303.81,229.5,252.86,225.21,209.09,244.87,121.21,107.48,153.64,135.13,164.93,143.73,135.45,155.09,130.2653,73.7934,132.99,194.88,185.92,53.04,52.57,64.87,58.18
2021-03-29,379.06,325.73,235.24,302.2,230.22,254.96,227.35,210.77,250.52,121.39,106.92,153.85,136.67,166.04,142.37,137.57,152.68,129.7686,74.6611,133.49,195.74,184.85,53.85,52.52,64.5,58.83
2021-03-30,373.56,332.01,231.85,304.82,233.08,249.75,224.98,210.0,252.01,119.9,105.93,154.03,135.74,165.01,143.49,135.45,154.48,128.6797,73.3834,132.95,194.64,185.53,53.15,51.77,63.77,58.59
2021-03-31,372.07,327.0,235.77,305.25,231.87,248.81,224.14,211.87,254.72,122.15,104.79,150.4,135.83,164.35,141.44,135.43,152.23,127.2852,73.5073,132.89,192.68,184.52,52.71,51.71,64.0,58.15
2021-04-01,367.07,327.64,242.35,307.75,232.74,249.17,225.21,218.72,252.96,123.0,105.75,150.62,135.62,162.83,144.57,134.28,153.71,127.2565,73.5073,132.53,192.7,188.97,52.51,51.98,64.55,58.3
2021-04-02,367.07,327.64,242.35,307.75,232.74,249.17,225.21,218.72,252.96,123.0,105.75,150.62,135.62,162.83,144.57,134.28,153.71,127.2565,73.5073,132.53,192.7,188.97,52.51,51.98,64.55,58.3
2021-04-05,370.18,323.54,249.07,315.4,233.71,252.02,228.85,220.29,259.36,125.9,104.51,152.03,139.43,163.43,146.06,136.45,153.62,129.8354,73.4215,135.12,194.97,188.5,52.81,52.41,66.54,58.87
2021-04-06,364.37,327.06,247.86,313.78,230.64,249.1,231.91,221.09,255.17,126.21,103.58,151.75,140.1,163.39,146.15,136.5,152.54,128.2021,72.2677,137.16,194.84,189.73,53.19,52.025,65.56,59.11
2021-04-07,365.64,326.55,249.9,312.47,230.41,248.12,232.61,220.79,252.58,127.9,104.19,152.29,139.8,163.61,147.13,136.74,154.93,128.8803,72.5824,136.54,194.95,187.56,53.28,51.77,66.25,59.0
2021-04-08,364.89,331.14,253.25,314.43,230.48,246.88,230.25,224.45,254.95,130.36,103.02,150.36,139.71,162.97,147.04,137.26,155.12,129.0618,71.9817,133.68,195.72,187.32,53.12,51.91,67.05,57.6
2021-04-09,376.3,330.81,255.85,319.23,230.75,248.95,231.48,231.28,252.36,132.995,102.92,151.65,139.78,161.25,147.78,136.37,156.28,129.6444,72.7636,135.45,198.0,187.89,53.18,52.09,68.26,57.49
2021-04-12,376.28,331.84,255.91,320.79,230.93,248.94,230.96,228.76,249.52,131.24,101.78,151.84,139.8,161.64,147.57,136.92,155.95,128.5555,72.6778,136.64,197.83,186.49,53.35,51.57,65.405,57.54
2021-04-13,374.5,327.68,258.49,320.4,229.35,249.95,231.32,232.0,253.27,134.43,102.24,152.21,139.37,159.48,145.99,135.11,154.09,125.2984,72.878,133.54,196.47,185.49,53.09,51.66,65.22,57.62
2021-04-14,375.63,335.35,255.59,320.02,232.58,249.62,230.31,228.02,252.43,132.03,104.27,155.43,139.32,159.92,147.42,135.6,151.21,126.6834,72.8494,132.26,196.75,187.46,53.08,51.37,64.19,57.7
2021-04-15,390.01,338.55,259.5,322.74,232.52,255.13,231.28,233.0,251.11,134.5,103.42,154.36,140.16,160.39,148.53,137.24,152.17,126.6356,73.0973,133.67,197.48,185.93,53.33,51.64,65.02,57.7
2021-04-16,391.01,342.31,260.74,328.08,233.36,255.71,233.08,231.91,248.18,134.16,102.96,155.95,140.61,162.24,149.99,137.25,153.3,127.6004,73.8697,134.31,198.58,187.26,53.68,52.8,64.75,58.28
2021-04-19,389.84,343.09,258.74,326.85,232.39,255.97,231.81,230.5,244.15,134.84,103.26,154.38,139.71,162.69,148.54,136.61,152.65,127.1514,74.0508,132.57,198.59,187.43,54.0,52.85,63.63,58.39
2021-04-20,396.53,331.88,258.26,323.96,227.63,259.14,233.01,227.96,234.06,133.11,101.33,155.73,140.79,166.48,145.1,137.75,149.27,131.9655,74.9185,127.11,198.3,182.79,54.17,51.79,62.7,58.39
2021-04-21,398.81,335.27,260.58,325.95,232.46,258.78,232.26,230.56,235.92,133.5,102.73,157.38,141.2,166.59,147.18,136.85,150.54,137.1138,75.5479,129.9,200.88,183.11,54.61,51.93,63.7,58.14
2021-04-22,396.54,330.85,257.17,321.46,228.89,255.05,232.96,231.35,234.33,131.94,100.95,155.87,139.67,165.18,147.16,134.63,147.37,134.9456,74.3369,129.18,200.9,182.76,54.44,51.5,62.57,57.28
2021-04-23,400.31,339.35,261.15,323.89,230.11,257.03,234.58,233.51,238.38,134.32,101.55,157.84,139.9,165.52,144.33,133.94,150.19,136.044,74.2606,130.19,202.2,183.02,54.47,51.91,59.24,57.3
2021-04-26,395.86,343.52,261.55,319.99,230.56,255.52,232.31,235.46,241.44,134.72,101.52,155.73,137.91,164.12,150.34,131.26,150.56,135.2226,73.9269,131.6,199.63,184.27,53.66,51.64,58.76,56.94
2021-04-27,394.5,346.63,261.97,320.59,230.34,255.13,234.98,234.21,242.47,134.39,102.7,155.2,138.38,163.18,150.36,131.18,151.25,135.6428,73.7648,132.11,194.45,184.64,53.58,51.37,57.97,56.32
2021-04-28,394.59,348.11,254.56,319.71,232.3,236.71,232.41,236.88,235.46,133.58,105.22,153.79,137.89,161.98,152.54,131.4,152.23,136.5885,73.5073,130.71,195.93,183.39,53.59,51.11,57.62,56.43
2021-04-29,401.55,352.97,252.51,325.34,227.47,234.71,235.21,234.36,235.94,133.48,106.9,155.7,139.63,164.2,154.63,132.51,155.19,137.7729,70.2558,133.26,199.05,185.33,54.26,51.46,58.28,57.32
2021-04-30,398.8,348.45,252.18,323.67,228.11,239.64,236.08,230.32,234.31,131.46,103.07,154.66,139.91,162.73,153.35,133.42,153.81,135.5187,71.0377,132.62,197.14,186.02,53.98,50.91,57.53,57.79
2021-05-03,405.9,350.16,251.86,330.27,228.17,245.38,235.56,223.76,235.19,132.54,105.53,156.59,142.12,165.21,154.8,135.0,153.36,138.26,72.4489,133.03,198.61,185.51,54.48,51.17,57.26,57.92
2021-05-04,411.34,349.84,247.79,332.77,233.41,247.36,233.86,217.18,233.63,127.85,106.11,158.53,140.72,167.77,154.53,134.54,155.48,139.2152,72.4584,131.55,199.38,184.25,54.14,50.71,56.9,58.6
2021-05-05,412.5,357.62,246.47,332.05,237.88,249.35,235.04,215.4,228.18,128.1,108.96,159.29,140.6,167.07,156.39,133.46,157.52,138.7089,74.089,132.21,201.44,181.51,54.0,51.13,56.85,58.69
