Date,KMB IB Equity,HCLT IB Equity,NTPC IB Equity,NEST IB Equity,BHARTI IB Equity,RELIANCE IB Equity,TCS IB Equity,ITC IB Equity,MM IB Equity,UTCEM IB Equity,TATA IB Equity,SUNP IB Equity,WPRO IB Equity,HUVR IB Equity,INFO IB Equity,MSIL IB Equity,BAF IB Equity,HDFCB IB Equity,ICICIBC IB Equity,APNT IB Equity,SBIN IB Equity,TTAN IB Equity,TTMT IB Equity,IIB IB Equity,JSTL IB Equity,LT IB Equity,AXSB IB Equity
2013-12-31,364.53,315.77,114.0,5297.25,297.82,403.77,1085.47,214.4,471.75,1763.35,39.72,567.75,209.64,570.95,435.69,1763.0,157.43,332.88,199.72,490.75,176.55,229.4,372.41,420.1,101.77,713.27,259.93
2014-01-01,361.55,314.54,115.0,5310.5,304.26,401.01,1076.85,214.73,473.8,1765.95,39.87,572.4,207.28,571.8,433.3,1763.35,157.54,332.53,199.53,499.85,176.53,230.8,370.92,423.8,101.44,712.6,258.35
2014-01-02,353.83,312.88,112.5,5290.6,295.7,394.99,1081.15,210.27,468.03,1731.6,39.35,573.9,207.34,562.75,434.34,1769.4,157.8,328.43,195.47,485.5,174.25,226.3,368.0,413.5,100.79,690.93,254.55
2014-01-03,356.08,315.24,110.0,5334.95,296.38,390.32,1111.0,209.9,450.03,1729.25,38.71,579.95,208.93,565.3,445.68,1798.55,156.89,331.68,194.0,489.4,171.61,227.2,358.85,413.9,99.4,674.83,252.13
2014-01-06,356.83,312.83,110.13,5380.45,296.33,385.76,1119.8,210.67,448.05,1720.95,38.3,588.15,209.27,563.75,439.27,1807.15,155.23,331.0,189.22,490.4,168.77,227.55,362.96,413.3,103.48,674.2,251.19
2014-01-07,353.33,313.8,108.17,5378.15,298.9,380.01,1104.1,211.17,451.58,1691.25,37.04,593.75,206.23,559.3,432.17,1846.5,155.51,332.38,190.9,490.2,165.98,225.55,361.42,418.8,102.67,679.37,246.86
2014-01-08,356.4,312.29,107.96,5407.2,299.71,382.76,1116.5,211.2,453.65,1697.1,36.8,601.8,204.86,559.15,428.56,1839.15,155.45,332.33,191.65,490.5,165.54,222.85,366.32,421.7,102.5,665.6,242.56
2014-01-09,354.45,321.26,111.42,5370.85,296.69,383.8,1121.82,210.3,446.75,1684.35,36.67,606.5,202.78,554.75,431.38,1812.8,154.74,331.53,191.18,490.1,163.91,223.7,364.24,416.8,102.38,647.73,236.99
2014-01-10,350.83,324.81,109.5,5412.85,297.96,386.66,1140.9,214.97,437.23,1672.95,36.05,609.7,207.96,550.3,443.61,1794.7,156.08,331.08,186.28,492.75,160.89,220.25,364.24,404.95,102.06,637.33,232.91
2014-01-13,359.23,336.2,110.63,5420.15,298.54,396.64,1185.15,217.0,444.53,1675.3,36.22,602.45,210.54,546.4,458.21,1782.8,156.71,336.38,192.04,494.6,164.19,221.1,372.06,412.7,101.63,653.4,236.69
2014-01-14,355.88,330.64,109.5,5378.5,296.24,397.58,1164.07,216.1,444.73,1651.4,35.17,603.6,207.26,538.85,461.11,1774.6,154.73,336.08,188.65,487.2,162.69,220.7,367.85,418.6,100.65,648.3,235.14
2014-01-15,364.48,333.85,110.29,5230.7,298.81,399.52,1177.13,218.9,451.53,1705.65,35.17,603.65,210.04,545.3,463.82,1799.55,154.81,340.18,192.43,492.95,164.36,217.95,372.75,424.2,98.98,665.87,235.63
2014-01-16,365.48,347.98,110.83,5141.7,284.35,399.41,1175.68,217.13,446.28,1745.85,35.74,593.25,213.9,552.0,465.59,1787.35,158.61,336.98,192.88,496.5,163.7,218.05,365.83,428.5,102.37,668.53,235.39
2014-01-17,363.18,345.29,109.67,5236.95,280.47,399.14,1107.82,216.57,449.23,1716.15,35.42,594.15,207.17,559.0,466.01,1777.15,157.43,334.15,188.18,491.75,162.21,216.85,365.73,423.45,100.0,667.43,230.56
2014-01-20,364.08,357.98,109.88,5208.2,278.26,392.35,1169.13,220.13,453.7,1719.95,35.16,589.35,214.99,555.25,468.74,1778.15,156.71,334.93,189.84,490.1,164.1,216.45,370.62,433.25,98.72,666.67,232.31
2014-01-21,353.05,360.38,108.96,5169.55,274.88,389.89,1140.32,219.33,452.35,1700.2,36.0,580.9,214.31,560.55,469.46,1803.05,159.71,338.38,196.15,479.0,165.86,217.8,380.57,433.8,99.08,674.2,237.82
2014-01-22,355.1,361.59,110.46,5140.95,279.16,393.57,1137.18,218.27,458.03,1700.15,36.82,597.45,216.54,565.95,470.89,1805.3,157.07,338.85,197.65,473.75,164.58,216.85,381.21,434.3,99.44,669.83,237.37
2014-01-23,352.75,352.91,109.25,5098.5,283.58,390.79,1127.07,219.3,445.1,1709.7,36.51,608.8,216.9,567.25,474.1,1795.0,157.02,339.7,196.2,473.15,165.71,225.05,378.94,429.65,99.36,688.67,243.26
2014-01-24,342.48,353.36,109.67,5085.55,282.36,391.22,1124.07,216.13,442.63,1699.9,35.31,602.7,214.95,565.9,469.88,1772.55,155.4,336.98,192.35,478.4,162.19,218.6,366.57,414.65,96.9,670.57,241.39
2014-01-27,329.4,356.26,107.88,5051.9,276.73,380.3,1115.15,216.3,433.65,1700.85,33.19,597.45,214.05,575.55,466.58,1701.35,148.96,324.85,183.65,475.95,159.46,215.8,344.11,395.4,91.53,653.27,231.99
2014-01-28,330.53,353.38,107.25,4970.3,276.06,381.66,1106.65,218.1,436.73,1695.95,34.34,582.9,213.0,570.15,459.63,1563.2,154.18,322.63,185.3,478.0,159.59,216.85,352.47,389.65,93.0,656.23,224.39
2014-01-29,332.15,356.21,106.54,5028.6,271.86,377.57,1104.78,216.67,430.88,1701.4,33.58,590.7,214.43,569.95,464.71,1674.35,151.53,322.8,182.17,482.75,157.37,214.55,348.12,380.35,93.31,662.1,227.93
2014-01-30,325.05,358.44,106.75,4952.8,277.95,372.59,1108.95,216.37,434.65,1686.25,32.51,593.3,214.44,570.45,463.09,1638.0,149.78,316.2,177.23,478.6,151.76,222.45,357.37,378.1,89.59,653.47,221.99
2014-01-31,328.48,366.17,105.33,5044.3,284.03,374.91,1118.1,216.73,445.23,1707.2,33.41,588.15,215.61,570.35,462.43,1635.35,152.5,314.45,179.73,472.25,152.56,221.55,346.14,383.8,91.74,656.93,223.91
2014-02-03,327.65,363.4,105.0,4940.05,275.74,370.6,1098.32,213.67,442.5,1692.8,32.21,595.3,212.23,570.05,453.59,1620.7,149.73,313.18,175.22,471.15,148.98,220.3,333.03,382.25,85.22,653.27,224.61
2014-02-04,332.68,350.83,108.54,4972.0,285.2,370.92,1077.6,216.67,427.15,1675.7,32.19,588.8,208.46,570.75,445.83,1620.35,147.98,315.27,176.38,476.1,151.6,221.85,342.23,387.75,84.48,655.07,224.65
2014-02-05,334.13,348.51,110.46,5011.9,283.4,368.28,1095.53,212.63,437.88,1676.75,33.7,584.25,209.93,570.0,447.69,1606.7,148.34,318.6,175.66,483.9,152.11,220.95,352.02,394.5,84.52,656.13,224.24
2014-02-06,330.3,352.26,111.46,5008.8,284.12,368.14,1087.38,216.4,448.5,1699.05,33.9,584.9,213.13,586.55,445.43,1639.6,149.22,323.68,174.11,483.95,150.43,225.5,353.85,389.9,84.18,649.73,220.57
2014-02-07,329.33,349.41,113.33,5014.55,284.35,367.44,1071.68,215.6,447.78,1728.4,36.07,601.3,210.36,577.65,445.84,1665.4,148.99,323.95,174.86,490.5,152.68,225.7,357.07,388.45,86.77,654.57,225.15
2014-02-10,323.98,354.1,113.08,5031.75,277.05,370.74,1046.85,216.67,447.63,1723.9,35.88,611.4,211.14,564.85,446.06,1688.95,149.23,321.88,174.46,486.95,151.43,230.95,360.14,384.6,84.91,662.9,224.02
2014-02-11,323.5,368.44,110.58,5055.85,275.2,363.47,1050.5,216.7,447.73,1699.3,36.6,608.6,211.09,562.9,449.48,1675.1,146.77,322.55,176.2,483.7,151.85,231.75,370.33,386.1,85.75,661.13,224.52
2014-02-12,323.88,372.9,109.25,5070.35,277.72,368.86,1051.9,213.53,448.13,1708.0,35.12,611.05,210.81,569.35,449.95,1647.05,147.76,322.83,181.68,477.4,153.27,230.3,372.06,385.5,84.22,672.5,223.84
2014-02-13,318.15,372.38,108.46,5105.1,272.72,364.35,1066.88,211.17,453.33,1686.85,34.46,614.7,208.37,557.85,448.31,1636.05,148.14,316.63,178.4,470.05,149.97,229.25,371.96,373.95,81.67,657.4,220.24
2014-02-14,322.85,374.34,110.17,5075.4,275.06,370.69,1083.13,213.2,451.3,1665.2,34.81,608.95,211.5,560.0,455.7,1643.35,146.94,320.88,179.71,472.3,147.51,231.6,384.03,376.85,83.45,662.03,220.54
2014-02-17,325.63,375.99,111.38,5010.85,274.97,366.16,1084.3,213.3,464.08,1665.0,35.04,605.95,210.32,560.25,457.78,1666.1,150.05,325.27,183.54,472.95,147.34,228.75,382.25,381.35,84.85,665.43,223.07
2014-02-18,340.03,372.42,111.54,5026.15,272.36,366.74,1083.07,211.6,467.53,1691.7,35.55,609.0,208.89,561.6,460.0,1708.95,155.57,330.28,188.68,473.0,149.91,228.55,387.3,389.1,87.17,678.9,232.92
2014-02-19,342.95,373.65,110.08,5057.35,272.95,366.65,1099.22,211.07,470.28,1706.1,35.09,623.3,211.71,558.4,469.24,1698.6,154.41,334.68,187.39,468.6,150.87,232.55,387.3,392.1,86.8,686.6,232.94
2014-02-20,335.4,368.34,109.58,5042.95,267.54,363.4,1096.43,207.87,464.8,1700.2,34.46,619.35,212.1,554.85,464.21,1683.35,151.04,331.38,183.35,462.2,148.15,234.15,387.05,384.55,86.62,688.07,231.35
2014-02-21,335.53,384.56,110.13,5038.45,259.74,366.09,1102.68,211.67,464.6,1795.45,35.08,614.3,214.43,554.6,468.96,1674.65,152.97,332.4,186.32,464.2,150.31,233.95,391.75,391.55,88.62,701.07,237.95
2014-02-24,338.55,382.73,97.54,5036.6,254.97,366.58,1089.1,213.23,471.45,1832.6,34.63,620.35,216.79,554.8,468.84,1683.4,152.22,335.1,188.4,470.2,151.07,235.15,392.39,399.0,88.2,721.07,247.1
2014-02-25,338.15,387.24,96.5,5007.25,258.98,365.68,1094.15,214.6,471.78,1859.95,33.86,618.6,223.18,554.2,472.84,1675.95,155.48,335.4,187.4,472.1,150.68,243.15,394.37,401.7,85.73,725.43,247.03
2014-02-26,342.48,393.23,96.25,5000.0,259.7,365.75,1091.2,219.03,481.2,1842.35,32.76,626.8,226.26,554.95,475.48,1661.7,155.09,338.2,188.44,476.55,152.17,245.35,396.2,395.95,85.71,731.03,247.24
2014-02-27,342.48,393.23,96.25,5000.0,259.7,365.75,1091.2,219.03,481.2,1842.35,32.76,626.8,226.26,554.95,475.48,1661.7,155.09,338.2,188.44,476.55,152.17,245.35,396.2,395.95,85.71,731.03,247.24
2014-02-28,341.6,394.0,93.83,4849.8,259.11,360.65,1136.4,218.33,486.73,1839.85,32.28,642.7,223.78,548.8,477.52,1586.3,156.87,333.75,189.76,472.95,153.17,242.2,412.62,397.45,87.41,738.87,253.18
2014-03-03,335.7,376.14,92.92,4663.05,258.21,362.57,1120.43,219.1,475.93,1826.65,32.4,625.05,219.62,543.0,474.13,1581.75,159.02,333.08,187.21,473.05,151.85,248.95,406.29,392.25,86.92,731.2,250.76
2014-03-04,338.45,370.44,94.88,4702.8,259.2,367.58,1121.47,221.03,477.88,1876.4,33.0,620.5,220.93,554.2,474.99,1598.3,158.52,335.23,194.24,475.55,154.97,254.8,408.52,410.25,89.07,744.6,259.01
2014-03-05,340.25,365.45,95.0,4782.65,254.88,364.1,1125.07,221.93,474.1,1894.25,33.37,622.25,221.1,551.45,476.91,1622.4,155.44,334.55,199.48,474.65,157.35,245.6,405.45,415.65,89.46,748.87,261.35
2014-03-06,344.2,372.58,97.25,4882.9,257.58,370.92,1120.57,223.13,477.53,1958.8,34.17,621.0,219.21,549.85,479.46,1649.9,161.44,337.75,206.12,474.45,157.62,247.1,403.62,420.95,90.85,761.33,265.66
2014-03-07,355.95,371.04,96.88,4894.85,271.64,392.12,1112.55,225.03,490.28,1973.6,34.73,612.15,212.08,550.2,467.62,1735.9,163.87,355.68,218.42,480.6,164.88,254.35,404.66,443.95,94.06,798.37,281.38
2014-03-10,375.03,360.61,97.46,4811.8,274.84,399.7,1071.75,223.7,507.05,1989.75,34.17,596.0,209.03,556.9,459.09,1800.9,167.03,367.18,217.05,484.55,169.14,250.5,391.7,469.15,97.1,824.93,285.36
2014-03-11,372.2,363.41,97.83,4795.35,272.95,394.81,1075.03,222.5,497.05,2001.0,32.28,580.35,209.96,560.95,459.09,1755.9,168.32,362.68,217.9,480.3,167.52,249.1,393.88,472.55,93.7,819.8,283.69
2014-03-12,371.43,364.74,97.54,4792.8,270.2,393.09,1089.38,227.13,495.53,1963.0,31.86,604.0,212.38,559.4,458.86,1764.6,168.56,362.78,220.14,493.7,164.48,252.05,384.62,467.9,94.54,812.37,279.61
2014-03-13,382.15,364.42,96.79,4773.5,271.19,396.68,1076.72,228.9,507.4,1958.1,31.6,573.6,211.28,561.25,419.69,1746.7,164.46,371.13,221.5,493.05,165.18,251.95,383.88,468.1,92.76,816.93,276.16
2014-03-14,378.18,353.88,97.5,4751.7,265.96,399.84,1070.57,231.33,512.88,1968.4,32.06,581.75,205.14,554.3,423.68,1737.1,165.56,365.85,220.68,495.85,165.35,252.8,389.13,467.85,93.99,837.0,271.2
2014-03-17,378.18,353.88,97.5,4751.7,265.96,399.84,1070.57,231.33,512.88,1968.4,32.06,581.75,205.14,554.3,423.68,1737.1,165.56,365.85,220.68,495.85,165.35,252.8,389.13,467.85,93.99,837.0,271.2
2014-03-18,382.5,353.16,98.21,4759.1,266.14,404.01,1061.28,237.27,505.13,1964.3,31.96,579.05,202.61,556.35,418.66,1868.85,166.77,366.88,219.05,501.55,169.84,255.1,377.35,482.55,94.73,827.2,269.73
2014-03-19,381.43,350.5,96.67,4824.35,269.75,407.08,1020.47,239.7,491.05,1975.65,33.42,585.0,204.38,561.55,408.94,1870.5,166.43,368.9,220.05,512.6,170.74,254.7,380.47,478.95,97.21,831.1,277.23
2014-03-20,374.08,351.85,96.5,4827.7,266.19,408.68,1053.95,237.27,488.93,1942.55,32.83,590.3,206.61,572.85,412.88,1857.65,164.62,365.4,218.35,514.05,167.79,253.4,376.07,468.6,94.84,813.5,271.37
2014-03-21,371.78,356.6,95.04,4741.1,263.48,399.68,1062.68,238.43,485.0,1952.3,34.01,580.4,212.98,572.9,413.16,1867.75,167.21,366.93,218.0,508.55,170.26,255.05,385.02,471.7,98.15,811.03,278.68
2014-03-24,382.78,353.61,94.96,4716.05,265.01,408.19,1076.18,240.43,493.25,1970.0,34.05,580.6,211.14,581.95,409.26,1885.6,165.71,375.23,225.89,522.5,172.54,252.65,386.95,490.85,97.88,820.2,282.18
2014-03-25,385.95,349.19,96.0,4709.15,266.01,396.48,1072.85,241.9,487.5,1981.35,34.4,579.3,205.69,592.0,406.45,1903.1,166.0,374.8,227.74,524.65,174.11,255.55,386.55,486.0,97.98,832.27,280.16
2014-03-26,385.95,349.26,95.83,4758.1,269.25,401.69,1049.18,239.33,479.55,1986.6,35.11,566.4,204.51,590.45,405.58,1937.55,165.72,373.0,228.53,527.95,176.82,248.75,396.99,490.3,99.6,850.13,286.04
2014-03-27,386.03,347.3,97.5,4835.7,280.02,407.08,1047.43,239.97,482.1,2055.85,35.16,560.75,206.83,598.55,403.56,1935.2,168.69,373.48,229.0,537.25,183.96,253.75,392.64,490.65,99.95,855.57,286.04
2014-03-28,389.48,351.74,100.71,4955.05,286.15,412.5,1052.78,239.33,483.63,2136.95,35.73,563.5,206.81,597.8,407.22,1932.0,178.36,372.48,228.86,537.85,190.23,253.1,392.24,500.65,98.11,858.87,292.23
2014-03-31,389.0,347.63,99.96,5008.15,287.41,419.42,1064.13,235.3,490.33,2188.9,36.95,573.35,203.48,603.65,409.86,1971.4,179.01,374.43,226.45,546.5,191.83,262.45,394.12,501.2,103.56,848.43,292.09
2014-04-01,382.88,354.54,101.54,4853.85,284.39,424.68,1086.22,234.93,499.03,2147.55,37.65,573.35,210.19,601.6,413.83,1931.15,177.53,369.05,222.51,536.7,189.46,264.75,398.72,498.1,102.35,850.9,293.76
2014-04-02,385.05,356.24,102.17,4864.5,293.9,431.81,1085.82,229.5,500.88,2128.55,37.85,575.4,211.95,595.65,415.02,1933.45,175.67,365.28,225.92,523.75,193.35,265.1,409.16,507.4,102.84,866.63,293.21
2014-04-03,380.38,356.0,102.46,4884.15,290.07,429.55,1083.35,230.9,503.13,2146.15,37.39,578.75,210.19,606.9,417.33,1938.35,174.61,364.2,224.58,538.7,189.54,268.4,406.89,495.65,105.83,860.0,287.45
2014-04-04,377.65,349.36,100.46,4836.1,285.02,426.06,1069.78,230.07,498.68,2150.5,37.7,571.9,207.47,604.25,414.44,1927.15,176.3,362.9,223.7,531.55,190.43,269.95,400.8,502.1,106.65,851.4,285.83
2014-04-07,383.65,351.44,99.63,4903.3,286.33,425.99,1075.2,230.37,504.95,2220.15,38.08,587.25,208.65,604.5,411.41,1903.95,175.83,362.68,219.83,538.65,192.23,262.65,398.97,498.4,106.0,855.5,284.34
2014-04-08,383.65,351.44,99.63,4903.3,286.33,425.99,1075.2,230.37,504.95,2220.15,38.08,587.25,208.65,604.5,411.41,1903.95,175.83,362.68,219.83,538.65,192.23,262.65,398.97,498.4,106.0,855.5,284.34
2014-04-09,392.05,345.03,100.54,4910.85,288.58,433.68,1067.45,231.67,510.03,2220.45,39.29,627.8,207.62,608.25,406.64,1933.25,175.28,371.05,229.01,545.55,198.43,264.2,416.53,516.5,106.29,866.23,296.97
2014-04-10,401.38,339.44,103.13,4870.5,288.09,437.16,1063.28,229.1,510.35,2242.0,39.1,616.2,210.17,617.45,400.83,1959.2,178.27,369.43,226.57,541.3,202.69,262.6,426.23,511.9,107.36,876.47,300.39
2014-04-11,403.08,350.14,103.79,4829.35,290.11,429.96,1081.85,229.23,501.43,2252.15,39.41,627.75,212.98,608.9,404.48,1933.75,176.22,368.93,224.64,541.95,199.43,262.6,418.76,490.1,105.96,864.53,299.08
2014-04-14,403.08,350.14,103.79,4829.35,290.11,429.96,1081.85,229.23,501.43,2252.15,39.41,627.75,212.98,608.9,404.48,1933.75,176.22,368.93,224.64,541.95,199.43,262.6,418.76,490.1,105.96,864.53,299.08
2014-04-15,395.53,356.11,104.54,4830.3,292.59,428.0,1125.78,227.33,491.68,2214.15,38.31,616.3,220.88,612.3,407.56,1922.3,176.31,361.7,221.46,534.8,196.35,257.45,407.97,484.15,101.46,865.17,289.15
2014-04-16,392.33,352.35,102.17,4779.4,291.38,424.64,1097.5,230.6,487.68,2196.95,38.81,614.6,214.46,607.55,394.55,1934.9,177.07,362.63,222.24,534.55,195.98,255.4,406.84,487.2,101.45,840.33,286.33
2014-04-17,400.48,356.08,102.54,4762.5,293.0,432.62,1108.72,235.47,498.68,2218.0,39.29,624.3,219.58,609.5,398.74,1946.3,176.27,359.28,229.45,543.6,201.78,257.1,424.1,498.65,104.29,847.2,292.93
2014-04-18,400.48,356.08,102.54,4762.5,293.0,432.62,1108.72,235.47,498.68,2218.0,39.29,624.3,219.58,609.5,398.74,1946.3,176.27,359.28,229.45,543.6,201.78,257.1,424.1,498.65,104.29,847.2,292.93
2014-04-21,401.13,358.78,103.79,4736.1,301.79,432.94,1110.25,235.33,516.33,2224.75,39.71,621.55,204.98,599.2,397.66,1988.35,177.56,358.3,233.01,539.65,207.07,259.3,427.37,505.75,109.74,881.43,300.45
2014-04-22,400.83,363.01,103.33,4715.1,302.19,436.95,1110.15,233.8,512.15,2201.0,39.5,619.35,199.24,596.3,393.74,1974.25,176.16,363.18,234.16,536.35,204.94,260.9,424.5,498.55,111.08,896.0,300.01
2014-04-23,410.3,360.76,101.79,4726.2,305.62,436.28,1107.47,235.57,518.38,2170.5,40.02,626.1,196.88,596.1,396.59,1982.75,181.7,367.13,236.19,529.6,206.46,255.9,420.94,496.75,111.53,918.2,303.54
2014-04-24,410.3,360.76,101.79,4726.2,305.62,436.28,1107.47,235.57,518.38,2170.5,40.02,626.1,196.88,596.1,396.59,1982.75,181.7,367.13,236.19,529.6,206.46,255.9,420.94,496.75,111.53,918.2,303.54
2014-04-25,404.08,361.38,99.0,4757.95,307.37,427.5,1101.13,229.07,535.13,2083.3,39.99,622.8,194.91,580.7,396.78,1956.05,181.32,363.13,230.78,515.0,208.31,257.65,419.3,495.7,111.57,900.53,306.89
2014-04-28,411.48,354.8,98.38,4715.3,304.54,426.58,1095.63,228.03,532.7,2050.8,39.95,635.2,198.39,580.6,397.27,1952.4,184.82,362.65,231.61,501.0,210.53,258.1,412.08,493.8,111.62,886.17,306.0
2014-04-29,403.85,353.65,98.08,4716.25,302.06,424.3,1096.75,226.9,532.5,2067.75,38.04,639.35,196.84,563.15,397.33,1916.35,187.48,357.95,229.46,498.3,206.53,260.0,404.81,485.55,106.19,881.0,305.62
2014-04-30,401.63,350.91,96.88,4772.0,295.3,422.04,1094.7,227.17,536.08,2027.9,37.58,631.55,195.75,566.9,397.15,1918.0,187.43,359.13,226.33,505.15,207.89,254.75,410.05,479.0,108.28,863.7,303.84
2014-05-01,401.63,350.91,96.88,4772.0,295.3,422.04,1094.7,227.17,536.08,2027.9,37.58,631.55,195.75,566.9,397.15,1918.0,187.43,359.13,226.33,505.15,207.89,254.75,410.05,479.0,108.28,863.7,303.84
2014-05-02,401.9,356.55,95.46,4751.25,293.54,418.88,1104.43,226.77,528.28,2041.45,36.66,630.0,197.85,562.35,402.48,1885.5,187.77,358.43,227.6,509.6,204.58,258.05,410.3,476.8,109.13,842.1,306.09
2014-05-05,403.85,345.23,95.0,4706.5,289.08,426.51,1106.95,229.53,529.67,2026.7,37.27,626.3,195.3,557.0,397.02,1899.65,187.49,358.45,228.03,518.5,204.49,261.95,409.85,479.45,110.59,855.73,310.58
2014-05-06,403.25,345.89,95.0,4694.9,284.12,434.65,1099.47,231.97,532.58,2025.65,37.6,625.25,192.98,553.6,395.52,1909.6,187.05,359.85,231.74,514.75,205.18,271.05,413.86,490.55,110.99,866.37,307.59
2014-05-07,404.93,330.17,96.21,4676.15,280.25,433.52,1083.18,231.03,530.78,1970.3,37.52,631.45,189.56,554.4,383.06,1881.75,187.84,358.03,231.36,506.35,207.34,272.25,412.08,491.55,109.73,863.93,308.18
2014-05-08,406.63,334.74,96.33,4699.1,277.5,433.03,1082.68,227.93,531.65,1979.85,37.74,624.7,191.53,553.0,382.87,1894.4,188.87,359.53,234.44,504.0,209.15,276.9,417.67,491.0,109.55,866.93,311.15
2014-05-09,425.93,342.75,98.63,4768.5,279.44,450.04,1080.6,230.33,552.15,2078.05,39.11,623.9,192.11,557.15,388.17,1972.6,190.19,378.6,249.97,520.75,217.27,277.1,422.96,513.65,113.26,895.43,326.3
2014-05-12,425.25,347.42,101.08,4824.35,286.37,464.3,1079.85,239.23,565.03,2158.35,39.42,613.1,191.85,570.05,397.24,2051.4,189.19,395.98,254.41,536.3,224.38,284.65,440.28,521.65,116.13,924.73,329.26
2014-05-13,430.3,358.26,102.38,4851.35,288.31,478.92,1105.32,240.7,561.2,2215.4,40.05,610.2,198.3,577.75,408.19,2095.2,187.46,393.6,255.03,539.2,227.63,296.35,436.12,534.1,115.38,939.2,329.95
2014-05-14,429.68,352.51,104.63,4757.0,291.51,471.79,1107.38,243.77,544.85,2240.2,42.42,611.3,196.58,576.35,405.86,2086.55,180.82,387.63,256.3,556.95,228.28,303.8,437.71,536.95,116.92,929.47,327.71
2014-05-15,434.63,350.98,107.71,4699.7,289.8,475.24,1096.72,245.27,551.83,2230.15,43.22,621.8,193.63,588.35,408.8,2117.15,173.18,394.05,253.29,529.7,227.91,316.05,434.64,534.05,115.21,918.27,332.73
2014-05-16,452.68,341.25,109.88,4647.95,299.44,487.56,1078.78,238.37,555.3,2332.6,41.32,613.2,188.57,580.7,397.23,2154.45,176.57,402.35,266.33,536.4,241.43,306.85,445.03,562.05,117.69,950.63,351.37
2014-05-19,458.1,325.98,121.25,4580.55,304.9,505.5,1017.35,225.37,549.35,2334.0,42.33,583.6,180.56,557.05,377.84,2214.25,179.89,405.9,267.47,528.3,257.0,307.55,439.63,561.25,124.42,1016.43,370.97
2014-05-20,451.75,326.88,118.92,4562.55,313.41,486.66,1031.53,227.53,567.67,2339.9,43.81,587.3,185.27,563.15,389.88,2193.5,177.99,407.83,263.53,529.05,252.61,314.15,435.08,556.3,122.73,1005.53,371.15
2014-05-21,448.4,333.03,121.54,4683.75,307.06,486.48,1039.97,228.07,574.8,2267.15,43.38,577.15,184.52,562.25,393.83,2168.25,184.05,404.93,261.7,545.15,246.01,310.15,432.46,560.2,121.83,984.27,363.05
2014-05-22,446.4,330.1,128.0,4732.2,299.58,496.95,1054.65,229.87,567.05,2270.9,44.19,580.1,181.31,562.5,388.4,2264.45,203.04,401.3,263.88,537.65,251.18,330.45,425.83,566.95,121.4,987.73,368.23
2014-05-23,439.88,334.16,133.63,4728.2,308.59,508.93,1063.7,228.1,579.05,2269.25,44.8,584.7,183.38,561.25,383.31,2384.85,202.99,394.75,265.59,538.85,275.52,325.35,426.82,561.3,126.36,1007.73,372.99
2014-05-26,431.73,347.58,130.29,4722.75,304.81,496.81,1076.82,229.93,615.15,2237.3,43.94,591.9,189.21,560.7,386.73,2340.35,202.13,399.15,264.1,524.5,269.98,320.45,438.6,549.85,123.87,1029.47,374.76
2014-05-27,435.13,344.53,128.63,4723.4,302.55,490.83,1065.22,229.6,597.33,2264.3,44.72,592.25,190.05,560.45,391.74,2305.85,197.17,402.43,263.18,522.2,263.22,319.1,431.82,555.4,122.76,1043.57,369.71
2014-05-28,429.53,359.99,126.21,4745.35,308.0,491.19,1074.93,228.7,581.17,2375.25,43.97,583.9,192.64,561.7,396.52,2311.45,194.32,411.7,264.75,512.1,261.01,315.6,424.3,554.1,120.43,1051.43,372.24
2014-05-29,429.98,350.83,126.88,4767.65,304.72,484.2,1079.55,228.37,589.17,2391.15,43.68,587.6,187.58,557.1,365.54,2306.1,197.99,405.28,261.43,506.75,260.01,313.75,419.3,543.5,121.01,1033.6,373.11
2014-05-30,433.78,354.34,133.21,4938.7,310.03,480.63,1072.1,227.67,615.25,2384.75,44.56,607.4,189.38,600.95,367.69,2269.5,202.08,397.05,257.89,509.45,254.19,310.75,411.04,533.85,121.21,1032.6,367.23
2014-06-02,442.8,345.53,132.67,4812.95,325.62,488.39,1064.95,224.9,620.22,2450.65,46.23,599.25,187.16,601.05,374.19,2326.85,208.64,409.98,265.89,509.9,264.42,314.25,416.63,551.5,122.76,1096.93,380.47
2014-06-03,436.35,336.88,136.83,4804.7,323.69,493.99,1065.15,222.3,615.42,2545.8,49.32,601.15,185.38,592.0,376.92,2342.85,210.39,412.28,265.14,509.3,264.33,319.9,415.99,541.8,127.64,1102.33,379.9
2014-06-04,430.95,327.3,137.42,4781.1,318.55,486.39,1044.7,220.63,608.55,2573.05,50.34,597.75,184.39,605.35,374.21,2373.2,210.23,408.28,267.13,509.1,268.23,320.25,417.22,540.5,127.38,1115.37,384.93
2014-06-05,433.05,332.94,136.88,4832.55,320.8,490.76,1052.78,222.27,599.67,2627.8,52.07,597.85,187.86,631.2,379.74,2379.9,216.96,402.45,265.63,510.75,269.68,322.65,430.19,532.95,129.39,1119.6,389.38
2014-06-06,451.5,331.96,137.83,4901.55,320.67,505.32,1042.03,224.63,614.83,2661.55,52.56,599.35,190.37,638.4,374.98,2393.3,213.72,407.48,269.41,506.35,273.21,326.55,433.9,544.45,128.57,1125.8,394.8
2014-06-09,449.73,341.58,138.0,4894.1,321.25,506.56,1057.63,225.77,611.95,2797.9,53.82,601.25,191.57,632.05,373.21,2434.8,214.62,410.03,270.29,528.4,270.34,326.4,443.64,557.05,130.3,1168.03,393.24
