Date,OR FP Equity,DG FP Equity,TTE FP Equity,AI FP Equity,DSY FP Equity,CS FP Equity,ERF FP Equity,BNP FP Equity,BN FP Equity,CAP FP Equity,CA FP Equity,SGO FP Equity,EL FP Equity,MC FP Equity,ML FP Equity,KER FP Equity,PUB FP Equity,RNO FP Equity,SAF FP Equity,HO FP Equity,TEP FP Equity,RMS FP Equity,ORA FP Equity,MT NA Equity,EN FP Equity,ALO FP Equity,VIE FP Equity,SAN FP Equity,GLE FP Equity,SU FP Equity,AIR FP Equity,ACA FP Equity,RI FP Equity,STMPA FP Equity
2013-02-18,110.05,35.26,37.445,59.4813,8.41,13.705,15.25,45.38,50.19,35.7,20.075,31.18,72.85,119.28,16.53,158.16,50.69,48.595,34.25,27.305,29.73,252.1,7.6,28.2997,19.89,31.0677,9.1317,71.8684,30.495,54.04,35.2,7.251,96.03,6.235
2013-02-19,111.7,35.81,38.3,60.4525,8.487,13.93,15.3,45.625,53.15,36.63,20.995,31.58,73.24,120.58,16.99,158.89,51.19,49.005,35.455,27.555,30.17,253.4,7.721,28.9743,20.25,31.7492,9.2184,73.6984,31.155,55.46,35.76,7.323,98.08,6.25
2013-02-20,111.8,35.225,37.955,60.2729,8.62,13.7,15.13,44.525,53.06,36.86,20.79,31.41,73.9,119.41,17.1875,159.72,51.45,49.24,35.07,27.2,30.21,255.0,7.56,27.8112,20.16,31.3366,9.0352,73.3702,30.67,55.39,36.25,7.608,98.05,6.24
2013-02-21,109.75,34.495,37.23,59.6941,8.61,13.27,14.955,42.5,52.4,36.89,20.49,30.61,72.65,117.66,16.7525,154.0,50.33,47.395,34.0,26.6,29.52,256.0,7.292,26.7178,19.545,30.5113,8.7065,70.8042,29.28,56.67,35.3,7.271,96.99,6.019
2013-02-22,112.6,35.61,38.06,61.6434,8.666,13.605,15.1,43.63,53.49,38.035,21.0,31.48,75.73,119.37,16.6025,156.97,50.48,47.37,34.195,26.985,30.08,256.25,7.521,26.7992,20.1,30.6133,8.8173,72.4452,29.82,59.09,35.89,7.277,97.88,6.023
2013-02-25,114.7,35.95,38.41,61.7298,8.662,13.67,15.225,43.69,53.72,38.165,20.83,31.48,75.9,120.4,16.795,157.15,50.45,47.665,34.63,26.945,29.75,255.45,7.479,26.9853,20.12,30.873,8.9205,72.0872,29.825,58.4,35.54,7.475,98.25,6.09
2013-02-26,111.95,34.8,37.195,60.5789,8.682,13.15,14.9,41.67,52.18,37.575,20.295,30.42,74.2,117.84,16.555,152.76,49.97,46.63,34.34,26.59,29.41,255.05,7.26,26.3223,19.39,30.0894,8.7142,70.5157,28.2,56.31,34.865,7.037,97.3,5.906
2013-02-27,113.45,35.6,38.005,61.7897,8.602,13.19,14.82,43.155,52.95,38.365,20.725,30.865,74.62,118.42,17.1225,154.91,50.23,47.74,34.795,26.645,30.11,256.7,7.507,26.9272,21.955,30.4557,9.1722,71.0329,29.175,57.94,37.14,7.095,98.22,6.15
2013-02-28,114.55,35.45,38.295,62.0026,8.694,13.305,15.19,43.105,53.19,37.695,20.88,30.555,79.05,118.87,17.11,157.11,50.62,48.615,35.08,26.985,31.53,255.2,7.419,26.7876,21.64,31.3412,9.2927,72.1866,29.41,58.92,39.18,7.2,99.39,6.107
2013-03-01,115.2,35.38,38.315,62.7876,8.737,13.135,15.39,42.37,53.11,37.195,20.58,30.255,79.59,118.42,16.8025,158.21,50.55,48.735,36.145,30.3,32.66,257.85,7.307,26.1479,21.62,31.3412,9.2946,71.8385,28.65,58.2,38.95,7.025,99.28,6.076
2013-03-04,114.7,35.4,38.17,63.067,8.76,13.125,16.115,42.5,53.46,37.305,20.645,30.055,80.36,118.42,16.745,158.8,50.78,48.065,36.005,31.72,33.06,255.45,7.724,25.2173,21.875,31.114,9.849,72.3656,28.665,58.3,39.9,7.037,100.0,6.153
2013-03-05,115.8,36.065,39.0,63.7389,8.976,13.495,15.95,43.735,54.8,38.145,21.235,30.485,80.5,120.58,17.3475,161.77,52.38,49.955,36.2,31.79,32.65,257.25,7.822,25.985,22.235,31.7214,10.0418,74.3548,29.835,59.99,39.4,7.249,99.11,6.221
2013-03-06,115.7,35.94,39.075,63.067,8.89,13.54,15.545,43.02,54.1,38.55,21.385,30.35,79.72,120.99,16.995,161.77,52.11,51.64,36.34,31.735,32.3,258.95,7.633,25.892,22.26,32.0923,10.1431,73.7978,29.64,59.26,39.435,7.224,98.62,6.15
2013-03-07,118.45,36.19,39.16,63.1868,8.909,13.555,15.7,42.855,55.34,38.535,22.0,31.3,79.85,121.44,17.09,161.64,51.94,51.37,36.06,31.6,32.8,259.75,7.621,25.8105,22.1,32.3287,10.1624,74.7228,29.46,59.6,39.99,7.175,99.15,6.057
2013-03-08,119.1,36.575,39.19,63.2866,8.868,13.945,15.905,44.61,55.78,38.74,22.615,31.67,79.44,123.2,16.96,162.46,52.9,54.21,35.455,32.13,32.77,259.95,7.9,26.4038,22.265,32.9176,10.2443,75.4787,30.845,60.0,40.0,7.257,99.45,6.173
2013-03-11,119.05,36.495,39.315,63.0936,8.929,14.11,16.4,44.395,55.4,38.275,22.325,31.49,79.56,122.66,17.125,161.5,52.86,54.02,35.32,32.27,32.9,256.1,7.977,26.648,21.995,32.4539,9.9792,75.1405,30.925,60.0,40.52,7.193,100.0,6.09
2013-03-12,118.85,36.49,39.35,63.3531,8.931,14.27,16.255,44.16,55.51,38.195,22.38,32.17,80.14,122.52,17.2375,162.32,53.35,54.21,35.095,32.47,32.97,257.8,8.007,26.776,22.52,32.6765,9.931,74.862,30.62,60.23,41.115,7.173,99.9,5.825
2013-03-13,119.95,36.495,39.21,63.9718,8.883,14.29,16.31,43.72,55.2,38.125,21.945,31.585,82.49,122.61,17.35,162.69,53.89,53.52,35.745,32.78,33.0,260.55,7.945,26.1246,22.3,32.287,9.8442,74.9217,30.055,60.19,41.8,7.186,100.5,5.84
2013-03-14,120.4,36.61,39.565,64.3244,8.911,14.6,16.375,44.26,55.66,38.38,22.065,32.045,85.11,122.21,17.2425,163.93,53.5,53.78,35.495,33.535,32.74,257.6,8.47,26.8109,22.305,32.5467,9.8972,75.4289,30.5,60.3,41.945,7.24,100.4,5.928
2013-03-15,120.3,36.185,39.165,64.045,8.81,14.505,16.455,43.99,55.09,38.645,21.565,31.47,85.76,120.94,16.9725,163.33,53.43,52.48,36.105,33.33,33.0,256.3,8.507,26.555,22.78,32.1201,9.6234,75.4687,29.975,59.01,42.585,7.183,100.1,5.885
2013-03-18,121.75,35.715,38.725,64.0317,9.012,14.295,16.445,42.75,55.05,38.275,21.675,31.245,86.0,121.12,17.0275,161.68,54.09,53.15,36.5,33.5,32.4,256.55,8.403,25.7989,22.605,32.032,9.6514,75.4588,28.975,59.1,42.05,6.956,100.85,6.19
2013-03-19,120.3,35.31,38.395,63.7722,8.99,14.075,16.255,40.955,54.74,38.01,21.75,30.65,85.29,119.05,16.55,161.32,52.8,52.76,35.905,33.675,32.77,256.5,8.328,24.9033,22.425,31.267,9.6465,75.5384,27.84,57.69,41.69,6.562,99.84,6.268
2013-03-20,123.2,35.725,38.73,64.7701,9.0,14.25,16.2,42.24,54.81,38.475,22.035,30.925,87.68,120.13,16.62,163.56,52.08,53.77,35.595,32.92,32.6,257.0,8.58,24.9498,23.165,31.777,9.8008,77.3982,28.19,57.93,41.355,6.696,100.0,6.325
2013-03-21,120.35,35.21,38.25,63.413,8.872,13.965,16.055,42.02,54.39,36.97,22.005,30.215,85.59,117.75,16.3425,159.26,52.25,51.04,35.675,33.1,32.89,260.1,8.522,24.8219,22.475,31.2995,9.6417,76.9009,28.14,56.27,40.64,6.641,95.57,6.18
2013-03-22,120.3,35.125,38.1,63.5726,8.849,13.965,16.01,41.175,54.45,36.37,21.84,30.0,88.28,117.93,16.3675,157.34,51.88,51.11,35.695,32.99,32.89,262.55,8.51,24.1938,22.27,30.9703,9.6706,77.08,27.43,55.75,41.35,6.563,97.59,6.097
2013-03-25,121.95,35.09,37.8,62.6679,8.968,13.65,16.825,39.925,53.97,36.19,21.27,29.78,88.02,116.84,16.1925,156.06,51.48,50.27,35.42,32.64,32.89,265.7,8.306,23.9728,21.755,30.2146,9.5405,76.5329,25.78,56.09,41.455,6.18,95.94,6.196
2013-03-26,121.25,35.765,37.7,62.8475,8.959,13.725,16.7,40.365,54.43,36.545,21.415,29.59,87.41,118.33,16.67,157.7,51.81,50.34,35.49,32.735,32.99,267.25,8.15,23.9844,21.78,30.6597,9.4913,77.9751,25.735,56.86,40.925,6.148,97.43,6.248
2013-03-27,120.65,35.105,37.44,62.7344,8.948,13.46,16.64,39.67,53.81,36.195,20.865,28.9,85.51,119.59,16.41,155.37,51.84,49.285,34.96,32.565,32.67,265.5,7.906,23.6587,21.315,30.0802,9.3043,77.5872,25.475,56.64,39.665,6.276,96.98,6.089
2013-03-28,123.7,35.145,37.355,63.0537,9.018,13.41,16.38,40.04,54.28,35.5,21.355,28.92,86.75,120.67,16.3125,156.83,52.31,48.875,34.795,32.995,33.24,270.85,7.89,23.3795,21.16,29.4403,9.4855,78.8404,25.63,57.0,39.7,6.426,97.21,6.0
2013-03-29,123.7,35.145,37.355,63.0537,9.018,13.41,16.38,40.04,54.28,35.5,21.355,28.92,86.75,120.67,16.3125,156.83,52.31,48.875,34.795,32.995,33.24,270.85,7.89,23.3795,21.16,29.4403,9.4855,78.8404,25.63,57.0,39.7,6.426,97.21,6.0
2013-04-01,123.7,35.145,37.355,63.0537,9.018,13.41,16.38,40.04,54.28,35.5,21.355,28.92,86.75,120.67,16.3125,156.83,52.31,48.875,34.795,32.995,33.24,270.85,7.89,23.3795,21.16,29.4403,9.4855,78.8404,25.63,57.0,39.7,6.426,97.21,6.0
2013-04-02,127.25,35.6,38.2,64.2845,9.046,13.65,16.395,40.925,55.09,35.575,22.065,29.215,89.02,123.2,16.5725,160.49,53.12,49.1,36.37,33.855,32.99,277.25,8.017,22.3722,21.785,29.2966,9.5983,80.561,26.54,58.25,41.115,6.528,97.5,6.161
2013-04-03,127.3,35.31,37.505,63.8188,9.092,13.385,16.335,40.095,54.81,35.47,21.525,28.1,87.15,122.21,16.61,160.54,53.9,48.925,35.8,33.015,32.92,272.85,7.663,22.4141,20.92,28.3137,9.364,79.6161,25.725,57.58,40.335,6.36,96.78,6.17
2013-04-04,124.1,35.345,37.32,63.6392,8.903,13.27,15.825,39.83,54.71,35.095,21.36,27.785,85.85,121.12,16.1875,157.89,54.4,50.38,35.23,32.595,32.21,269.45,7.719,22.1303,20.87,28.3601,9.4248,78.6514,25.42,57.05,39.25,6.365,95.4,5.9
2013-04-05,121.55,35.1,36.745,62.7943,8.76,13.165,15.31,39.265,54.18,34.74,20.685,27.425,82.64,117.07,15.8325,151.3,53.08,49.6,34.455,31.72,31.22,260.6,7.715,21.5092,20.58,28.2998,9.2599,77.1396,25.395,56.07,38.28,6.266,94.38,5.77
2013-04-08,123.95,35.21,36.75,62.0226,8.741,13.105,15.535,39.16,54.27,34.38,20.625,27.495,83.85,118.74,15.7,151.71,52.96,48.35,34.5,32.1,31.6,263.1,7.574,21.6278,20.645,28.1607,9.2107,77.3883,25.095,55.85,38.71,6.118,94.91,5.73
2013-04-09,121.55,35.36,37.11,61.9294,8.628,13.21,15.38,39.365,53.55,34.535,20.855,27.82,82.94,116.98,15.7525,150.7,52.25,48.63,34.54,31.75,31.64,259.8,7.708,22.3304,20.92,28.7449,9.4026,77.9552,25.26,56.0,37.6,6.219,94.35,5.765
2013-04-10,123.85,36.0,37.46,62.435,8.787,13.705,15.37,41.465,53.67,35.315,21.505,28.7,84.86,118.96,15.6875,153.59,53.03,49.06,34.995,32.6,32.38,260.85,7.82,22.335,21.09,29.2178,9.7912,79.1885,26.805,57.42,38.475,6.602,95.31,5.94
2013-04-11,124.4,36.275,37.505,62.282,8.893,13.925,15.45,41.975,54.08,35.71,21.9,29.005,85.36,119.86,15.9675,156.06,54.07,50.56,35.405,33.085,32.83,264.5,7.919,22.0163,21.55,29.3152,9.7863,79.8747,27.19,58.1,38.38,6.693,96.11,6.138
2013-04-12,123.45,35.86,37.19,61.6966,8.886,13.71,15.55,40.725,54.27,34.25,21.605,28.725,84.18,117.93,15.6,154.78,54.37,49.54,35.04,32.645,32.7,264.5,7.82,21.7046,21.26,29.2642,9.9069,79.0691,26.4,56.75,37.655,6.505,95.65,5.951
2013-04-15,123.3,35.715,36.55,61.5303,8.8,13.735,15.435,40.33,54.46,34.3,21.38,28.975,84.51,118.29,15.1475,153.86,51.56,47.395,34.865,32.0,32.42,261.6,7.75,20.9485,21.15,28.7774,9.8201,81.4561,26.1,55.0,37.505,6.385,94.56,5.93
2013-04-16,121.65,35.465,36.185,61.4172,8.75,13.485,15.235,40.12,55.68,34.1,21.155,29.0,82.94,113.78,15.175,152.21,51.53,46.9,34.38,31.585,32.56,254.95,7.605,20.9369,21.13,28.3694,9.6417,81.9037,26.155,54.96,37.195,6.406,93.61,5.919
2013-04-17,120.9,34.62,35.25,60.3394,8.678,13.105,15.0,38.295,55.12,33.65,20.625,28.38,79.9,109.72,14.96,149.79,50.15,45.215,33.96,31.035,31.76,251.9,7.505,20.1855,20.915,27.354,9.6089,79.2481,25.175,52.91,39.0,6.21,92.8,5.59
2013-04-18,121.15,34.525,35.28,61.3174,8.818,12.89,14.955,38.29,56.6,33.65,20.405,27.88,82.5,108.87,14.8,148.92,50.6,45.04,34.405,31.53,32.08,249.75,7.556,20.1227,20.645,27.1408,9.1596,79.6559,24.3,52.86,38.795,6.144,93.19,5.53
2013-04-19,126.4,34.58,35.54,62.0558,8.905,12.995,15.155,38.965,58.72,33.685,21.055,28.37,82.99,111.12,15.0125,151.89,50.79,46.57,34.965,32.0,32.45,248.85,7.606,20.3879,21.0,27.2984,9.0526,80.2029,24.78,53.15,39.93,6.236,94.53,5.539
2013-04-22,125.3,34.65,35.79,61.6034,8.861,13.03,15.325,38.96,58.63,33.7,20.8,28.625,81.74,109.81,15.0,150.66,51.27,47.645,35.01,32.2,32.55,251.55,7.641,20.3786,21.02,27.0434,9.1577,79.7852,24.995,53.2,39.395,6.3,95.51,5.61
2013-04-23,130.8,34.33,36.945,63.0138,9.021,13.65,15.88,41.06,59.57,34.7,21.955,29.395,85.06,112.74,15.55,157.84,52.58,49.49,36.97,32.72,33.39,256.0,7.797,21.1184,21.725,28.0448,9.3891,83.1369,26.76,56.35,40.615,6.73,98.0,6.102
2013-04-24,132.85,35.185,37.765,63.5327,9.08,14.1,15.98,41.79,59.25,34.965,22.4,30.265,86.15,115.54,15.5775,162.46,53.24,50.54,36.86,32.515,33.15,255.35,8.01,21.7651,21.985,28.6985,9.5029,84.1415,26.785,58.28,40.91,6.782,96.9,6.324
2013-04-25,131.0,35.5,38.1,62.7344,9.066,14.36,16.12,41.8,58.39,35.335,22.395,30.545,85.42,117.02,15.8025,163.33,53.86,52.19,37.46,32.155,33.39,258.45,8.171,22.2257,22.135,28.9396,9.6851,82.202,26.965,58.33,40.65,6.867,94.89,6.421
2013-04-26,130.45,36.705,37.55,63.3664,9.147,14.19,16.31,41.58,57.62,35.01,22.15,30.255,84.75,116.39,15.9625,152.35,52.91,52.36,37.725,32.055,33.13,253.85,8.141,21.6115,22.02,28.6615,9.7719,81.7744,26.725,57.77,40.0,6.893,92.1,6.404
2013-04-29,134.2,37.245,38.125,64.1314,9.2,14.425,16.335,42.35,58.9,35.31,22.805,30.475,85.5,118.42,16.3225,152.81,53.69,53.92,37.81,32.45,33.53,256.55,8.218,22.0582,22.335,28.9582,10.0226,82.9977,27.2,58.11,39.865,7.047,93.33,6.46
2013-04-30,135.4,36.56,38.27,63.9452,9.26,14.215,16.5,42.31,58.01,34.925,22.5,30.455,85.44,118.51,16.0325,152.85,52.82,52.32,37.29,32.98,33.42,256.1,8.124,21.6162,21.19,28.8933,10.09,82.7689,27.58,57.9,40.105,6.951,94.0,6.601
2013-05-01,135.4,36.56,38.27,63.9452,9.26,14.215,16.5,42.31,58.01,34.925,22.5,30.455,85.44,118.51,16.0325,152.85,52.82,52.32,37.29,32.98,33.42,256.1,8.124,21.6162,21.19,28.8933,10.09,82.7689,27.58,57.9,40.105,6.951,94.0,6.601
2013-05-02,136.05,36.655,37.9,63.6658,9.218,14.31,16.0,42.87,57.43,37.6,22.565,30.5,84.49,118.96,16.025,154.23,54.03,52.02,37.5,32.81,33.87,260.8,8.076,21.8279,21.185,28.7264,10.0659,82.9181,27.78,56.84,40.355,7.01,94.64,6.689
2013-05-03,135.6,37.35,38.435,64.7235,9.164,14.66,16.2,43.89,57.54,38.01,22.99,31.045,85.56,121.85,16.6175,154.55,54.32,53.65,37.9,33.05,33.58,264.05,8.248,22.4048,21.63,29.5933,10.2684,84.3404,28.545,57.55,40.85,7.158,93.6,6.699
2013-05-06,136.0,37.295,38.46,64.9896,9.176,14.71,16.215,43.895,57.47,38.01,22.46,31.01,85.45,120.81,16.7375,156.28,54.78,53.19,37.65,32.935,33.9,262.1,8.187,22.5258,21.5,29.8576,10.3504,83.853,28.52,57.5,40.725,7.202,94.0,6.712
2013-05-07,132.1,37.66,38.525,64.9497,9.137,14.86,16.08,44.95,57.79,38.24,23.095,31.305,85.56,120.27,16.665,156.56,54.6,54.08,37.61,33.355,34.13,260.35,8.189,22.5304,20.74,26.334,10.1093,84.3901,30.14,57.2,40.725,7.088,92.25,6.808
2013-05-08,133.6,37.95,38.725,65.0163,9.163,15.01,15.35,44.65,58.64,38.9,23.785,32.17,86.96,120.31,16.85,156.79,54.9,53.42,37.935,35.2,36.24,263.95,8.159,22.2141,21.01,25.7823,10.0274,85.882,30.72,58.5,41.25,7.05,92.6,7.132
2013-05-09,133.5,37.85,38.76,64.8632,9.19,14.48,15.94,44.54,58.02,39.09,23.31,32.3,86.93,120.58,16.745,156.61,55.12,53.03,38.655,34.795,36.3,263.95,8.191,22.9003,21.205,25.634,9.8153,82.6397,30.68,58.55,41.335,7.045,93.47,7.048
2013-05-10,134.05,37.695,38.85,65.0429,9.203,14.64,15.965,44.67,58.52,39.315,23.565,32.615,87.84,121.08,16.7725,159.58,55.76,52.4,39.245,35.235,36.4,266.85,8.355,23.4842,21.245,25.7035,9.8683,84.6686,30.065,58.82,41.51,6.912,93.67,7.196
2013-05-13,134.15,37.55,38.81,65.0761,9.187,14.6,15.915,44.155,58.82,39.12,23.185,32.2,88.16,120.0,16.775,158.94,55.74,53.79,39.21,35.035,36.0,267.1,8.332,23.1702,21.61,25.9539,10.0804,84.2409,29.845,58.68,41.2,6.79,94.28,7.063
2013-05-14,136.0,37.71,38.975,65.1427,9.3,14.785,15.44,45.045,58.95,39.15,23.33,32.605,88.73,122.34,16.865,158.62,55.22,56.0,39.5,35.665,36.4,269.05,8.324,22.784,21.3,26.6261,10.0226,84.2907,29.995,58.9,42.44,6.917,94.46,7.051
2013-05-15,135.9,37.875,38.9,65.116,9.33,14.965,15.565,45.75,58.88,39.55,23.6,32.47,88.9,124.28,17.0375,158.3,55.24,58.5,39.645,36.25,37.35,271.6,8.32,22.7072,21.345,26.9321,10.2684,84.3105,30.6,58.95,43.115,7.187,94.24,7.21
2013-05-16,136.65,37.715,38.55,63.8055,9.397,15.105,15.355,45.85,58.87,39.385,23.335,32.995,88.63,126.53,17.0125,160.54,55.25,59.19,40.26,36.22,37.21,273.45,8.214,22.7631,20.665,26.1625,10.2781,84.1614,30.765,59.25,43.3,7.281,93.7,7.222
2013-05-17,135.0,38.025,39.0,64.6903,9.268,15.09,15.16,46.49,58.11,39.28,23.27,32.715,88.22,127.66,17.7725,161.13,55.59,61.29,40.11,36.17,37.74,276.6,8.233,23.2004,20.275,25.6942,10.2443,84.042,31.5,60.06,43.3,7.36,92.82,7.32
2013-05-20,135.35,38.44,39.335,64.8632,9.279,15.13,15.35,46.705,59.17,39.965,23.475,32.78,88.62,128.24,17.7425,160.77,56.91,62.13,40.34,36.72,37.6,277.7,8.296,23.5075,20.72,26.487,9.6996,83.853,32.155,60.1,43.165,7.487,94.53,7.52
2013-05-21,136.6,38.535,39.675,64.7302,9.221,15.025,15.22,45.485,58.83,40.01,23.32,33.1,89.07,129.06,17.7,161.18,57.24,62.27,40.92,37.13,37.8,281.2,8.292,23.903,20.54,26.8904,9.6398,84.6785,32.0,61.45,43.075,7.379,95.95,7.677
2013-05-22,136.3,38.015,39.675,64.7036,9.316,15.17,15.35,46.05,58.97,38.725,24.415,32.535,89.7,127.79,17.7325,160.91,56.88,62.13,40.69,37.525,37.86,280.1,8.303,23.8332,20.4,27.0712,9.6205,85.9615,32.13,62.81,43.1,7.498,95.58,7.551
2013-05-23,133.75,37.255,39.355,63.9585,9.181,14.715,15.0,44.78,58.3,38.065,23.17,32.17,89.43,123.83,17.075,157.38,56.42,59.66,40.435,37.375,37.23,274.4,8.099,23.1981,20.04,26.3943,9.499,84.3503,30.885,60.86,42.02,7.257,94.0,7.307
2013-05-24,132.95,37.495,39.475,64.4973,9.206,14.76,15.15,44.22,58.02,38.67,23.15,32.41,87.27,123.92,16.515,156.1,55.69,59.25,40.365,37.725,36.7,275.0,8.1,23.1236,20.195,26.7652,9.2782,84.052,30.635,60.58,42.525,7.12,95.11,7.189
2013-05-27,134.45,37.865,39.8,64.8965,9.255,14.895,15.175,45.105,58.65,38.62,23.655,32.265,88.18,124.55,16.535,155.87,56.7,59.5,40.425,37.35,37.02,276.5,8.189,23.4261,20.28,26.6771,9.2965,85.0465,30.925,61.29,42.595,7.195,95.44,7.261
2013-05-28,136.1,39.305,40.07,65.2358,9.407,15.37,15.14,46.04,59.56,38.625,23.725,33.04,88.86,126.49,16.875,159.67,57.37,61.47,41.265,37.3,38.0,281.75,8.3,23.4726,20.64,27.1268,9.4296,86.2002,31.88,61.31,43.8,7.345,95.2,7.381
2013-05-29,132.55,39.35,39.4,64.5107,9.412,15.3,14.82,45.27,58.4,38.195,22.6,33.035,86.91,123.56,16.72,154.18,55.98,59.71,41.035,36.82,36.99,277.95,8.15,23.2749,20.465,27.1222,9.1789,83.2563,31.01,60.15,44.2,7.289,94.5,7.187
2013-05-30,133.6,40.0,39.395,65.1759,9.525,15.57,14.765,45.63,57.6,38.25,23.165,33.7,87.09,124.68,16.79,155.69,56.4,59.35,41.54,37.8,37.05,276.85,8.109,23.4377,20.85,27.2428,9.2821,83.5646,31.09,61.64,44.245,7.384,94.5,7.339
2013-05-31,130.35,39.695,38.585,66.094,9.7,15.63,15.125,45.325,56.74,37.77,22.815,33.54,85.13,123.15,16.945,153.91,55.27,59.76,41.095,37.57,36.35,275.2,7.843,23.0306,20.575,27.0063,9.2638,82.0628,30.86,61.34,44.45,7.297,92.69,7.262
2013-06-03,128.4,39.495,38.66,65.9077,9.775,15.51,14.7,45.3,56.05,36.905,22.455,33.73,84.93,122.12,17.0275,152.53,53.94,58.51,40.36,37.35,36.17,268.0,7.723,23.0073,20.425,26.9738,9.3525,80.8096,30.595,60.97,43.385,7.229,92.6,7.15
2013-06-04,129.3,39.8,38.7,65.1493,9.794,15.795,15.16,45.235,56.69,36.91,22.385,33.205,84.34,121.26,16.85,152.76,54.24,59.52,40.025,37.14,36.18,266.55,7.761,22.8677,20.06,26.6354,9.2204,81.2174,31.03,60.39,43.325,7.223,92.1,7.47
2013-06-05,125.65,38.78,38.0,64.5838,9.652,15.41,15.05,44.66,55.36,36.555,21.47,32.7,82.62,118.06,16.7625,150.25,52.8,58.84,39.9,37.25,35.63,262.6,7.658,22.3792,19.67,25.991,9.0343,79.7753,30.425,59.17,42.445,7.082,90.74,7.415
2013-06-06,124.95,38.565,37.435,64.0649,9.688,15.075,15.1,43.705,56.5,36.4,21.35,32.64,82.43,117.88,16.82,149.1,52.59,58.42,39.75,37.45,34.98,261.1,7.495,21.9675,19.565,25.9121,9.016,78.8602,29.615,58.4,41.92,6.912,90.63,7.284
2013-06-07,127.0,39.79,37.9,64.5838,9.695,15.7,15.165,44.44,57.34,36.945,21.535,32.805,83.39,119.55,17.1,147.82,52.64,59.57,39.685,37.885,35.92,261.75,7.63,22.1001,19.795,25.8333,9.1008,80.4516,30.145,59.97,43.425,7.113,90.93,7.293
2013-06-10,127.15,39.675,37.83,64.7635,9.685,15.695,15.225,43.9,57.44,37.24,21.69,33.095,83.09,119.59,17.1,150.57,53.45,60.19,40.5,38.0,35.96,261.4,7.503,21.8698,19.905,26.13,8.9919,80.1532,29.715,59.69,43.01,7.007,90.61,7.276
2013-06-11,125.75,39.1,37.53,64.3177,9.65,15.295,14.86,43.085,56.7,37.065,21.12,32.93,83.35,116.8,16.5025,146.45,53.64,57.73,39.875,37.49,36.27,258.45,7.474,21.2858,19.73,25.7267,8.962,79.2382,29.195,58.32,42.335,6.942,89.85,7.284
2013-06-12,125.65,38.66,37.19,64.351,9.582,15.15,14.575,42.555,57.23,36.805,20.875,31.515,83.61,115.09,16.44,145.99,54.07,55.96,40.275,37.76,36.03,260.5,7.469,20.8438,19.62,25.5876,8.9485,80.193,28.455,58.57,42.995,6.794,89.44,7.077
2013-06-13,124.55,38.6,37.31,64.2911,9.582,15.4,14.42,43.25,57.14,38.415,21.4,31.695,82.86,113.55,16.63,144.16,54.15,55.79,40.59,37.7,35.72,256.65,7.446,21.1719,19.715,25.6154,8.9774,79.815,28.255,57.8,43.005,6.83,89.52,7.147
2013-06-14,125.3,38.595,37.445,63.8055,9.481,15.45,14.8,43.28,56.66,38.315,21.4,31.7,82.26,113.37,17.4075,145.9,54.52,56.44,40.96,37.675,36.27,256.85,7.364,21.4766,19.93,25.175,8.9523,80.0239,28.56,57.71,42.84,6.899,88.51,7.162
2013-06-17,128.55,39.16,38.3,64.5705,9.541,15.85,14.865,43.75,58.22,39.355,21.935,31.78,84.02,114.59,17.6575,146.22,54.85,57.28,41.48,37.85,37.18,257.05,7.591,21.237,19.93,24.8365,9.0275,82.1225,28.94,58.0,43.0,6.953,88.0,7.321
2013-06-18,128.1,39.245,38.325,64.6237,9.582,16.055,15.255,44.13,57.6,39.14,21.85,32.005,83.36,114.32,17.5,145.53,55.5,57.87,41.245,38.11,37.41,256.3,7.593,21.2393,19.66,24.6511,9.0507,81.108,29.07,57.5,43.15,6.984,89.56,7.389
2013-06-19,127.6,38.8,38.1,64.4441,9.621,15.77,15.2,43.665,57.89,39.29,21.965,31.8,83.02,115.0,17.35,148.6,55.34,57.36,41.1,37.68,37.59,254.15,7.583,20.9718,19.58,24.3636,8.8386,80.3521,28.805,56.43,42.305,6.871,89.71,7.442
2013-06-20,123.7,37.5,36.895,62.149,9.559,15.205,15.21,41.795,55.12,38.42,20.635,31.46,79.66,110.81,16.8725,141.99,54.31,53.49,39.96,36.49,36.41,249.25,7.302,20.4251,19.185,23.8861,8.6091,76.6921,27.54,54.82,41.265,6.637,85.36,7.074
2013-06-21,122.5,36.81,36.505,61.6567,9.483,14.76,14.855,40.72,56.23,37.755,20.405,30.585,79.13,109.14,16.555,139.25,53.51,51.72,39.62,36.06,35.77,240.1,7.281,20.3344,18.975,23.1304,8.3999,76.9904,26.95,54.21,40.75,6.486,85.68,6.845
2013-06-24,121.0,36.175,35.72,60.7386,9.22,14.54,14.66,40.145,55.09,37.145,19.755,29.955,78.66,107.47,16.3775,137.9,52.15,50.35,38.825,35.47,34.49,236.6,7.116,19.6411,18.615,23.1026,8.341,75.5682,26.58,53.77,39.61,6.346,84.9,6.629
2013-06-25,122.7,37.595,36.295,61.5702,9.284,14.82,14.91,41.305,55.09,37.525,20.14,30.255,80.61,109.95,16.8175,139.85,52.74,53.53,39.635,36.0,35.72,243.4,7.206,20.0343,19.135,23.7841,8.3864,75.2101,26.71,55.29,40.745,6.42,85.69,6.722
