Date,RIO LN Equity,OR FP Equity,AAL LN Equity,CAT UN Equity,JPM UN Equity,CVX UN Equity,KO UN Equity,GE UN Equity,AMT UN Equity,7267 JT Equity,HPQ UN Equity,BBVA SQ Equity,AMZN UW Equity,ASML NA Equity,SAN SQ Equity,6752 JT Equity,IBM UN Equity,PHIA NA Equity,JNJ UN Equity,6758 JT Equity,MCD UN Equity,8306 JT Equity,TEF SQ Equity,MRK UN Equity,TTE FP Equity,MMM UN Equity,CS FP Equity,PFE UN Equity,PG UN Equity,RTX UN Equity,WMT UN Equity,005930 KP Equity,SGO FP Equity,5108 JT Equity,INTC UW Equity,7751 JT Equity,MSFT UW Equity,NVDA UW Equity,MC FP Equity,C UN Equity,GS UN Equity,NG/ LN Equity,ABT UN Equity,TMO UN Equity,GOOGL UW Equity,JCI UN Equity,ULVR LN Equity,INGA NA Equity,GSK LN Equity,700 HK Equity,BMY UN Equity,ABBN SE Equity,AAPL UW Equity,AZN LN Equity,NESN SE Equity,CL UN Equity,NOVN SE Equity,ROG SE Equity,SREN SE Equity,UBSG SE Equity,DGE LN Equity,HSBA LN Equity,AON UN Equity,BHP AT Equity,EMR UN Equity,VOD LN Equity,F UN Equity,BARC LN Equity,SAN FP Equity,STAN LN Equity,SU FP Equity,ALV GY Equity,RWE GY Equity,KMB UN Equity,MS UN Equity,BAYN GY Equity,DBK GY Equity,BAS GY Equity,LLY UN Equity,SIE GY Equity,EOAN GY Equity,MMC UN Equity,MUV2 GY Equity,BP/ LN Equity,DTE GY Equity,MBG GY Equity,NKE UN Equity,7203 JT Equity,PRU LN Equity,DD UN Equity,RO SE Equity
2012-03-08,3460.0,88.88,2558.547,110.28,40.44,110.03,34.635,114.1958,62.44,1011.7,11.1867,6.52,9.382,35.01,5.8204,710.0,190.8513,14.3828,64.85,1648.0,96.96,415.0,12.4326,35.6523,42.065,86.71,11.975,20.324,66.9,49.267,59.77,23600,35.0,2004.0,26.85,3715.0,32.01,3.715,117.16,33.99,117.17,702.545,27.5074,56.09,15.193,24.2185,2062.0,6.868,1428.363,36.392,32.78,17.7671,19.357,2827.0,56.55,46.97,43.422,157.5,54.4,12.55,1523.5,556.0,47.52,28.5406,49.67,212.052,12.46,222.345,57.1884,1489.09,51.0,88.29,35.045,68.8058,18.18,53.81,30.19,64.88,39.19,65.511,14.896,32.25,108.15,494.45,8.646,38.762,26.975,666.0,606.793,48.1762,163.9
2012-03-09,3509.0,88.49,2580.943,110.22,41.03,109.57,34.755,114.2558,62.22,1040.0,10.9779,6.456,9.216,35.44,5.7695,735.0,191.625,14.4907,64.74,1718.0,96.84,425.0,12.393,35.8526,42.215,86.8,11.96,20.3619,66.93,49.279,60.08,24600,35.255,2042.0,27.07,3760.0,31.99,3.705,116.89,34.2,117.29,709.636,27.7275,56.27,15.021,24.3659,2067.0,6.706,1434.939,36.65,32.91,17.9022,19.47,2864.0,56.6,46.99,44.2,158.4,54.5,12.44,1542.0,556.9,48.07,28.8817,49.99,210.121,12.58,222.345,57.7254,1497.18,50.48,88.6,35.27,68.7867,18.37,53.83,29.99,65.22,39.56,65.502,14.914,32.25,108.4,493.9,8.706,39.404,27.495,684.0,615.766,48.4608,164.5
2012-03-12,3450.5,89.23,2563.026,108.94,40.54,110.0,35.075,114.7958,62.0,1033.3,10.9143,6.299,9.17,35.46,5.6338,740.0,191.988,14.4485,65.1,1715.0,96.66,419.0,12.2101,36.3293,42.06,87.54,11.94,20.4188,67.71,49.539,60.68,24200,35.135,2051.0,26.97,3705.0,32.04,3.6463,119.37,34.29,116.99,714.0,27.8615,55.39,15.143,24.1725,2107.0,6.622,1443.031,36.834,33.05,17.9697,19.714,2876.5,56.65,47.24,44.376,158.2,55.45,12.42,1553.0,556.1,48.2,28.8817,50.44,212.426,12.43,217.865,57.805,1488.14,50.51,89.11,35.455,69.2084,18.2,54.096,30.339,65.52,39.8,65.607,14.813,32.11,108.7,495.7,8.714,40.017,27.3625,681.0,622.176,47.8205,165.7
2012-03-13,3533.0,90.0,2594.38,113.3,43.39,111.19,35.125,117.5562,61.9,1033.3,11.1549,6.493,9.23,36.195,5.8138,749.0,194.6433,14.7206,65.33,1702.0,96.78,422.0,12.4771,36.501,42.655,88.75,12.22,20.8644,67.9,51.06,61.0,24420,36.2,2027.0,27.49,3680.0,32.67,3.6975,121.31,36.45,124.54,716.727,28.1964,57.08,15.459,24.3843,2106.0,6.84,1459.217,36.945,33.42,18.2783,20.289,2885.0,56.8,47.615,44.597,159.1,57.3,12.77,1552.0,572.4,48.79,29.2479,51.77,212.737,12.7,221.283,58.6404,1527.64,51.5,90.21,35.755,70.0135,18.93,54.745,31.411,66.62,40.17,66.634,15.037,32.72,111.55,498.85,8.81,40.059,27.69,683.0,652.088,49.2291,166.0
2012-03-14,3480.0,89.57,2552.077,112.27,43.58,110.69,35.11,118.7564,62.96,1061.7,11.0505,6.502,9.113,36.225,5.8506,758.0,195.5412,14.9036,65.08,1790.0,97.29,433.0,12.4771,36.4438,42.7,88.87,12.67,20.7885,67.85,51.202,61.08,25000,36.835,2057.0,27.46,3805.0,32.77,3.59,120.4,35.21,120.37,718.909,28.2251,57.76,15.415,24.306,2087.0,7.011,1446.572,36.982,33.55,18.4905,21.056,2859.0,56.4,47.575,44.73,160.2,57.9,13.02,1537.5,575.0,49.0,29.6306,51.72,207.629,12.88,229.828,58.9488,1537.15,51.02,91.37,36.15,69.7834,18.6,54.381,32.493,66.69,40.26,67.055,16.094,32.96,112.9,499.05,8.822,40.512,27.575,697.0,670.89,49.0157,168.1
2012-03-15,3547.5,89.4,2569.496,113.45,44.7,110.03,35.165,120.9767,63.17,1098.3,11.0777,6.55,9.222,36.8,5.8854,756.0,196.7638,15.0161,65.07,1822.0,98.04,433.0,12.5561,36.2912,42.47,90.0,12.93,20.7696,67.68,51.249,61.23,25000,37.24,2071.0,27.75,3945.0,32.85,3.645,121.67,36.27,123.06,708.545,28.2825,58.0,15.543,24.5592,2099.0,7.15,1447.584,38.493,33.23,18.6738,20.913,2846.5,56.7,47.71,44.553,160.4,59.05,13.19,1529.5,574.8,49.03,29.2728,52.0,207.816,12.9,230.197,59.0084,1547.15,52.6,92.5,36.475,69.8889,19.51,54.283,32.705,67.44,40.28,68.844,16.257,33.31,115.15,492.75,8.835,40.667,27.6825,717.0,666.617,49.7982,168.2
2012-03-16,3578.5,89.2,2605.826,113.58,44.57,110.28,35.08,121.2167,63.34,1091.7,11.1186,6.665,9.253,36.62,5.9721,772.0,196.7733,15.1663,65.12,1832.0,97.66,439.0,12.6649,36.2626,42.53,89.56,13.18,20.798,67.25,50.417,60.84,24760,37.115,2050.0,27.73,3970.0,32.6,3.65,122.03,36.69,122.93,702.545,28.4309,57.91,15.641,24.6882,2085.0,7.197,1439.997,40.005,33.18,18.423,20.913,2835.0,57.0,47.395,44.332,159.9,59.15,13.24,1524.5,580.4,48.97,29.0981,52.37,207.255,12.51,234.631,58.9488,1582.36,53.17,94.0,36.9,69.8889,19.53,53.486,32.918,67.98,40.2,69.914,16.411,32.96,116.0,490.15,8.872,39.647,27.805,716.0,676.445,50.225,167.9
2012-03-19,3614.5,89.02,2600.352,113.73,45.0,110.7,35.2,121.2767,63.85,1085.0,11.0505,6.748,9.276,36.6,6.0937,780.0,196.4963,15.2554,65.21,1814.0,97.73,445.0,12.8527,36.1291,42.33,89.74,13.21,20.7411,67.21,49.91,60.74,25200,36.765,2027.0,27.74,3935.0,32.2,3.66,121.4,37.17,124.3,689.454,28.8136,57.93,15.865,24.6053,2089.0,7.148,1446.572,40.632,33.15,18.423,21.468,2858.0,56.65,47.685,44.642,159.7,58.45,13.27,1517.0,577.8,49.0,29.4143,51.81,208.501,12.63,232.137,58.5907,1566.18,52.79,94.88,36.82,69.9751,20.06,53.043,33.625,67.42,40.32,69.703,16.252,32.73,116.1,491.25,8.986,39.551,28.0325,715.0,676.873,50.4242,169.2
2012-03-20,3464.5,88.49,2493.352,110.76,45.38,109.08,35.295,120.4366,62.93,1085.0,10.8871,6.68,9.617,36.365,6.0202,780.0,195.0922,15.0255,64.96,1814.0,97.65,445.0,12.8626,36.0051,41.675,89.35,13.005,20.6653,67.21,49.108,60.6,25340,35.65,2027.0,27.75,3935.0,31.99,3.6,118.51,38.08,126.02,688.363,28.8998,57.25,15.853,24.3336,2064.0,6.96,1450.112,39.968,33.08,18.1433,21.641,2863.5,56.6,47.825,44.686,159.7,58.1,13.07,1513.0,565.3,48.68,29.381,51.53,212.8,12.54,226.779,58.1133,1545.72,50.75,93.09,36.51,70.3393,20.41,53.141,33.025,67.23,40.02,68.8,16.09,32.64,115.0,484.1,9.034,37.813,27.935,715.0,662.344,50.225,168.0
2012-03-21,3436.0,88.97,2491.361,109.0,45.12,107.91,35.56,120.4366,62.44,1073.3,10.651,6.485,9.587,36.935,5.8741,763.0,195.5125,14.608,64.76,1733.0,96.72,434.0,12.7638,35.9479,41.595,88.91,12.78,20.6368,67.2,48.789,60.56,24840,35.63,2001.0,27.76,3895.0,31.91,3.615,119.1,37.8,125.99,693.818,28.895,56.98,16.015,24.4349,2059.0,6.827,1441.514,39.968,33.12,18.0372,21.518,2851.5,56.5,48.085,44.597,160.0,58.55,12.98,1525.0,567.4,48.57,28.8734,51.95,213.423,12.57,226.04,58.4415,1545.72,51.32,92.72,36.4,70.3681,20.06,53.919,32.944,67.25,39.95,68.932,16.09,32.86,116.1,481.55,9.079,37.96,27.61,704.0,665.763,49.8551,168.8
2012-03-22,3334.0,88.91,2430.645,106.44,44.65,105.35,35.71,119.1164,61.98,1091.7,10.4558,6.313,9.615,36.21,5.744,763.0,196.2767,14.4298,64.46,1734.0,95.8,435.0,12.6402,35.8526,41.06,88.57,12.645,20.5989,67.52,48.406,60.65,25160,34.54,2025.0,27.89,3900.0,31.99,3.61,116.12,36.9,124.74,696.0,28.761,56.45,16.161,24.3797,2056.0,6.627,1443.031,41.185,32.9,17.7285,21.4,2843.0,56.45,48.14,44.642,158.6,57.75,12.92,1523.5,563.4,48.35,28.9566,52.0,216.475,12.32,221.329,57.8448,1520.02,49.395,91.43,35.9,70.3106,19.59,52.747,32.352,65.92,39.81,68.344,15.918,32.36,115.0,476.55,9.047,37.603,27.7475,707.0,663.199,49.0441,168.0
2012-03-23,3382.5,88.49,2448.063,107.83,45.16,106.36,35.745,118.6964,61.75,1060.0,10.7191,6.241,9.752,36.035,5.6894,745.0,196.2671,14.3078,64.55,1680.0,95.55,426.0,12.5215,36.2245,40.74,88.46,12.725,20.6842,67.43,48.247,60.75,25220,34.98,1993.0,27.87,3870.0,31.97,3.635,115.67,37.16,126.18,694.909,28.8998,56.75,16.08,24.3382,2051.0,6.62,1434.939,40.927,32.96,17.8443,21.279,2840.0,56.4,47.97,44.288,157.3,57.7,12.87,1510.0,558.3,48.66,28.6238,51.21,216.288,12.32,225.856,57.4469,1521.93,49.765,91.18,35.94,70.0901,20.33,52.59,32.633,65.85,39.87,67.853,15.878,32.5,114.75,477.55,9.106,38.187,26.855,693.0,669.181,49.8267,167.4
2012-03-26,3364.5,89.23,2451.547,108.75,46.17,107.84,35.95,120.3166,62.27,1053.3,10.8462,6.153,10.144,36.575,5.6338,753.0,198.4544,14.4344,65.17,1690.0,96.97,424.0,12.4375,36.8633,41.005,89.12,12.825,21.0065,67.46,49.25,61.2,25500,34.695,1992.0,28.19,3880.0,32.59,3.68,116.89,37.43,128.07,699.818,29.1821,58.15,16.249,24.4902,2068.0,6.74,1438.479,40.521,33.59,17.9215,21.678,2854.0,56.95,48.405,44.421,158.4,58.2,13.0,1539.5,561.0,49.0,28.4491,51.35,217.16,12.48,228.765,57.7055,1519.07,50.41,92.62,36.41,70.6364,21.17,52.974,33.169,67.07,40.27,67.625,15.971,33.04,117.25,481.9,9.183,39.16,27.1375,695.0,679.437,50.7657,168.3
2012-03-27,3386.5,89.37,2430.645,108.06,45.89,107.04,35.935,120.2566,62.1,1090.0,10.7236,6.06,10.272,36.87,5.5602,773.0,197.8909,14.5705,65.4,1742.0,97.34,442.0,12.3337,36.9968,38.56,89.14,12.835,21.3289,67.15,49.019,61.09,26220,35.16,2025.0,28.19,4015.0,32.52,3.705,117.43,36.78,126.33,688.363,29.3447,57.63,16.191,24.6467,2064.0,6.736,1438.985,40.89,33.67,17.8346,21.946,2830.5,56.75,48.355,44.288,158.4,58.75,13.03,1531.0,564.5,48.62,28.6488,51.38,216.849,12.32,232.183,57.8348,1530.97,50.87,92.48,36.43,70.6173,20.72,52.895,32.901,67.2,40.26,67.423,16.098,32.92,116.95,471.35,9.244,39.274,26.97,720.0,681.573,50.0258,168.6
2012-03-28,3316.0,89.08,2336.086,104.26,46.27,105.89,36.33,120.0766,62.26,1081.7,10.7055,5.926,10.058,37.04,5.4528,782.0,197.9959,14.4344,65.62,1773.0,97.08,430.0,12.1607,36.5296,38.02,88.45,12.66,21.2435,67.19,48.082,61.19,26040,34.045,2026.0,27.8,3990.0,32.19,3.79,117.11,37.06,126.36,688.363,29.2443,56.54,16.41,25.6965,2053.0,6.572,1438.985,40.669,33.67,17.6707,22.058,2806.0,56.55,48.025,44.288,159.8,58.3,12.83,1527.0,561.4,49.17,28.7985,51.75,216.413,12.32,226.872,57.7453,1504.32,49.48,91.37,36.11,70.8281,20.24,52.039,32.595,65.98,40.31,66.651,15.953,33.14,115.8,468.1,9.132,38.43,26.8075,727.0,656.789,48.5461,170.1
2012-03-29,3375.5,89.93,2285.821,106.02,45.67,106.85,36.905,119.7165,62.38,1058.3,10.6737,5.855,10.231,36.8,5.3519,773.0,198.932,14.1295,65.54,1746.0,97.64,420.0,12.042,36.2435,37.83,88.77,12.36,21.253,67.01,48.554,60.82,25600,33.09,2010.0,28.16,3950.0,32.12,3.8075,113.69,36.51,123.76,682.909,29.1773,56.06,16.226,25.7932,2038.0,6.303,1416.224,39.821,33.56,17.4778,21.781,2778.5,56.1,48.345,44.005,157.0,57.2,12.57,1515.5,547.1,48.97,28.499,51.87,217.347,12.5,216.295,57.2281,1464.34,48.8,89.3,35.65,70.7706,19.74,51.409,31.433,64.96,39.96,65.73,15.667,32.77,113.5,458.9,8.976,37.158,26.9625,715.0,640.978,48.6315,166.0
2012-03-30,3446.0,92.49,2326.133,106.52,45.98,107.24,37.005,120.4366,63.02,1048.3,10.819,5.967,10.125,37.48,5.4387,761.0,199.295,14.2609,65.96,1704.0,98.1,412.0,12.1458,36.6154,38.24,89.21,12.43,21.4805,67.21,48.919,61.2,25500,33.485,2006.0,28.11,3910.0,32.25,3.8475,116.12,36.55,124.37,687.818,29.3256,56.38,16.047,25.8669,2064.0,6.247,1412.684,39.931,33.75,17.8636,21.41,2779.0,56.8,48.89,44.164,157.1,57.65,12.65,1502.5,554.8,49.06,28.7985,52.18,214.544,12.49,217.311,57.9144,1484.8,48.99,89.47,35.805,70.8185,19.64,51.901,31.756,65.59,40.27,66.3,15.817,32.79,113.05,462.55,9.027,37.952,27.11,714.0,638.841,49.286,166.0
2012-04-02,3556.0,92.99,2357.486,107.25,46.13,108.3,37.07,120.1366,64.01,1070.0,10.8417,5.974,9.903,38.215,5.4471,768.0,200.0782,14.1295,66.21,1717.0,98.36,426.0,12.2052,36.7203,39.125,89.23,12.48,21.4331,67.56,48.795,61.36,25980,33.305,2032.0,28.38,3990.0,32.29,3.8325,119.01,36.87,124.9,702.0,29.3017,56.38,16.189,25.6919,2098.0,6.299,1445.56,39.931,33.89,18.0565,22.096,2825.0,57.1,49.22,44.951,161.0,58.2,12.71,1547.0,558.7,49.22,29.2229,52.54,218.842,12.62,218.42,58.6404,1498.61,49.54,90.86,35.785,71.4703,19.81,52.984,31.948,66.61,40.48,67.046,15.913,32.85,114.85,471.45,9.108,38.736,27.255,713.0,652.943,49.7555,169.9
2012-04-03,3530.5,92.7,2328.621,106.21,45.42,107.14,36.88,119.7765,63.24,1066.7,10.6464,5.704,9.983,37.7,5.2322,751.0,200.1069,13.9747,65.88,1707.0,99.4,418.0,11.9036,36.9205,38.395,88.79,12.145,21.3668,67.09,48.483,60.65,26700,32.545,2026.0,28.11,3975.0,31.94,3.77,117.16,36.37,122.71,698.182,29.2538,56.17,16.081,25.7886,2097.0,6.06,1445.055,41.074,33.87,17.989,22.476,2828.0,56.7,49.115,44.774,160.3,58.25,12.46,1542.0,558.9,49.23,29.2728,51.78,218.718,12.64,212.785,57.8149,1484.8,48.38,90.16,35.5,71.3457,19.37,53.072,30.986,65.69,40.32,66.441,15.654,32.66,114.1,464.25,9.045,38.417,27.4675,711.0,644.397,48.4465,169.5
2012-04-04,3406.5,91.19,2258.947,106.26,44.41,105.6,36.73,118.4564,62.65,1033.3,10.5602,5.61,9.7,36.455,5.0993,724.0,196.8115,13.5901,65.39,1657.0,97.48,411.0,11.7306,37.1112,37.91,87.84,11.715,21.2056,67.26,48.318,60.26,26400,31.28,1972.0,27.93,3900.0,31.21,3.6625,114.37,35.04,119.96,692.182,29.407,55.58,15.894,25.4341,2068.0,5.736,1430.892,41.074,33.7,17.6224,22.297,2781.0,56.3,48.925,44.509,158.4,56.65,12.13,1516.5,556.8,48.65,28.9067,51.36,214.419,12.5,201.838,56.7408,1461.96,46.41,87.07,34.94,71.1348,18.69,51.537,29.896,63.55,40.33,64.835,15.253,32.52,111.1,452.05,8.85,37.528,27.3725,697.0,632.432,47.8063,168.3
2012-04-05,3460.0,91.4,2287.812,105.87,44.34,104.75,36.735,116.9561,63.41,1021.7,10.4921,5.603,9.72,36.88,5.0993,726.0,196.2575,13.5947,65.34,1668.0,98.62,406.0,11.7603,37.0731,38.21,87.27,11.68,21.1772,67.31,48.129,60.67,26600,31.325,1960.0,28.07,3885.0,31.52,3.6575,116.26,34.79,118.0,692.182,29.3304,55.89,15.823,25.1992,2043.0,5.81,1432.41,41.074,33.68,17.6128,22.631,2777.0,55.95,49.08,44.597,157.5,57.05,12.13,1523.5,554.5,48.41,28.6571,50.96,214.232,12.47,202.577,56.1739,1451.02,47.275,86.68,34.8,71.2786,18.39,51.173,29.93,63.48,40.48,64.8,15.191,32.31,111.5,456.1,8.801,35.975,27.5975,692.0,629.013,47.5502,167.0
2012-04-06,3460.0,91.4,2287.812,105.87,44.34,104.75,36.735,116.9561,63.41,1003.3,10.4921,5.603,9.72,36.88,5.0993,713.0,196.2575,13.5947,65.34,1634.0,98.62,402.0,11.7603,37.0731,38.21,87.27,11.68,21.1772,67.31,48.129,60.67,26640,31.325,1942.0,28.07,3845.0,31.52,3.6575,116.26,34.79,118.0,692.182,29.3304,55.89,15.823,25.1992,2043.0,5.81,1432.41,41.074,33.68,17.6128,22.631,2777.0,55.95,49.08,44.597,157.5,57.05,12.13,1523.5,554.5,48.41,28.6571,50.96,214.232,12.47,202.577,56.1739,1451.02,47.275,86.68,34.8,71.2786,18.39,51.173,29.93,63.48,40.48,64.8,15.191,32.31,111.5,456.1,8.801,35.975,27.5975,678.0,629.013,47.5502,167.0
2012-04-09,3460.0,91.4,2287.812,103.57,43.89,103.49,36.435,115.2159,62.3,979.0,10.5057,5.603,9.594,36.88,5.0993,699.0,195.7513,13.5947,64.92,1644.0,98.88,391.0,11.7603,36.9301,38.21,86.33,11.68,20.9023,66.81,47.321,60.13,26340,31.325,1892.0,27.76,3780.0,31.1,3.61,116.26,33.97,117.02,692.182,29.1725,54.53,15.786,24.8861,2043.0,5.81,1432.41,41.074,33.04,17.6128,22.723,2777.0,55.95,48.52,44.597,157.5,57.05,12.13,1523.5,554.5,48.02,28.6571,50.34,214.232,12.22,202.577,56.1739,1451.02,47.275,86.68,34.8,70.9527,17.98,51.173,29.93,63.48,39.72,64.8,15.191,31.85,111.5,456.1,8.801,35.975,27.6725,662.0,629.013,46.227,167.0
2012-04-10,3306.0,89.72,2191.263,100.43,42.96,101.45,36.01,112.4555,61.62,984.0,10.5602,5.4,9.349,36.47,4.9014,671.0,193.2583,12.9568,64.2,1586.0,97.63,394.0,11.4192,36.6631,37.135,84.58,11.11,20.8359,66.35,46.289,59.93,26220,29.995,1880.0,27.45,3750.0,30.47,3.54,113.28,32.86,114.56,690.545,28.7754,53.11,15.687,24.4579,2015.0,5.416,1426.846,40.742,32.47,17.2945,22.444,2768.5,55.65,48.085,44.2,154.9,56.4,11.53,1503.0,537.0,47.24,28.499,49.64,211.429,11.79,190.569,55.418,1410.09,45.285,83.5,34.305,70.4735,17.31,49.884,28.683,62.01,39.42,63.555,14.918,31.41,109.15,445.35,8.681,34.262,26.615,672.0,613.63,45.1029,162.8
2012-04-11,3336.5,90.42,2214.654,101.75,44.01,100.95,36.06,114.0758,63.09,966.3,10.6283,5.604,9.399,36.13,4.9985,656.0,193.4971,12.9098,64.13,1515.0,98.56,390.0,11.6466,36.6917,37.15,85.35,11.21,20.8075,66.44,46.967,59.8,26220,30.465,1875.0,27.84,3735.0,30.34,3.585,114.64,33.57,115.93,698.727,28.5409,53.36,15.905,24.8217,2010.0,5.562,1424.823,40.447,32.59,17.2945,22.361,2793.0,55.45,48.27,44.058,154.3,56.25,11.65,1507.5,540.9,47.94,27.9498,49.73,211.429,11.91,195.926,55.0898,1421.51,45.755,84.17,34.44,70.8665,17.51,50.376,29.351,62.69,39.47,63.967,15.086,31.85,110.9,444.25,8.754,34.673,27.0625,664.0,619.612,45.3448,163.6
2012-04-12,3487.0,91.09,2261.435,106.44,44.84,102.59,36.11,115.816,63.81,976.7,11.391,5.504,9.535,37.145,4.9297,670.0,196.1143,13.2101,64.15,1528.0,97.66,388.0,11.4736,36.501,37.04,86.86,11.265,20.7696,66.09,47.875,60.14,25460,30.655,1904.0,28.48,3740.0,31.0,3.67,117.07,34.64,120.39,705.818,28.5744,55.12,16.291,25.213,2014.0,5.644,1436.456,41.037,32.55,17.5742,22.234,2807.0,55.8,48.72,44.2,156.7,57.15,11.8,1537.0,548.0,48.5,28.2078,51.02,211.678,12.07,206.411,55.6269,1445.31,47.54,84.07,34.63,71.0869,18.22,50.966,29.93,63.55,39.58,64.037,15.033,32.02,111.55,444.85,8.73,35.064,27.1625,666.0,630.722,46.4831,165.2
2012-04-13,3446.0,92.14,2251.979,105.89,43.21,100.78,35.97,113.2956,63.16,975.0,11.1549,5.332,9.423,37.21,4.5809,650.0,193.7073,12.9708,63.54,1444.0,96.97,402.0,11.1325,36.0242,36.42,85.69,10.84,20.7127,65.81,47.067,59.77,25360,29.895,1887.0,28.09,3790.0,30.81,3.54,114.59,33.41,115.09,700.909,28.5122,54.1,15.63,25.0565,2005.0,5.408,1418.247,41.701,32.54,17.2559,21.615,2783.0,55.6,48.605,44.067,157.0,56.9,11.52,1519.5,543.2,48.46,28.682,50.09,211.118,11.92,198.513,55.0003,1425.32,45.91,81.88,34.085,71.2594,17.28,49.697,28.968,61.63,39.18,62.792,14.658,31.92,108.6,441.85,8.559,33.826,27.2,665.0,620.894,47.2371,165.8
2012-04-16,3440.0,92.72,2217.142,106.74,43.33,101.51,36.22,113.4157,63.72,956.0,11.0369,5.153,9.275,37.62,4.5517,638.0,193.6308,12.9802,63.98,1430.0,96.58,388.0,11.1127,36.1863,36.98,86.4,10.7,20.8359,66.78,47.114,60.58,25180,30.285,1861.0,28.39,3700.0,31.085,3.495,117.43,34.0,117.73,704.182,28.6366,53.64,15.166,25.1302,2038.0,5.283,1444.043,42.291,32.93,17.4199,20.739,2801.0,56.0,48.835,44.553,160.0,57.6,11.37,1543.5,541.3,48.52,28.5489,50.2,211.803,11.88,194.725,55.2986,1426.75,46.25,82.0,34.9,71.6236,17.5,50.13,28.807,62.86,39.6,62.923,14.861,32.2,109.15,442.95,8.552,34.287,27.35,654.0,617.048,47.8063,169.4
2012-04-17,3517.5,93.68,2317.672,108.41,43.9,103.62,36.975,116.056,64.36,938.0,11.223,5.346,9.42,37.92,4.7223,639.0,198.1488,13.4071,64.22,1397.0,97.11,386.0,11.4291,36.7203,37.465,87.45,11.07,21.1487,67.02,47.917,61.87,24980,32.235,1854.0,28.47,3700.0,31.44,3.505,117.61,35.08,116.86,709.091,28.9141,54.08,15.254,25.2775,2065.0,5.608,1452.136,42.217,33.39,17.9504,21.775,2839.5,56.75,49.295,44.863,161.3,54.65,11.82,1570.5,554.1,48.93,28.4158,51.08,214.918,11.91,203.732,56.4524,1478.14,48.405,84.76,35.76,72.3616,17.85,52.009,30.109,65.57,40.06,63.976,15.147,32.86,114.0,452.5,8.704,35.639,27.4575,648.0,634.996,49.2575,168.7
2012-04-18,3540.0,93.76,2300.752,109.21,43.29,103.39,37.085,114.6158,64.1,974.3,11.3184,5.182,9.554,37.325,4.5319,648.0,191.157,13.1491,63.26,1388.0,97.34,397.0,10.9545,36.6154,37.32,87.13,10.835,21.2815,66.75,47.893,62.06,25860,31.425,1887.0,27.94,3820.0,31.14,3.4675,113.73,35.08,115.33,707.454,28.9285,54.52,15.201,25.3696,2064.0,5.537,1458.205,43.655,33.57,17.8443,21.726,2825.5,56.65,49.25,44.818,162.9,54.7,11.51,1576.5,552.0,48.85,29.2063,50.55,211.678,11.79,197.912,55.9451,1446.73,47.59,84.03,35.585,72.515,17.66,51.695,29.488,64.72,39.7,62.397,14.971,32.59,113.3,446.0,8.576,35.282,27.64,666.0,633.714,49.2433,171.7
2012-04-19,3512.5,91.74,2296.272,107.36,43.22,102.51,36.91,114.8559,63.85,965.3,11.2185,4.948,9.555,38.385,4.3707,644.0,190.5648,13.2148,63.03,1376.0,95.28,400.0,10.6431,36.5773,36.335,86.8,10.32,21.1582,66.57,47.421,61.75,26140,30.4,1887.0,27.69,3780.0,31.03,3.4175,110.94,34.85,113.6,706.909,28.4739,54.37,15.015,25.3189,2069.0,5.39,1470.85,43.729,33.93,17.8925,20.998,2823.5,57.2,49.09,45.039,164.4,56.0,11.43,1589.0,554.6,49.71,29.5391,50.08,214.731,11.66,196.111,55.4777,1448.64,47.415,83.4,35.72,72.1412,18.07,51.567,28.858,65.01,39.75,61.274,14.777,32.89,113.4,440.05,8.492,34.292,27.4025,672.0,645.679,49.7413,172.9
2012-04-20,3547.0,91.92,2338.077,107.73,42.72,102.52,37.065,116.176,64.0,955.3,11.1277,5.098,9.499,38.2,4.4772,638.0,190.6507,13.454,63.71,1363.0,95.94,396.0,10.9347,36.9301,36.45,87.48,10.695,21.3857,67.51,47.775,62.45,25640,30.51,1880.0,27.6,3760.0,32.42,3.3475,111.21,33.89,112.44,714.545,28.651,54.14,14.916,25.4571,2086.0,5.572,1487.035,43.139,34.23,18.1626,20.464,2867.0,57.1,49.44,45.26,168.7,56.0,11.46,1582.0,555.8,49.8,29.5391,50.27,213.672,11.41,197.266,56.3628,1460.53,47.385,84.66,33.97,73.2913,17.48,52.875,29.351,66.2,39.91,61.994,15.064,32.38,115.4,434.85,8.545,34.611,27.6925,659.0,651.661,50.2393,176.6
2012-04-23,3376.0,89.62,2283.333,106.9,42.85,102.44,36.845,114.4358,63.13,960.0,11.0187,5.0,9.412,36.69,4.4084,633.0,189.7147,13.8997,63.37,1353.0,95.19,392.0,10.6332,36.4914,35.56,87.13,10.175,21.2151,66.65,47.038,59.54,25580,29.75,1882.0,27.45,3785.0,32.12,3.3075,107.97,33.25,111.75,712.363,28.6462,53.75,14.954,25.1578,2068.0,5.231,1474.896,43.618,33.94,17.526,20.418,2811.5,55.5,48.86,44.995,166.2,55.35,11.2,1557.0,545.7,50.0,29.3893,49.95,213.547,11.35,188.952,55.2688,1429.12,45.1,82.28,32.605,73.4638,16.98,50.553,28.075,63.67,39.81,60.432,14.632,31.94,111.8,429.7,8.419,33.158,27.4375,653.0,620.039,49.4567,174.0
