Date,600519 CH Equity,600036 CH Equity,000858 CH Equity,600900 CH Equity,600030 CH Equity,600276 CH Equity,600887 CH Equity,600309 CH Equity,000651 CH Equity,000568 CH Equity,000725 CH Equity,600809 CH Equity,600028 CH Equity,000001 CH Equity,000063 CH Equity,600837 CH Equity,600016 CH Equity,600031 CH Equity,600050 CH Equity,000792 CH Equity,600690 CH Equity,600406 CH Equity,000002 CH Equity,600438 CH Equity,600000 CH Equity,600436 CH Equity,600089 CH Equity,002027 CH Equity,600104 CH Equity,000625 CH Equity,600585 CH Equity,600150 CH Equity,000100 CH Equity,600660 CH Equity,600111 CH Equity,600019 CH Equity,000938 CH Equity,600893 CH Equity,600570 CH Equity,600426 CH Equity,600760 CH Equity,600009 CH Equity,600547 CH Equity,000661 CH Equity,000596 CH Equity,600584 CH Equity,000776 CH Equity,600010 CH Equity,000977 CH Equity,000538 CH Equity,600745 CH Equity,600085 CH Equity,000963 CH Equity,600015 CH Equity,600196 CH Equity,600886 CH Equity,600011 CH Equity,600588 CH Equity,000157 CH Equity,600674 CH Equity,600029 CH Equity,600795 CH Equity,600845 CH Equity,600176 CH Equity,000768 CH Equity,600600 CH Equity,000301 CH Equity,000786 CH Equity,600346 CH Equity,600115 CH Equity,002001 CH Equity,000425 CH Equity,600741 CH Equity,000733 CH Equity,600188 CH Equity,000895 CH Equity,600233 CH Equity,000876 CH Equity,600732 CH Equity,002007 CH Equity,000983 CH Equity,600039 CH Equity,600332 CH Equity,600219 CH Equity,600383 CH Equity,600460 CH Equity,600132 CH Equity,601607 CH Equity,600362 CH Equity,600763 CH Equity,000723 CH Equity,000408 CH Equity,600183 CH Equity,600061 CH Equity,600875 CH Equity,000069 CH Equity,600754 CH Equity,000617 CH Equity,600803 CH Equity,600884 CH Equity,000708 CH Equity,000877 CH Equity,600606 CH Equity,000800 CH Equity,001289 CH Equity
2019-07-29,976.41,36.83,123.75,18.8,21.845,46.285,32.24,44.38,54.62,82.93,4.3,49.729,5.25,14.29,33.34,13.61,6.04,14.34,5.98,6.43,16.68,10.955,29.7,14.79,11.86,105.5,5.4,4.84,24.67,4.324,40.99,24.75,3.191,22.59,11.23,6.32,23.357,23.45,29.734,11.815,15.485,84.98,20.893,167.345,120.81,13.84,13.43,1.58,19.6,54.293,41.03,27.77,27.84,7.56,26.73,8.61,6.54,22.462,6.12,9.35,7.33,2.57,14.719,7.743,16.55,46.4,5.28,17.25,12.02,5.95,14.854,4.96,22.47,15.46,6.893,24.33,12.73,19.41,5.679,23.731,4.685,2.479,38.1,2.21,12.45,15.2,43.02,17.7,14.74,84.78,9.45,9.45,18.77,9.072,10.25,7.37,24.31,8.536,10.02,7.366,7.647,10.54,6.251,9.13,3.2
2019-07-30,978.93,36.77,122.9,18.74,22.071,46.5,31.95,43.98,55.08,82.19,4.13,49.143,5.26,14.37,33.33,13.8,6.07,14.31,5.97,6.48,16.88,10.903,29.82,14.59,11.86,104.98,5.423,5.21,24.9,4.412,40.84,24.56,3.155,22.78,11.19,6.38,22.843,23.4,29.89,12.077,15.347,84.26,21.388,167.48,121.56,13.72,13.53,1.59,19.692,54.107,40.3,28.29,27.96,7.62,26.81,8.43,6.51,21.8,6.16,9.36,7.35,2.55,15.039,7.778,16.48,46.11,5.26,17.55,12.12,5.97,14.826,4.95,22.95,15.42,6.9,24.39,13.04,19.47,5.521,23.746,4.731,2.493,38.03,2.21,12.79,15.08,42.57,18.21,15.03,84.3,10.02,9.46,18.9,9.059,10.28,7.48,24.41,8.679,10.04,7.428,7.735,10.56,6.26,9.18,3.26
2019-07-31,972.6,36.56,120.71,18.72,21.901,46.486,31.2,43.98,55.09,80.64,4.05,48.421,5.27,14.13,32.92,13.86,6.07,14.12,5.93,6.37,16.83,10.914,28.76,14.56,11.87,104.0,5.469,5.06,24.84,4.352,39.53,25.07,3.091,22.53,11.24,6.38,23.107,23.5,30.046,12.0,15.357,82.78,21.495,166.0,119.09,14.11,13.41,1.58,19.766,54.229,40.16,28.36,27.53,7.56,26.3,8.52,6.52,22.115,6.17,9.37,7.28,2.55,15.035,7.804,16.46,45.31,5.28,17.98,12.1,5.89,14.611,4.87,23.1,15.43,6.86,24.01,13.32,19.35,5.464,23.062,4.723,2.464,37.64,2.2,12.2,15.02,41.1,18.16,14.75,84.0,10.15,9.97,19.0,8.888,10.16,7.21,24.13,8.679,10.08,7.434,7.682,10.32,6.017,9.03,3.26
2019-08-01,959.3,36.2,119.03,18.76,21.609,46.34,31.32,43.91,53.68,79.87,4.04,47.75,5.23,14.1,32.73,13.73,6.02,14.19,5.87,6.36,16.88,10.822,28.42,14.44,11.65,103.99,5.415,5.05,24.59,4.258,39.2,24.23,3.118,22.26,11.07,6.26,23.764,23.01,30.165,11.954,15.158,82.01,20.459,164.65,117.07,14.06,13.25,1.56,19.997,54.086,40.31,28.04,26.92,7.53,25.96,8.64,6.77,21.892,6.13,9.48,7.14,2.57,14.852,7.752,16.3,44.51,5.28,17.91,12.27,5.72,14.549,4.81,22.96,15.25,6.833,23.96,12.75,19.74,5.464,22.608,4.692,2.45,36.5,2.2,11.93,14.66,40.92,18.02,14.54,85.2,10.03,10.4,19.28,8.855,10.04,7.07,24.38,8.629,10.15,7.517,7.747,10.19,6.043,9.11,3.21
2019-08-02,954.45,35.75,118.12,18.79,20.468,45.861,31.14,43.5,53.43,79.81,3.93,46.929,5.13,13.74,31.4,13.29,5.96,13.93,5.71,6.25,16.18,10.561,28.01,14.14,11.48,103.15,5.346,4.98,24.18,4.126,38.57,23.27,3.036,22.0,12.07,6.18,24.6,22.49,29.146,11.792,15.026,81.9,20.893,166.405,118.8,13.8,12.88,1.6,19.628,53.85,39.33,27.7,26.58,7.47,24.9,8.68,6.81,21.931,5.95,9.39,6.97,2.54,15.187,7.55,15.93,43.53,5.2,17.66,11.92,5.58,14.264,4.64,22.38,14.89,6.753,23.62,12.7,19.7,5.571,22.485,4.631,2.407,35.49,2.17,11.95,14.47,40.3,17.75,14.46,89.65,9.4,10.4,19.1,8.546,9.58,6.97,23.89,8.55,10.02,7.303,7.747,9.99,5.905,9.4,3.15
2019-08-05,942.43,35.21,116.95,18.25,19.742,44.514,30.81,41.82,52.98,77.31,3.83,46.271,5.04,13.35,31.13,12.94,5.85,13.59,5.61,6.2,15.8,10.307,27.01,13.75,11.24,101.82,5.269,4.86,23.61,4.093,37.81,22.98,2.955,21.48,12.17,6.04,24.0,22.3,28.284,11.6,15.097,79.36,22.985,162.705,113.94,13.65,12.74,1.56,19.544,53.136,38.29,27.53,26.0,7.33,24.45,8.54,6.73,21.308,5.56,9.2,6.71,2.51,14.596,7.498,15.9,42.4,5.08,17.15,11.4,5.33,13.972,4.55,21.11,14.98,6.473,22.71,12.04,19.88,5.293,22.5,4.538,2.364,34.57,2.13,11.48,14.34,39.52,17.48,14.4,89.11,9.19,9.92,19.21,8.375,9.39,6.78,23.62,8.329,9.87,7.179,7.571,9.79,5.758,9.27,3.11
2019-08-06,946.3,34.88,121.28,18.34,19.657,44.958,28.1,41.85,50.93,78.9,3.76,46.536,4.99,13.37,30.5,12.84,5.77,13.56,5.45,6.01,15.43,10.15,27.02,13.3,11.09,100.97,5.092,4.85,23.82,4.0,38.4,22.17,2.855,20.99,11.94,5.91,23.436,21.98,27.498,11.562,14.791,78.95,23.056,164.1,115.1,13.36,12.51,1.5,18.759,53.357,38.1,27.16,25.5,7.23,24.58,8.53,6.8,20.9,5.46,9.19,6.66,2.47,14.679,7.297,15.57,42.09,4.99,16.95,10.91,5.23,13.708,4.4,20.83,14.8,6.247,22.1,11.85,19.5,5.364,22.754,4.438,2.286,34.82,2.08,11.66,13.79,39.7,17.45,14.2,89.89,8.69,9.4,19.75,8.276,9.03,6.82,23.17,8.136,9.1,7.117,7.576,9.65,5.766,9.0,3.01
2019-08-07,945.0,34.53,118.88,18.33,19.327,45.486,28.16,41.79,50.27,77.99,3.71,46.536,4.97,13.54,30.17,12.54,5.74,13.58,5.42,5.98,15.41,10.336,27.36,13.23,11.07,102.02,5.085,4.85,23.62,3.962,38.26,21.79,2.845,20.98,12.31,5.86,23.329,22.0,27.21,11.769,14.485,79.01,23.923,167.24,111.6,12.8,12.4,1.52,18.435,53.093,36.92,27.51,25.73,7.21,24.32,8.75,6.74,20.577,5.44,9.29,6.6,2.47,14.384,7.209,15.19,42.24,5.0,16.69,11.73,5.12,13.556,4.38,20.6,14.38,6.193,21.57,11.91,19.46,5.279,23.108,4.615,2.279,34.67,2.08,11.95,13.48,39.76,17.23,14.83,90.5,8.63,9.31,18.97,8.138,9.01,6.83,22.98,8.179,8.93,7.31,7.712,9.42,5.758,8.91,3.01
2019-08-08,971.68,35.36,120.52,18.92,19.714,46.292,28.06,43.8,51.0,79.3,3.83,47.214,4.98,14.38,30.24,12.72,5.77,13.56,5.45,5.99,15.15,10.318,27.65,13.12,11.26,102.03,5.108,5.0,24.38,4.121,38.63,21.79,2.882,21.27,11.96,5.9,24.143,22.18,27.895,12.138,14.704,80.75,23.505,170.25,115.94,14.08,12.53,1.51,18.722,53.771,38.34,27.47,26.15,7.24,24.9,8.8,6.71,21.108,5.48,9.35,6.62,2.47,14.561,7.192,15.29,44.26,5.02,16.85,12.09,5.14,13.75,4.41,21.91,14.41,6.227,22.09,11.76,19.27,5.236,23.369,4.723,2.286,34.8,2.09,12.1,13.78,42.31,17.35,14.77,92.5,8.74,9.39,19.46,8.289,9.06,6.79,23.41,8.086,8.98,7.193,7.712,9.43,5.749,8.94,3.0
2019-08-09,962.03,34.99,118.02,18.86,19.601,46.444,27.4,42.94,49.94,77.38,3.72,46.071,4.98,14.52,27.9,12.58,5.78,13.48,5.29,5.69,15.19,10.156,27.29,13.2,11.37,94.8,5.062,5.07,24.38,4.115,38.36,21.79,2.845,20.96,11.78,5.89,23.143,21.78,27.578,11.854,14.403,80.15,23.52,172.075,114.0,13.9,12.37,1.49,18.555,53.071,37.93,27.36,26.16,7.26,24.91,8.69,6.56,21.315,5.37,9.28,6.49,2.45,14.467,7.087,14.89,44.61,4.99,16.44,12.3,5.07,14.007,4.28,21.64,14.04,6.107,21.85,11.56,18.32,5.207,23.708,4.677,2.279,34.99,2.07,11.77,13.39,41.76,17.21,14.6,91.91,8.67,9.1,20.04,8.099,8.92,6.59,23.32,7.957,8.77,7.145,7.547,9.22,5.74,8.9,2.99
2019-08-12,1018.63,35.41,122.84,18.77,20.119,46.701,28.14,43.68,50.38,79.63,3.85,47.621,4.99,15.12,28.75,12.93,5.83,13.71,5.41,5.58,15.38,10.301,27.77,13.0,11.43,96.01,5.092,5.09,24.31,4.154,38.74,21.79,2.909,21.28,11.4,5.92,25.071,21.98,28.36,12.123,14.566,81.37,23.515,172.035,114.6,14.59,12.57,1.5,18.869,53.971,40.15,27.4,26.54,7.36,25.34,8.64,6.65,22.023,5.54,9.3,6.56,2.46,14.675,7.017,15.01,45.7,5.08,16.15,12.95,5.09,14.097,4.4,21.76,14.6,6.233,21.87,11.45,18.24,5.236,24.715,4.685,2.307,35.3,2.09,12.07,13.84,41.5,17.38,14.6,92.96,8.9,9.46,22.04,8.329,9.06,6.72,23.55,8.15,8.87,7.124,7.6,9.43,5.801,8.93,3.0
2019-08-13,1017.95,34.85,122.3,18.73,19.865,46.569,28.21,42.48,51.36,79.2,3.8,48.729,4.94,14.89,28.32,12.78,5.8,13.26,5.41,5.62,15.06,10.33,27.33,12.8,11.33,95.9,5.054,4.93,23.93,4.121,38.07,21.79,2.936,21.01,11.4,5.87,25.3,22.03,27.722,11.915,14.474,80.78,25.49,165.505,111.96,14.29,12.44,1.49,18.509,54.293,38.7,27.09,26.23,7.29,24.78,8.65,6.83,21.646,5.42,9.37,6.67,2.45,14.186,7.183,14.98,46.1,5.14,15.73,13.02,5.15,14.014,4.32,21.51,14.57,6.14,21.87,11.28,18.35,5.221,24.562,4.592,2.3,34.73,2.08,11.92,13.61,41.73,17.3,14.68,92.88,8.72,9.81,21.52,8.164,9.02,6.65,23.58,8.007,8.78,6.979,7.735,9.36,5.714,8.64,3.04
2019-08-14,1043.33,34.86,125.85,18.82,19.94,47.701,28.23,42.88,51.56,83.52,3.86,49.429,4.97,14.97,28.67,12.78,5.79,13.11,5.42,5.59,15.15,10.394,27.13,12.8,11.28,96.5,5.062,4.87,24.4,4.264,38.39,21.79,3.073,21.1,11.24,5.89,24.879,22.13,27.815,12.2,14.531,81.5,24.918,169.5,114.48,14.07,12.46,1.49,18.564,54.071,38.28,27.5,26.75,7.29,24.96,8.79,6.86,22.215,5.41,9.39,6.71,2.46,14.788,7.183,15.01,46.26,5.15,15.98,13.02,5.17,14.146,4.29,21.9,14.85,6.16,21.87,11.25,18.27,5.193,25.0,4.577,2.343,35.52,2.08,11.8,13.9,41.79,17.39,14.46,95.3,8.79,9.77,20.93,8.171,9.04,6.67,23.74,8.036,8.78,7.076,7.753,9.4,5.74,8.67,3.04
2019-08-15,1044.9,34.87,125.98,18.84,19.987,47.917,28.14,42.89,51.3,84.28,3.85,48.821,4.97,14.94,28.37,12.76,5.79,13.3,5.74,5.6,14.88,10.37,26.34,13.02,11.29,97.59,5.046,4.9,24.65,4.615,38.61,23.97,3.127,21.07,11.15,5.85,25.443,22.06,27.933,12.1,14.454,82.07,25.811,166.725,110.53,14.95,12.45,1.49,19.054,53.707,38.69,27.61,26.7,7.26,25.16,8.97,6.93,23.808,5.35,9.4,6.69,2.45,15.557,7.235,14.87,46.05,5.18,16.4,13.0,5.17,14.104,4.3,22.92,15.26,6.147,21.87,11.19,17.91,5.171,25.077,4.546,2.357,36.14,2.07,12.05,14.06,41.85,17.45,14.34,94.0,8.82,9.8,20.78,8.092,9.06,6.71,23.53,7.971,8.7,7.076,7.782,9.61,5.74,8.66,3.04
2019-08-16,1054.6,35.16,126.3,19.05,20.11,48.0,28.7,42.6,51.25,86.0,3.82,49.793,4.97,14.9,28.18,12.79,5.77,13.26,5.63,5.88,14.92,10.289,26.28,12.98,11.22,98.72,5.062,4.88,24.54,4.698,38.84,23.66,3.1,21.13,11.45,5.84,24.921,22.19,28.263,11.992,14.541,84.84,26.148,166.81,109.81,14.69,12.54,1.49,20.349,53.814,38.43,27.78,27.79,7.24,25.91,8.89,6.83,24.0,5.35,9.34,6.68,2.43,15.36,7.332,14.93,50.66,5.15,17.3,13.2,5.14,14.438,4.29,22.32,15.2,6.147,21.87,11.13,18.33,5.407,25.485,4.508,2.364,36.72,2.07,12.05,14.09,44.74,17.76,14.33,94.28,8.92,9.73,20.61,8.191,9.04,6.7,23.7,7.993,8.77,7.076,7.712,9.73,5.723,8.77,3.06
2019-08-19,1055.88,35.3,127.9,19.52,21.807,49.958,29.2,43.5,52.42,86.2,3.93,49.971,5.04,14.92,29.96,13.84,5.83,13.56,5.76,6.17,15.4,10.521,26.88,13.19,11.38,100.09,5.177,5.02,24.5,4.714,39.63,23.81,3.173,21.56,11.58,5.93,25.864,22.72,30.41,12.138,15.168,84.86,25.74,166.75,113.92,15.2,13.25,1.52,22.383,54.807,40.0,28.2,28.3,7.34,26.55,9.25,6.83,24.292,5.49,9.72,6.88,2.47,15.957,7.419,15.38,51.65,5.23,17.37,13.25,5.25,14.847,4.42,22.82,15.87,6.307,21.87,11.65,17.97,5.55,25.362,4.592,2.4,37.07,2.11,12.24,14.9,44.9,18.09,14.64,94.02,9.2,9.85,22.36,8.704,9.69,6.99,24.29,8.271,9.08,7.207,7.982,10.0,5.887,9.0,3.11
2019-08-20,1070.0,35.33,129.59,18.9,21.458,49.972,28.97,43.89,52.79,86.3,3.9,50.714,5.05,14.99,29.85,13.81,5.82,13.95,5.98,6.48,15.51,10.498,27.17,13.7,11.37,99.2,5.154,5.08,24.26,4.643,39.63,24.18,3.109,21.56,11.62,5.92,25.507,22.7,29.949,12.115,15.27,83.96,26.857,162.565,117.3,15.13,13.12,1.52,22.771,55.714,40.47,28.17,28.55,7.33,26.58,9.16,6.79,24.115,5.52,9.6,6.82,2.46,15.636,7.48,15.31,51.7,5.19,18.18,13.01,5.22,14.653,4.43,22.74,15.91,6.36,21.87,11.56,17.85,5.493,25.223,4.669,2.407,38.19,2.17,12.43,14.76,44.82,18.05,14.72,93.0,9.2,9.76,22.1,8.572,9.43,7.02,23.85,8.314,9.03,7.241,8.341,10.18,5.879,8.91,3.11
2019-08-21,1066.0,35.45,127.85,18.77,21.345,49.799,28.18,43.51,54.54,86.6,3.87,49.271,5.03,14.45,30.13,13.74,5.82,13.66,6.15,6.38,15.31,10.313,27.39,15.07,11.41,97.05,5.169,4.99,24.09,4.615,39.91,23.77,3.073,21.35,11.38,5.91,25.543,22.9,29.966,12.215,15.286,85.0,26.429,163.505,117.22,14.9,13.07,1.51,22.845,55.257,42.85,28.09,28.52,7.3,26.1,9.08,6.73,23.992,5.44,9.48,6.81,2.47,15.715,7.629,15.32,51.58,5.16,18.61,13.26,5.2,14.444,4.37,22.39,16.18,6.34,21.87,11.38,17.56,5.707,25.077,4.654,2.4,38.36,2.16,12.36,14.62,44.25,17.92,14.58,93.78,9.0,9.2,23.8,8.474,9.45,6.99,23.59,8.286,9.02,7.207,8.424,10.48,5.887,9.17,3.11
2019-08-22,1104.0,35.34,130.5,18.8,21.411,49.813,28.29,43.33,54.88,87.66,3.98,50.414,5.01,14.31,29.69,13.77,5.81,13.4,6.15,6.7,15.25,10.249,27.16,14.95,11.43,100.99,5.177,5.18,24.27,4.615,39.16,23.8,3.091,21.85,11.39,5.89,24.793,23.04,29.962,12.492,15.587,85.75,25.971,163.34,118.09,14.82,13.01,1.5,22.947,55.214,43.3,28.1,29.66,7.32,26.41,9.2,6.7,24.3,5.43,9.57,6.79,2.47,15.528,7.498,15.58,52.58,5.15,18.68,13.22,5.18,14.854,4.36,22.48,16.2,6.373,21.87,11.38,18.18,5.743,25.869,4.638,2.393,39.77,2.14,12.28,14.63,44.82,18.85,14.5,93.14,9.26,9.26,23.13,8.487,9.55,6.95,23.52,8.35,8.97,7.228,8.224,10.67,5.853,9.08,3.09
2019-08-23,1130.1,36.27,130.1,18.9,21.345,53.194,28.6,42.91,54.89,88.69,3.97,51.007,5.01,14.65,29.24,13.68,5.83,14.11,6.05,6.97,15.24,10.069,26.96,14.83,11.59,100.75,5.154,5.13,24.6,4.522,40.12,22.98,3.045,21.63,11.57,5.92,24.514,22.96,30.478,12.7,15.607,87.19,25.993,173.15,117.97,14.32,13.06,1.5,23.168,55.614,42.61,28.75,29.95,7.33,27.5,9.3,6.66,24.046,5.55,9.63,6.76,2.47,15.621,7.41,15.47,52.7,5.13,18.9,13.41,5.16,14.792,4.45,23.82,16.17,6.313,21.87,11.66,17.62,5.614,26.585,4.592,2.386,38.0,2.13,12.2,14.42,45.08,18.98,14.42,98.0,9.43,8.81,24.39,8.52,9.47,6.95,23.2,8.307,8.97,7.2,8.188,10.62,5.879,9.12,3.09
2019-08-26,1102.95,35.0,127.42,18.85,20.949,52.465,28.17,42.46,54.17,86.87,3.88,50.171,4.97,14.25,28.85,13.59,5.78,13.78,5.97,7.03,15.13,9.971,26.45,14.54,11.3,102.6,5.092,5.03,24.03,4.495,39.58,22.59,2.973,21.93,11.64,5.85,22.514,22.94,29.937,12.785,15.648,86.84,27.214,177.555,119.96,14.16,12.85,1.49,22.558,56.607,44.85,28.79,30.91,7.27,28.41,9.62,6.46,24.108,5.36,9.61,6.64,2.45,15.429,7.218,15.37,52.1,5.07,18.89,13.07,5.09,15.132,4.32,23.56,16.17,6.26,22.55,11.42,17.45,5.586,26.431,4.554,2.357,37.7,2.13,11.91,14.29,43.78,19.54,14.3,97.6,9.56,8.97,25.7,8.329,9.21,6.83,22.67,8.414,8.83,7.021,8.212,10.71,5.81,9.04,3.04
2019-08-27,1109.0,34.75,132.38,19.18,21.468,52.639,28.65,44.2,55.35,89.25,3.85,53.214,4.99,14.31,29.71,13.83,5.82,13.83,6.04,6.85,15.67,10.069,26.52,14.9,11.3,102.82,5.115,5.18,24.96,4.549,39.8,22.82,3.018,22.9,11.7,5.95,23.3,23.1,31.868,12.931,15.964,87.5,28.0,176.5,120.8,14.3,13.27,1.51,23.566,57.036,46.2,28.63,32.05,7.25,28.25,9.9,6.47,25.385,5.42,9.83,6.82,2.46,15.73,7.218,15.6,52.08,5.13,18.73,13.38,5.15,15.764,4.36,24.84,16.91,6.307,22.55,11.48,18.01,5.707,26.485,4.577,2.393,37.85,2.17,11.93,14.59,43.25,19.32,14.5,97.5,10.04,8.96,25.07,8.671,9.4,6.93,22.95,8.6,9.07,7.152,8.288,10.61,5.896,9.1,3.09
2019-08-28,1100.11,34.5,133.92,19.04,21.138,53.556,29.48,43.68,55.32,88.85,3.78,53.464,4.98,14.27,29.79,13.66,5.83,13.56,5.93,6.86,15.69,10.069,26.55,15.19,11.32,100.89,5.131,5.27,25.08,4.582,39.5,23.01,2.973,22.72,11.45,5.89,23.007,23.07,32.046,13.369,15.74,85.61,28.071,175.0,119.09,14.85,13.33,1.51,23.159,56.214,45.65,28.26,29.46,7.29,27.8,9.85,6.33,25.308,5.4,10.05,6.63,2.47,16.356,7.218,15.7,52.2,5.09,18.52,13.44,5.12,15.493,4.34,24.83,16.96,6.367,22.4,11.71,19.12,5.7,25.385,4.554,2.393,37.03,2.17,11.93,14.46,43.17,19.02,14.37,97.8,9.96,8.89,25.21,8.572,9.48,6.92,23.55,8.721,9.4,7.172,8.282,10.61,5.913,9.42,3.2
2019-08-29,1113.1,33.93,137.0,18.78,20.977,53.431,29.1,45.2,54.78,92.28,3.72,53.579,4.99,14.13,29.18,13.66,5.83,13.46,5.95,6.96,15.55,10.012,25.97,15.09,11.23,100.05,5.185,5.46,24.72,4.489,39.14,22.97,2.955,22.13,11.39,5.86,23.214,23.27,31.678,13.077,16.26,84.56,28.857,176.0,119.14,15.06,13.31,1.49,23.298,54.65,49.6,28.28,28.81,7.26,27.82,9.75,6.29,25.469,5.36,9.96,6.62,2.47,16.765,7.218,15.87,54.3,5.08,18.47,13.8,5.11,16.472,4.33,24.42,17.04,6.4,22.39,11.36,19.37,5.7,25.138,4.531,2.386,37.85,2.15,11.46,14.68,43.23,19.05,14.25,97.39,9.78,8.63,25.96,8.553,9.42,6.8,23.99,8.779,9.34,7.09,8.412,10.7,5.792,9.27,3.12
2019-08-30,1142.0,34.28,141.5,18.62,21.043,55.59,28.65,44.71,55.5,96.88,3.66,54.821,4.98,14.16,28.81,13.66,5.81,13.47,5.85,6.91,15.91,10.012,25.8,14.65,11.28,99.71,5.062,5.37,25.08,4.396,39.43,24.32,2.927,21.93,11.62,5.81,23.664,23.56,31.403,12.862,16.776,84.05,28.486,175.825,125.0,14.88,13.28,1.5,23.575,54.786,45.71,27.8,28.61,7.24,27.65,9.69,6.3,24.669,5.3,9.89,6.57,2.46,16.351,7.157,16.07,52.82,5.07,18.2,13.72,5.07,16.382,4.29,24.93,16.71,6.38,22.36,11.09,19.51,5.693,25.077,4.523,2.379,36.9,2.15,11.23,15.27,43.35,18.84,14.31,98.87,9.25,8.64,24.36,8.691,9.39,6.81,24.03,8.836,9.38,6.993,8.5,10.48,5.74,9.11,3.05
2019-09-02,1138.76,34.34,141.89,18.38,21.468,55.285,28.58,44.9,57.47,98.07,3.72,56.5,5.02,14.45,29.36,14.09,5.88,13.73,5.95,7.03,15.99,10.417,25.89,15.38,11.34,100.34,5.123,5.56,24.94,4.462,40.96,24.71,2.973,22.02,11.64,5.87,24.471,24.59,33.331,12.946,18.153,85.26,28.243,176.0,125.55,15.2,13.64,1.51,24.86,54.329,50.28,27.87,29.1,7.31,28.2,9.79,6.39,26.115,5.67,9.83,6.69,2.47,17.406,7.227,17.41,52.88,5.21,19.06,14.16,5.15,16.396,4.43,25.19,18.02,7.02,22.35,11.14,19.32,5.729,25.177,4.638,2.414,37.13,2.18,11.39,15.56,43.47,18.88,14.55,99.65,9.47,8.66,25.29,8.901,9.69,6.95,23.89,9.057,9.38,7.317,8.812,10.76,5.844,9.23,3.12
2019-09-03,1140.0,34.15,141.5,18.64,21.534,54.514,28.41,44.7,57.8,96.16,3.74,56.75,5.02,14.3,29.83,14.09,5.9,13.59,5.99,7.08,15.75,10.735,25.7,15.39,11.35,98.96,5.115,5.58,24.61,4.467,41.73,24.85,2.982,21.9,11.65,5.89,25.064,24.38,33.466,12.954,18.434,83.98,28.179,175.375,124.49,15.28,13.67,1.52,24.703,53.979,55.31,27.85,28.76,7.31,27.93,9.85,6.32,26.223,5.79,9.85,6.66,2.46,17.776,7.402,17.72,52.21,5.28,19.15,14.59,5.17,16.681,4.44,24.95,18.18,7.2,22.19,11.1,19.37,6.007,24.908,4.608,2.429,36.7,2.18,11.34,15.98,42.3,18.92,14.5,98.84,9.51,8.53,27.5,8.763,9.62,7.14,23.84,9.164,9.38,7.586,8.788,11.21,5.861,8.96,3.11
2019-09-04,1125.01,34.89,138.31,18.53,21.996,54.361,28.53,45.58,59.85,94.25,3.74,54.529,5.09,14.44,29.6,14.36,6.01,13.85,6.07,7.08,15.86,11.094,26.7,15.1,11.49,99.15,5.177,5.54,24.63,4.566,42.52,24.37,3.018,22.16,11.68,6.1,24.993,24.32,33.609,12.8,18.663,83.95,28.457,174.94,121.25,16.81,13.88,1.53,25.184,54.329,60.84,27.88,28.61,7.41,28.09,9.47,6.37,26.015,5.84,9.68,6.78,2.47,17.83,7.594,17.57,52.0,5.35,18.94,15.43,5.26,16.25,4.55,24.94,18.11,7.427,21.93,11.17,19.45,6.086,25.169,4.638,2.479,36.63,2.22,11.76,16.05,42.32,19.16,14.69,99.53,10.09,8.53,26.98,8.803,9.71,7.23,23.98,9.2,9.38,7.607,8.876,11.56,6.061,8.82,3.14
2019-09-05,1144.0,35.52,138.9,18.47,22.467,54.5,29.02,46.97,58.87,94.5,3.84,54.171,5.11,14.58,30.65,15.0,6.06,14.6,6.03,7.02,15.97,11.285,26.7,15.13,11.62,100.14,5.208,5.46,25.26,4.643,42.6,24.9,3.1,22.25,11.82,6.07,24.936,24.49,34.235,12.962,18.52,84.4,28.571,176.0,121.45,17.05,14.35,1.54,24.916,54.286,66.92,28.23,29.15,7.47,28.71,9.36,6.41,27.062,5.92,9.66,6.94,2.49,18.195,7.787,17.67,51.11,5.4,19.69,15.12,5.48,16.257,4.62,25.14,18.12,7.353,22.75,11.46,19.47,6.071,25.031,4.669,2.471,36.93,2.23,11.65,16.06,42.37,19.1,14.87,95.89,10.32,8.86,26.3,9.0,9.76,7.15,24.15,9.486,9.38,7.586,8.712,11.36,6.026,8.84,3.16
2019-09-06,1142.49,35.89,140.01,18.6,22.769,55.632,29.13,46.7,58.8,94.03,3.91,54.286,5.15,14.81,33.49,15.11,6.08,14.75,6.19,6.86,16.02,11.516,26.89,14.89,11.69,101.32,5.231,5.5,25.94,4.835,43.16,24.51,3.109,22.97,11.67,6.06,24.8,24.14,34.62,13.131,18.918,86.0,27.143,179.8,120.55,17.31,14.49,1.53,24.546,54.357,66.14,28.19,28.68,7.5,28.7,9.34,6.36,26.377,5.99,9.63,6.95,2.49,17.811,7.769,17.7,50.71,5.42,19.4,15.45,5.47,16.069,4.65,25.85,18.27,7.46,23.46,11.44,18.48,6.2,25.2,4.685,2.45,37.62,2.23,11.77,15.86,42.05,19.48,14.88,96.76,10.29,8.92,25.67,8.895,9.74,7.19,24.17,9.343,9.38,7.572,8.935,11.27,6.095,8.93,3.16
