Date,RIO LN Equity,OR FP Equity,AAL LN Equity,CAT UN Equity,SYBX UR Equity,JPM UN Equity,CVX UN Equity,KO UN Equity,GE UN Equity,AMT UN Equity,7267 JT Equity,HPQ UN Equity,BBVA SQ Equity,AMZN UW Equity,ASML NA Equity,SAN SQ Equity,6752 JT Equity,IBM UN Equity,PHIA NA Equity,JNJ UN Equity,6758 JT Equity,MCD UN Equity,8306 JT Equity,TEF SQ Equity,MRK UN Equity,TTE FP Equity,MMM UN Equity,CS FP Equity,PFE UN Equity,PG UN Equity,GOOG UW Equity,RTX UN Equity,WMT UN Equity,005930 KP Equity,SGO FP Equity,5108 JT Equity,INTC UW Equity,7751 JT Equity,MSFT UW Equity,3382 JT Equity,NVDA UW Equity,MC FP Equity,C UN Equity,GS UN Equity,NG/ LN Equity,ABT UN Equity,TXN UW Equity,TMO UN Equity,GOOGL UW Equity,SHEL LN Equity,JCI UN Equity,ULVR LN Equity,INGA NA Equity,GSK LN Equity,PM UN Equity,700 HK Equity,BMY UN Equity,ABBN SE Equity,AAPL UW Equity,AZN LN Equity,MA UN Equity,AVGO UW Equity,NESN SE Equity,CL UN Equity,NOVN SE Equity,ROG SE Equity,SREN SE Equity,UBSG SE Equity,DGE LN Equity,ENGI FP Equity,HSBA LN Equity,AON UN Equity,BHP AT Equity,EMR UN Equity,VOD LN Equity,F UN Equity,BARC LN Equity,SAN FP Equity,STAN LN Equity,PEP UW Equity,SU FP Equity,ALV GY Equity,RWE GY Equity,KMB UN Equity,MS UN Equity,BAYN GY Equity,DBK GY Equity,BAS GY Equity,LLY UN Equity,SIE GY Equity,EOAN GY Equity,HON UW Equity,MMC UN Equity,MUV2 GY Equity,BP/ LN Equity,DTE GY Equity,MBG GY Equity,NKE UN Equity,7203 JT Equity,PRU LN Equity,DD UN Equity,RO SE Equity
30-06-2005,1410.986,59.35,1341.693,47.655,#N/A N/A,35.32,55.92,20.875,207.9287,21.02,911.7,10.6737,12.259,1.654,13.02,8.4278,1683,70.8732,19.6087,65,3820,27.75,941,13.3866,29.3686,47.9389,72.3,19.8108,26.1444,52.75,#N/A N/A,30.287,48.2,9880,41.6909,2135,26.06,3893.3,24.84,#N/A N/A,2.2267,57.59,462.3,102.02,604.74,23.45,#N/A N/A,26.87,7.361,#N/A N/A,21.0879,1196.667,17.9453,1366.656,#N/A N/A,1.088,24.98,8.1023,1.315,2311,#N/A N/A,#N/A N/A,32.8,24.955,53.968,162.2,78.8,44.467,823,#N/A N/A,775.578,25.04,15.1024,31.315,193.648,10.24,499.735,67.532,818.7,#N/A N/A,30.8601,94.97,53.203,59.9883,43.5561,27.151,50.264,27.5,55.71,52.924,21.629,#N/A N/A,27.7,88.12,581,15.3,28.189,10.825,794,424.114,63.3575,182.5
01-07-2005,1424.203,59.95,1352.967,47.965,#N/A N/A,35.06,56.97,21.105,208.4688,20.93,915,10.6601,12.3743,1.645,13.12,8.5333,1681,71.3221,19.9371,64.95,3850,27.94,940,13.4163,29.6165,48.5557,73,19.9642,25.6894,52.9,#N/A N/A,30.305,48.28,10020,42.1997,2135,26.21,3920,24.7,#N/A N/A,2.2367,58.49,461.6,102.71,604.74,23.4595,#N/A N/A,26.8,7.287,#N/A N/A,21.0229,1212.222,18.1603,1368.68,#N/A N/A,1.088,25.2,7.9865,1.304,2311,#N/A N/A,#N/A N/A,32.95,25.025,54.277,162.6,78.95,44.823,824,#N/A N/A,781.242,25.17,15.0525,31.365,194.004,10.31,505.583,68.626,836.36,#N/A N/A,31.3798,95.48,53.771,60.5058,44.021,27.417,50.683,27.85,55.42,53.319,21.776,#N/A N/A,27.7,88.21,594,15.42,28.357,10.7513,802,425.823,63.5852,182.5
04-07-2005,1442.378,59.7,1369.367,47.965,#N/A N/A,35.06,56.97,21.105,208.4688,20.93,916.7,10.6601,12.3743,1.645,13.06,8.5245,1695,71.3221,19.8902,64.95,3810,27.94,941,13.3866,29.6165,49.1479,73,19.9738,25.6894,52.9,#N/A N/A,30.305,48.28,10060,41.809,2150,26.21,3953.3,24.7,#N/A N/A,2.2367,58.58,461.6,102.71,598.592,23.4595,#N/A N/A,26.8,7.287,#N/A N/A,21.0229,1208.889,18.1603,1360.587,#N/A N/A,1.088,25.2,7.9865,1.304,2316,#N/A N/A,#N/A N/A,33.075,25.025,54.056,163.1,79,44.956,824.5,#N/A N/A,786.035,25.17,15.144,31.365,194.004,10.31,502.884,68.3276,837.16,#N/A N/A,31.0086,95.52,54.04,60.5058,44.021,27.24,50.8,27.79,55.42,53.398,21.855,#N/A N/A,27.7,88,617,15.51,28.34,10.7513,808,429.669,63.5852,182
05-07-2005,1444.03,59.35,1348.868,48.085,#N/A N/A,34.97,58.56,21.2,208.3488,21.06,911.7,10.7645,12.3551,1.704,13.18,8.5508,1698,71.4367,19.9934,64.85,3810,27.97,943,13.3372,29.6547,48.8518,73.62,19.9067,25.642,52.75,#N/A N/A,30.458,49.8,10040,41.3275,2130,26.68,3940,24.98,#N/A N/A,2.2717,58.53,464.6,103.18,596.915,23.4213,#N/A N/A,26.73,7.407,#N/A N/A,21.1962,1210,18.1603,1372.726,#N/A N/A,1.097,25.27,7.9094,1.356,2345,#N/A N/A,#N/A N/A,33.1,25.185,54.277,163.2,78.65,45.045,821,#N/A N/A,790.392,25.55,15.352,31.66,194.36,10.4,502.434,68.626,837.16,#N/A N/A,31.4293,95.25,53.721,60.5058,44.6353,27.161,50.738,27.435,55.72,53.626,21.843,#N/A N/A,27.69,87.37,622.5,15.38,28.172,10.8387,812,431.806,63.514,182.9
06-07-2005,1482.857,59.5,1357.067,47.65,#N/A N/A,34.6,57.16,20.975,205.9484,21.4,908.3,10.878,12.3839,1.703,13.33,8.5684,1700,72.411,20.1153,64.15,3880,27.7,936,13.3273,29.1398,49.9127,72.83,20.3188,25.3766,52.5,#N/A N/A,29.815,49.38,10080,42.1179,2130,26.5,3940,24.7,#N/A N/A,2.3325,58.71,463,103.55,591.885,23.5122,#N/A N/A,27.06,7.295,#N/A N/A,21.4056,1213.333,18.191,1387.9,#N/A N/A,1.134,24.88,8.0155,1.335,2361,#N/A N/A,#N/A N/A,33.15,24.775,54.144,164,79.95,45.178,838.5,#N/A N/A,791.264,25.37,15.3104,31.165,196.496,10.35,504.233,68.7752,851.61,#N/A N/A,31.3055,97.8,53.362,59.0777,44.2949,26.984,50.994,27.38,55.63,53.793,21.611,#N/A N/A,27.76,89.1,630,15.4,28.298,10.6975,822,437.574,63.4287,184
07-07-2005,1469.639,58.6,1335.543,48.675,#N/A N/A,34.46,57.8,20.88,205.1083,21.59,910,10.9642,12.1726,1.698,13.1,8.3751,1712,73.9106,19.7776,63.92,3890,28,941,13.0703,28.5867,49.2466,73.81,19.7437,25.3576,52.16,#N/A N/A,29.927,49.51,10320,41.2639,2110,26.56,3966.7,24.66,#N/A N/A,2.3158,57.23,462.7,104.1,585.737,23.4308,#N/A N/A,26.7,7.396,#N/A N/A,21.3406,1195.556,17.8608,1380.819,#N/A N/A,1.088,24.6,7.9094,1.345,2350,#N/A N/A,#N/A N/A,32.875,24.995,53.614,163.2,78.35,44.867,805,23.2,786.035,25.5,15.4768,31.39,195.072,10.27,493.888,67.9298,834.75,#N/A N/A,31.4293,95.2,52.116,58.656,44.2783,26.354,49.868,26.9,55.21,52.872,21.309,#N/A N/A,28.02,87,621.5,15.26,27.752,10.6625,822,429.242,63.4144,179.3
08-07-2005,1482.031,59.45,1344.768,49.35,#N/A N/A,34.81,57.36,21.365,209.969,21.64,900,11.0233,12.3263,1.737,13.31,8.5245,1695,75.7445,20.2655,64.28,3860,28.65,942,13.2383,29.5593,50.949,75,20.0792,25.7273,52.96,#N/A N/A,30.399,49.9,10320,41.6818,2095,27.27,3940,25.09,#N/A N/A,2.345,57.9,465.1,105.65,585.737,23.6126,#N/A N/A,27.02,7.413,#N/A N/A,21.6945,1217.778,18.1526,1393.969,#N/A N/A,1.115,24.91,8.0637,1.366,2376,#N/A N/A,#N/A N/A,33.175,25.23,54.1,164.2,79,45.401,800,28.5,793.878,25.5,15.2938,31.92,198.276,10.42,500.635,68.9741,847.59,#N/A N/A,31.6272,97.76,52.904,58.7423,44.0957,26.698,50.419,27.25,56.25,54.073,21.597,#N/A N/A,29.4,88.35,641.5,15.36,28.147,10.78,814,439.07,65.0934,183.8
11-07-2005,1487.813,60.15,1357.067,49.985,#N/A N/A,34.96,57.3,21.385,210.6891,21.55,915,10.9552,12.3551,1.78,13.88,8.6124,1730,75.4197,20.6689,64.79,3890,28.97,943,13.446,29.7882,50.3815,76.13,20.3955,25.7084,53.9,#N/A N/A,30.546,49.8,10660,42.2269,2110,27.68,3960,25.29,#N/A N/A,2.38,58.53,461.1,107.31,590.208,23.7562,#N/A N/A,27.3,7.348,#N/A N/A,21.6728,1224.444,18.3753,1391.946,#N/A N/A,1.18,24.94,8.1216,1.36,2388,#N/A N/A,#N/A N/A,33.45,25.21,54.144,164.6,79.2,45.89,790,27.8,793.442,25.5,15.6432,31.97,200.768,10.71,504.233,68.8249,856.42,#N/A N/A,32.0974,99.31,54.588,59.3461,44.4693,27.259,51.328,27.67,56.62,54.696,21.858,#N/A N/A,29.35,88.98,634,15.53,28.466,10.8863,820,451.89,66.004,183.5
12-07-2005,1477.074,62.3,1360.142,49.48,#N/A N/A,35.25,57.51,21.41,210.6291,21.67,915,10.9461,12.4512,1.816,13.7,8.6036,1739,76.4513,20.6407,64.78,3940,29.16,943,13.3965,30.1314,50.1841,74.87,20.1655,25.661,53.94,#N/A N/A,30.181,50.09,10820,42.2724,2105,27.75,3973.3,25.61,#N/A N/A,2.3667,58.26,460,107.24,591.326,23.9189,#N/A N/A,27.98,7.307,#N/A N/A,21.6151,1223.333,18.2371,1369.691,#N/A N/A,1.161,24.9,8.1409,1.366,2355,#N/A N/A,#N/A N/A,33.425,25.415,53.879,163.1,78.9,45.579,791,27.26,782.55,25.45,15.4768,31.695,202.904,10.78,506.932,68.2282,854.82,#N/A N/A,31.652,98.15,54.369,59.2982,44.4195,27.525,51.444,27.555,56.45,54.337,21.761,#N/A N/A,29.19,88.35,619.5,15.62,28.281,10.8788,826,448.044,66.317,181.6
13-07-2005,1484.509,62.25,1370.392,49.92,#N/A N/A,35.49,57.47,21.465,211.1091,21.39,926.7,11.0868,12.5473,1.826,14,8.6827,1734,77.7981,20.9785,64.42,3950,29.59,940,13.4954,30.1505,50.8256,75.12,20.3955,25.8127,54.58,#N/A N/A,30.346,50.14,10940,42.5722,2095,27.59,3973.3,25.66,#N/A N/A,2.37,58.76,457.4,108,585.737,22.7992,#N/A N/A,27.89,7.481,#N/A N/A,21.5934,1220,18.3523,1389.923,#N/A N/A,1.152,24.9,8.2952,1.37,2378,#N/A N/A,#N/A N/A,33.825,25.595,53.968,165.4,79.2,46.157,790,27.65,794.314,25.5,15.585,31.82,203.616,10.69,513.679,69.372,863.65,#N/A N/A,31.8995,98.9,54.219,59.4803,44.3862,27.742,52.26,27.85,56.38,54.661,21.799,#N/A N/A,29.09,88.8,621.5,15.68,28.592,10.885,824,447.83,66.004,183.7
14-07-2005,1487.813,61.65,1377.567,51,#N/A N/A,35.69,56.82,21.59,213.8095,21.42,928.3,11.1776,12.6145,1.86,14.24,8.7354,1763,78.7246,21.2787,64.6,3990,29.6,940,13.5547,30.427,51.2697,75.43,20.7118,26.1634,54.75,#N/A N/A,30.44,50.51,10940,42.663,2125,27.88,3993.3,25.97,#N/A N/A,2.265,59.35,465,108.55,581.825,22.3064,#N/A N/A,27.77,7.53,#N/A N/A,21.8678,1216.667,18.4291,1377.784,#N/A N/A,1.18,25.07,8.2855,1.455,2386,#N/A N/A,#N/A N/A,34.025,25.63,54.807,165.7,80.1,46.601,791.5,27.75,798.235,25.45,15.56,32.05,204.327,10.89,519.527,69.8195,874.88,#N/A N/A,32.2212,98.8,53.193,60.0841,44.5938,27.692,53.441,28.13,56.94,55.328,21.488,#N/A N/A,29.79,89.29,625.5,15.57,29.079,10.9488,830,449.326,67.3698,185.2
15-07-2005,1458.074,62.2,1365.267,50.67,#N/A N/A,35.86,56.67,21.54,213.2094,21.44,931.7,11.3229,12.6626,1.858,14.06,8.7442,1770,78.6864,21.2506,65.03,3970,30.99,940,13.5547,30.427,50.7763,75.45,20.8939,26.135,54.5,#N/A N/A,30.499,50.25,10840,42.4631,2145,28.3,4013.3,25.79,#N/A N/A,2.2383,59.75,464.2,108.5,576.794,22.426,#N/A N/A,27.62,7.537,1835,21.7812,1226.667,18.5443,1375.761,#N/A N/A,1.171,25.24,8.2084,1.484,2379,#N/A N/A,#N/A N/A,34,25.775,55.338,166.6,80.85,46.335,784.5,27.44,796.928,25.85,15.5351,32.13,202.548,11,518.177,70.5655,874.08,#N/A N/A,32.5181,99,53.253,59.5953,44.5274,27.732,53.596,28.025,56.66,56.029,21.57,#N/A N/A,30.01,89.62,618.5,15.64,29.28,11.0625,838,446.121,67.6117,186.9
18-07-2005,1457.247,62.3,1358.092,50.82,#N/A N/A,35.51,56.36,21.465,211.2292,21.24,931.7,11.3138,12.7106,1.86,13.9,8.7705,1770,78.142,20.7064,64.6,3970,30.9,940,13.5152,30.3984,50.7022,74.53,20.8939,25.8316,54.62,#N/A N/A,30.299,49.99,10980,42.4359,2145,28.23,4013.3,25.55,#N/A N/A,2.185,59.44,450,108.24,577.912,22.2059,#N/A N/A,27.6,7.496,1829.5,21.514,1234.444,18.6671,1369.691,#N/A N/A,1.143,25.13,8.1698,1.482,2369,#N/A N/A,#N/A N/A,33.95,25.74,55.957,165.9,81.1,46.201,787,27.28,798.235,25.57,15.4269,32.04,201.124,10.93,511.43,70.0682,869.26,#N/A N/A,32.5181,99.17,53.601,59.8541,44.3281,28.145,53.689,28.055,56.8,55.714,21.805,#N/A N/A,29.82,89.3,623,15.65,29.314,10.9888,838,445.693,67.1137,188
19-07-2005,1453.943,64.05,1346.818,53.4,#N/A N/A,35.21,57.3,21.665,212.0093,21.25,941.7,11.1322,13.0084,1.909,14.2,8.8145,1765,79.9472,21.2037,65.02,4000,30.85,930,13.6239,30.4652,51.4424,74.29,21.3923,25.9548,54.88,#N/A N/A,30.582,49.76,11220,43.2717,2155,28.71,4060,26.16,#N/A N/A,2.215,60.65,444,109.72,574.559,22.1772,#N/A N/A,27.71,7.757,1824.5,22.3011,1252.222,19.0971,1355.529,#N/A N/A,1.125,25.1,8.1987,1.544,2344,#N/A N/A,#N/A N/A,33.875,25.715,56.089,165.3,81.7,46.512,787.5,27.29,803.464,25.64,15.144,32.43,200.768,10.84,507.832,70.0682,877.29,#N/A N/A,32.6914,100.55,53.442,59.8732,44.4195,28.342,54.497,28.71,56.72,56.38,21.802,#N/A N/A,29.99,92.48,629,15.79,29.8,10.985,836,445.693,68.4085,188
20-07-2005,1518.379,64.1,1371.417,53.2,#N/A N/A,35.16,57.6,21.665,211.8292,21.57,953.3,11.2276,12.9604,1.909,14.7,8.7705,1762,80.8069,21.0911,64.96,3980,30.9,921,13.5053,30.3698,50.7269,74.68,21.2197,25.6515,55.02,#N/A N/A,30.635,50,11160,43.6896,2160,27.44,4066.7,26.19,#N/A N/A,2.2492,60.56,442.1,109.61,577.353,22.4165,#N/A N/A,29.2,7.795,1766.5,22.3589,1257.778,19.005,1352.494,#N/A N/A,1.097,25.26,8.1119,1.558,2340,#N/A N/A,#N/A N/A,33.725,25.715,56.133,172.1,81.9,46.29,789.5,26.65,808.257,25.57,15.5184,32.865,202.548,10.93,507.832,69.7201,886.92,#N/A N/A,32.7409,101.59,53.571,60.4866,44.6187,28.558,54.753,28.77,57.26,56.485,21.717,#N/A N/A,29.82,93.16,625,15.88,29.868,11.055,840,449.112,69.4756,192.9
21-07-2005,1538.206,65.25,1407.291,52.3,#N/A N/A,35.4,56.97,21.975,210.029,21.26,956.7,11.0278,13.0372,1.898,14.69,8.8408,1757,80.6158,21.0348,63.98,3900,30.78,913,13.4855,29.9216,49.592,74.55,21.4402,25.206,55.13,#N/A N/A,30.552,49.39,11260,44.1348,2185,27.03,4046.7,26.44,#N/A N/A,2.21,61.33,441.5,108.25,582.942,22.2299,#N/A N/A,29.16,7.856,1753,22.1928,1237.778,19.1816,1343.39,#N/A N/A,1.115,24.98,8.1119,1.546,2344,#N/A N/A,#N/A N/A,33.6,25.925,55.824,170.6,82,46.423,790,27.1,810,25.38,15.8097,32.71,202.548,10.64,508.731,70.3665,915.01,#N/A N/A,32.7409,101.92,54.668,60.2375,44.3115,28.873,55.15,28.98,56.25,57.661,22.239,#N/A N/A,29.73,93.76,618.5,15.84,30.027,10.8463,846,451.249,68.8922,191.9
22-07-2005,1554.728,64.7,1429.841,52.41,#N/A N/A,35.6,57.79,22.015,210.4491,21.43,936.7,10.9779,13.0757,1.898,14.67,8.8057,1740,80.654,20.9973,64.32,3840,30.94,908,13.4361,29.6928,50.3568,74.71,21.1526,25.1206,54.99,#N/A N/A,30.163,49.54,11040,43.9803,2135,26.79,4006.7,25.68,#N/A N/A,2.1525,61.46,444.2,109.13,584.619,22.0289,#N/A N/A,29.17,7.567,1748,22.0989,1232.222,19.0894,1340.355,#N/A N/A,1.078,24.95,8.1119,1.571,2342,#N/A N/A,#N/A N/A,33.575,25.99,55.691,171.1,81.9,46.423,789.5,26.7,812.178,25.48,15.8845,32.805,204.327,10.72,508.281,69.6206,923.04,#N/A N/A,32.4192,102.26,55.067,61.7039,44.8262,29.06,55.165,28.825,55,57.67,22.304,#N/A N/A,29.49,93.65,626,15.94,30.01,10.8288,838,449.112,69.1484,191.7
25-07-2005,1559.684,65.3,1433.94,51.85,#N/A N/A,35.44,58.37,21.825,208.6488,21.34,933.3,11.0323,12.9508,1.893,14.67,8.8584,1735,80.4248,21.0536,63.34,3840,30.62,912,13.446,29.3114,51.4424,74.17,21.2868,25.0448,54.94,#N/A N/A,29.756,49.45,11100,43.626,2140,26.52,4020,25.69,#N/A N/A,2.165,61.91,445.3,108.32,589.649,21.7657,#N/A N/A,29.11,7.404,1757,21.644,1222.222,19.0511,1350.471,#N/A N/A,1.106,24.79,8.0926,1.565,2352,#N/A N/A,#N/A N/A,33.825,25.93,55.824,171.8,81.75,46.379,788.5,26.85,815.664,25.33,15.9927,32.585,206.819,10.61,505.133,70.1676,911.8,#N/A N/A,32.5924,102.9,55.415,60.985,44.793,29.139,55.103,28.825,54.75,57.819,22.489,#N/A N/A,29.06,93.77,642.5,15.97,30.178,10.6538,832,449.326,68.1666,194
26-07-2005,1543.988,64.6,1429.841,51.82,#N/A N/A,35.37,57.85,21.845,208.2288,21.49,935,11.0596,13.2198,1.888,14.63,8.8936,1735,80.3484,21.26,62.67,3820,30.36,909,13.3669,29.2637,50.949,73.78,21.2581,24.8742,55.11,#N/A N/A,29.703,49.53,11020,43.6987,2130,26.89,3986.7,25.54,#N/A N/A,2.21,62.18,446,107.72,592.444,21.8854,#N/A N/A,29.7,7.409,1746,21.8967,1222.222,19.0741,1336.309,#N/A N/A,1.106,24.76,8.1312,1.558,2328,#N/A N/A,#N/A N/A,33.9,25.875,55.691,173.5,81.9,46.557,786,26.92,815.228,25.17,15.9678,32.925,211.803,10.86,504.683,70.3168,902.98,#N/A N/A,32.5181,103.15,55.485,60.4196,44.5855,28.883,55.15,28.7,54.36,57.713,22.556,#N/A N/A,29,94.12,629.5,16.19,30.061,10.55,834,448.257,66.9003,193.2
27-07-2005,1542.336,65.15,1449.315,52.79,#N/A N/A,35.35,58.33,22.005,208.8288,22.1,953.3,11.2503,13.3831,2.179,14.38,8.876,1774,80.1096,21.335,64.54,3840,30.08,925,13.5349,29.7691,50.7516,73.65,21.536,25.3102,55.37,#N/A N/A,29.968,49.8,11020,43.9531,2160,27.07,3960,25.72,#N/A N/A,2.2542,62.36,443.9,109.15,594.121,22.1294,#N/A N/A,30.2,7.43,1734,22.0556,1216.667,19.1278,1343.39,#N/A N/A,1.125,25.1,8.2373,1.571,2348,#N/A N/A,#N/A N/A,34.8,26,55.338,174.3,82,46.601,785.5,27.33,813.05,25.5,15.9511,33.225,210.023,10.88,507.832,70.2671,898.16,#N/A N/A,32.6914,103.69,55.116,60.7838,44.4195,28.785,55.755,28.5,54.91,58.047,22.471,#N/A N/A,29.18,95.01,630,16.34,30.497,10.5,846,458.513,67.7398,194.7
28-07-2005,1555.554,65.8,1461.615,54.45,#N/A N/A,35.46,58.94,22.195,209.3089,23.1,948.3,11.1186,13.4408,2.284,14.49,8.9727,1745,80.0427,21.2037,64.73,3850,30.28,936,13.7426,29.8358,50.7763,74.7,21.7373,25.3766,55.82,#N/A N/A,30.287,49.82,11200,44.6163,2185,27.34,3773.3,25.75,#N/A N/A,2.2725,62.27,438.6,109.67,584.619,22.4021,#N/A N/A,30.21,7.345,1708,22.2361,1226.667,19.22,1355.529,#N/A N/A,1.125,25.17,8.4302,1.564,2480,#N/A N/A,#N/A N/A,35.325,26.65,55.338,175.6,82.3,47.002,785.5,27.21,805.207,25.57,15.9345,33.375,210.735,10.9,510.53,71.1622,895.75,#N/A N/A,32.3202,105.75,55.027,61.3109,44.4693,29.11,55.608,29.365,55.44,56.442,22.427,#N/A N/A,29.18,95.94,630.5,16.37,33.15,10.5625,848,461.931,68.9065,196.2
29-07-2005,1566.293,65.1,1475.964,53.91,#N/A N/A,35.14,58.01,21.88,207.0286,22.98,963.3,11.1776,13.3639,2.259,14.43,8.9815,1832,79.718,21.0066,63.96,3710,31.17,944,13.7327,29.6165,51.0723,75,21.6031,25.1206,55.63,#N/A N/A,29.904,49.35,11300,45.016,2200,27.14,3706.7,25.61,#N/A N/A,2.255,61.78,435,107.48,585.737,22.3112,#N/A N/A,29.86,7.201,1747,22.005,1223.333,19.1816,1356.541,#N/A N/A,1.125,24.98,8.4688,1.523,2558,#N/A N/A,#N/A N/A,35.35,26.47,55.426,175.2,82,47.091,786,27.08,804.335,25.44,16.1092,32.9,208.599,10.74,501.084,70.9633,890.94,#N/A N/A,32.0974,104.82,55.076,61.1096,44.0376,29.011,55.538,29.3,56.32,55.828,22.427,#N/A N/A,28.97,96.03,629.5,16.37,33.679,10.475,850,458.513,68.2235,195.7
01-08-2005,1549.771,65.45,1456.49,54.02,#N/A N/A,35.3,58.43,21.935,205.5284,22.79,966.7,11.1231,13.2966,2.248,14.44,8.8672,1855,79.6893,21.1286,64.5,3670,31.18,949,13.6635,29.2542,50.9736,75.3,21.6894,25.2534,55.32,#N/A N/A,29.503,49.53,11380,44.8343,2260,27.11,3680,25.92,#N/A N/A,2.2892,61.64,437.2,107.12,510.09,22.4978,#N/A N/A,29.55,7.301,1777,22.2578,1224.444,19.1739,1351.483,#N/A N/A,1.115,25.04,8.6135,1.525,2559,#N/A N/A,#N/A N/A,35.3,26.525,55.647,176.5,81.8,46.735,783,27,810.871,25.35,16.1425,32.9,207.531,10.85,504.683,70.8141,901.37,#N/A N/A,32.2459,106,54.658,60.9563,43.8633,28.972,55.219,29.42,56.69,56.178,22.295,#N/A N/A,28.96,96.15,625,16.36,33.939,10.3575,854,460.222,67.6971,195.6
02-08-2005,1581.989,65.7,1471.865,54.46,#N/A N/A,35.55,59.56,22.14,205.5284,22.4,965,11.0414,13.3159,2.326,14.58,8.9199,1880,79.5747,21.2694,64.63,3710,31.48,945,13.7228,29.2637,51.6151,74.88,22.0152,25.5377,55.36,#N/A N/A,29.638,49.8,11360,45.0796,2255,27.56,3713.3,26.81,#N/A N/A,2.32,61.69,440.7,109.52,523.333,22.6222,#N/A N/A,29.49,7.487,1798,20.1201,1218.889,19.2661,1356.541,#N/A N/A,1.097,25,8.6231,1.544,2563,#N/A N/A,#N/A N/A,35.725,26.47,56.001,180.9,82.7,46.779,786.5,26.75,812.178,25.56,16.0593,34,209.667,10.88,507.832,72.0076,915.01,#N/A N/A,32.5676,107.01,55.017,60.9563,44.5108,29.297,55.484,29.96,56.01,56.336,22.501,#N/A N/A,28.56,96.23,634,16.47,34.854,10.7288,850,463.854,68.2378,198.5
03-08-2005,1640.643,65.4,1499.539,54.39,#N/A N/A,35.61,60.35,22.335,205.2883,23.07,983.3,11.1731,13.2774,2.305,14.36,8.9551,1849,80.2815,20.9879,64.87,3750,31.62,951,13.9007,29.3877,52.1333,74.19,21.766,25.5283,55,#N/A N/A,29.55,49.68,11360,46.6967,2265,27.64,3720,27.25,#N/A N/A,2.32,61.42,440.5,110.87,519.409,22.6461,#N/A N/A,29.28,7.44,1800,19.8096,1224.444,19.2891,1350.471,#N/A N/A,1.088,25.1,8.8064,1.544,2585,#N/A N/A,#N/A N/A,35.4,26.56,55.912,179.5,82.3,47.224,781.5,26.67,808.693,29.88,16.2423,34.09,207.175,10.75,505.583,71.1622,922.24,#N/A N/A,32.7409,105.6,54.718,60.5058,45.1749,29.67,55.243,29.725,54.94,56.135,22.38,#N/A N/A,28.12,95.13,643,16.33,34.711,10.865,856,461.291,68.252,199
04-08-2005,1634.034,65.2,1506.714,54.02,#N/A N/A,35.46,60.41,22.18,204.0882,22.91,968.3,11.105,13.1717,2.274,14.33,8.8584,1840,79.3932,20.7627,64.15,3730,31.2,954,13.8019,28.93,51.4671,73.35,21.4498,25.2154,54.17,#N/A N/A,29.208,49.29,11320,45.1977,2200,27.01,3693.3,27.32,#N/A N/A,2.2967,60.56,439.2,109.25,515.486,22.5026,#N/A N/A,29.2,7.45,1790,19.8457,1271.111,19.0894,1350.471,#N/A N/A,1.097,25.03,8.7485,1.523,2599,#N/A N/A,#N/A N/A,35.325,26.19,55.426,179.5,81.85,46.601,781,26.98,803.9,29.66,16.4753,34.025,206.107,10.64,502.884,70.7146,919.83,#N/A N/A,32.6914,104.31,54.17,59.9787,44.4112,29.661,55.072,29.205,53.9,55.336,22.184,#N/A N/A,27.58,93.89,642,16.09,33.863,10.65,850,461.718,67.0995,200
05-08-2005,1646.425,64.05,1517.988,53.61,#N/A N/A,35.25,60.34,22.03,202.888,22.63,950,11.2049,13.1621,2.264,14.07,8.8321,1820,79.6225,20.4156,63.54,3720,31.3,943,13.6733,29.2351,50.8256,72.99,21.1335,24.8837,54.1,#N/A N/A,29.119,49.32,11060,44.6254,2175,26.77,3680,27.76,#N/A N/A,2.3542,59.53,436.3,109.7,516.957,22.2442,#N/A N/A,29.11,7.316,1785,19.4991,1273.333,18.836,1347.436,#N/A N/A,1.078,24.85,8.6617,1.535,2609,#N/A N/A,#N/A N/A,35.475,26.31,55.161,178.9,80.6,46.646,778,27.8,803.9,29.14,16.3089,33.845,206.819,10.36,518.177,69.8692,902.98,#N/A N/A,32.5924,103.5,53.502,59.6816,43.7056,29.444,54,28.835,53.45,54.924,21.884,#N/A N/A,27.47,92.86,637.5,16.01,33.628,10.6288,834,454.24,67.1849,199.9
08-08-2005,1668.73,64.05,1537.463,53.68,#N/A N/A,34.99,61.26,21.835,202.588,22.2,956.7,11.1731,13.287,2.283,14.08,8.8584,1823,79.6225,20.4062,63.44,3710,32.14,945,13.6832,29.0349,51.4918,72.34,21.1335,24.8457,54.25,#N/A N/A,29.107,49.15,11020,45.0887,2180,26.74,3653.3,27.14,#N/A N/A,2.3625,60.02,433,109.91,514.995,22.1916,#N/A N/A,28.6,7.29,1796,19.5713,1258.889,18.7746,1354.517,#N/A N/A,1.106,24.79,8.7389,1.525,2598,#N/A N/A,#N/A N/A,35.6,26.29,55.382,179.1,80.9,47.091,780,27.8,803.9,29.12,16.5752,33.945,208.243,10.37,523.575,70.466,972,#N/A N/A,32.4439,103.9,53.143,59.5186,43.249,29.533,54.085,28.98,53.1,55.214,21.884,#N/A N/A,26.93,92.71,649.5,16.01,34.015,10.5388,840,456.59,67.6829,201.5
