Date,OR FP Equity,DG FP Equity,STLAP FP Equity,TTE FP Equity,AI FP Equity,DSY FP Equity,CS FP Equity,ERF FP Equity,BNP FP Equity,BN FP Equity,CAP FP Equity,CA FP Equity,SGO FP Equity,EL FP Equity,MC FP Equity,ML FP Equity,EDEN FP Equity,KER FP Equity,PUB FP Equity,RNO FP Equity,SAF FP Equity,HO FP Equity,TEP FP Equity,RMS FP Equity,ENGI FP Equity,ORA FP Equity,MT NA Equity,EN FP Equity,ALO FP Equity,VIE FP Equity,SAN FP Equity,GLE FP Equity,SU FP Equity,AIR FP Equity,LR FP Equity,URW FP Equity,ACA FP Equity,RI FP Equity,STMPA FP Equity,WLN FP Equity
18-05-2018,204.7,86.94,#N/A N/A,54.48,92.562,22.2,22.995,45.22,61.58,64.88,115.3,16.27,45.58,118.6,309,30.1875,27.71,478.8,61.6,90.94,101.3,110,135.6,595.8,14.615,14.39,30.23,40.67,37.73,19.2352,66.0799,41.535,77.64,97.84,66.7,194.25,13.435,139,20.04,49.96
21-05-2018,205.8,86.92,#N/A N/A,54.5,93.2231,22.29,22.96,45.2,61.63,65.91,115.15,16.505,45.645,118.9,311.7,29.975,27.98,486.1,62.46,91.34,102.35,110.15,135.6,604.2,14.6,14.295,29.515,40.08,38.0175,19.2786,65.8213,41.4,78.1,100.82,66.96,193,13.535,141.3,20.24,49.76
22-05-2018,205.3,87.26,#N/A N/A,54.12,93.2231,22.45,22.95,45.56,62.7,65.63,114.6,16.57,45.57,118.5,309,29.2,27.95,486.3,61.82,91.87,101.95,109.25,134.4,605,14.28,14.875,30.115,41.9,37.8505,19.3509,66.0103,41.72,78.04,100.66,67.22,192.95,13.26,140.95,20.17,49.18
23-05-2018,206.8,85.84,#N/A N/A,52.44,92.1488,22.4,22.575,44.84,61.79,65.59,114.4,16.49,44.865,118.1,303.9,29.2,27.93,480,60.72,86.95,100.6,109,134.6,605,14.28,14.945,28.695,41.77,37.8505,19.2738,65.871,41.23,76.3,98.96,66.48,192.3,13.095,141.7,19.865,49.44
24-05-2018,206.2,85.7,#N/A N/A,51.81,91.7355,22.92,22.505,44.98,61.24,66.4,115.2,16.28,44.78,118.4,305.05,29.0125,27.97,487.1,60.1,85.49,100.5,107.65,134.8,607.8,14.155,14.99,28.56,40.89,38.1102,19.1677,65.4235,41.03,76.68,98.35,66.76,192,12.785,143.2,20.2,50.05
25-05-2018,207.1,85.7,#N/A N/A,51.06,92.0661,23.41,22.445,45.34,60.54,67.19,116,15.99,44.11,119.85,305.85,29.025,27.98,487.5,60.66,85.63,101.5,109.35,136.6,608,13.95,14.935,28.485,40.42,37.9804,19.1966,65.4235,40.64,76.42,98.21,66.8,193.25,12.66,145.6,20.52,50.55
28-05-2018,208,85.72,#N/A N/A,50.76,88.5537,23.2,22.29,45.98,59.89,67.48,116.1,15.85,43.6,117.75,303.5,28.875,27.99,489.2,60.72,85.21,101.25,108.95,135.3,610,13.81,14.875,28.17,40.44,37.7764,19.1388,65.1649,40.335,76.16,97.2,66.6,189.65,12.45,145.85,20.53,50.4
29-05-2018,207.1,84.06,#N/A N/A,51.01,87.9339,22.89,21.53,45.22,57.22,66.84,114.4,15.535,43.115,117.4,297.8,27.9375,27,487.2,59.06,83.55,100.4,108.3,134,612.4,13.735,14.725,27.72,39.82,37.4704,18.8978,65.4235,39.18,74.28,97.32,64.86,187.25,12.04,145.6,20.27,48.88
30-05-2018,207.3,84.1,#N/A N/A,51.9,88.3058,22.92,21.35,45.66,54.24,66.74,113.35,15.685,43.305,116.95,299.55,28.275,27.2,487.7,60,83.68,100.75,107.5,134.6,609.8,13.72,14.755,27.61,39.72,37.0902,18.7869,65.7417,37.475,73.68,96.73,64.8,190.85,11.885,144.45,20.44,47.5
31-05-2018,205.6,83.72,#N/A N/A,52.05,87.1074,24.03,21.325,43.94,53.06,65.39,112.65,15.425,42.875,116.9,297.05,27.675,27.43,489.7,59.54,82.63,102.15,108.9,135.2,608.8,13.535,14.725,27.7,39.54,37.5538,18.7242,65.2743,36.855,73.78,97.31,64.54,192.55,11.74,143.7,20.36,49.36
01-06-2018,206.8,84.98,#N/A N/A,52.73,89.1736,24.24,21.83,44.24,53.89,65.94,115.15,15.415,43.53,117.35,301.9,28.0125,27.17,491.8,59.9,83.63,103.7,108.3,135.4,607.6,13.56,14.79,27.975,39.79,37.7671,18.7194,66.0302,37.53,75.98,99.39,64.54,189.65,12.055,142.7,20.36,49.64
04-06-2018,208.5,85.34,#N/A N/A,52.64,89.1736,24.34,21.975,44.3,54.09,65.18,113.2,15.525,43.6,118.4,304.5,28.4375,27.61,496.5,60.04,83.95,102.35,107.95,136.5,599.2,13.715,15.02,28.3,39.92,38.138,18.8978,66.0401,37.805,75.6,99.56,64.4,190,12.155,143.6,20.31,49.96
05-06-2018,209.2,84.92,#N/A N/A,52.3,89.7521,24.32,21.73,44.22,53.12,64.77,114.8,15.415,43.375,118.55,309.6,28.9875,27.68,500.6,59.06,83.65,101.75,108.7,136.5,593,13.58,14.62,28.68,39.52,38.2029,18.6856,65.8114,37.29,73.8,98.98,64.22,192.45,11.905,144,21.16,50.35
06-06-2018,204,84.96,#N/A N/A,52.72,90.6612,24.28,21.63,43.68,53.69,63.86,114.7,15.175,44.1,117.85,306.25,29.275,27.32,499.4,57,83.7,102.05,108.4,136.4,596.2,13.49,14.655,29.485,39.82,38.0731,18.5121,65.1947,37.205,73.94,100,64.12,192.2,11.91,141.45,21.46,50.55
07-06-2018,204.1,84.62,#N/A N/A,53.38,90.4959,24.16,21.8,42.7,54.11,63.71,113.45,15.145,44.205,117.8,296.15,29.275,26.96,478.7,56.96,84.5,102,108.05,136.7,561,13.66,14.67,28.75,39.62,37.7486,18.5314,65.7119,37.47,74.2,99.65,63.96,193.7,11.985,140.5,21.24,49.86
08-06-2018,206.1,84.32,#N/A N/A,53.1,90.4959,23.85,21.8,42.26,53.7,64.31,113.2,14.965,42.5,117.25,300.35,29.1125,25.89,505.4,56.74,83.5,102.55,110.35,137.3,563.2,13.5,14.675,28.045,39.18,38.0175,18.406,66.0699,37.23,73.6,100.9,63.84,192.1,11.89,141.1,21.04,50.25
11-06-2018,208,84.46,#N/A N/A,52.78,91.5702,23.81,21.985,42.16,54.68,64.91,113.6,15.03,41.53,118.75,301.15,28.8625,26.3,507,57.46,82.91,102.85,109.6,137.4,564,13.625,14.805,28.6,39.36,37.8691,18.4783,66.4877,37.82,74.24,100.9,63.86,189.6,12.08,141.9,21.35,50.35
12-06-2018,207,84.08,#N/A N/A,52.32,90.9917,23.8,21.9,42,54.66,65.43,115.05,15.5,41.315,119.9,295.3,28.0375,27.01,502.8,57.86,82.9,102.4,109.6,138.2,553.6,13.68,14.715,28.335,39.1,37.8876,18.5507,65.8313,38,74.12,100.48,64.06,187.6,12.105,144.5,21.28,50.75
13-06-2018,209.8,84,#N/A N/A,52.07,91.3223,24.5,21.76,41.86,54.51,65.43,116.25,15.32,41.205,119.7,295.5,27.5,26.99,505.4,58.16,83.61,102.7,109.45,141.1,557.6,13.565,14.525,28.805,38.7,37.6929,18.5699,65.8114,37.525,74.54,100.18,64.08,189.3,12.035,144.85,22.22,51.15
14-06-2018,211.1,85.8,#N/A N/A,52.86,92.6446,24.79,21.835,41.9,54.84,64.99,118,15.53,41.505,121.15,302.55,27.625,27.43,514.6,59.38,84.83,104.15,110.7,139.8,551.4,13.895,14.64,29.045,38.87,37.3313,18.811,66.9651,37.46,75.7,104.56,64.96,191.5,12.05,144.9,22.64,53.2
15-06-2018,212.3,85.04,#N/A N/A,52.35,91.4463,24.94,21.6,41.34,54.14,64.91,117.85,15.58,40.9,121.3,301.45,28.2375,26.82,512,59.14,83.88,103.4,110.8,147.9,548.6,13.92,14.635,28.005,38.49,37.1737,18.8592,68.3078,36.915,75.1,103.6,64.14,193.1,11.825,147.25,22.46,55
18-06-2018,208.8,83.98,#N/A N/A,52.23,90.8264,25.13,21.58,41.08,53.95,64.19,117.4,15.4,40.63,119.4,296.7,27.75,27.13,508.8,58.62,82.91,101.8,110.95,149,548,13.25,14.495,28.14,38.24,37.0717,18.6856,67.8801,36.555,74.2,101.9,63.78,191.7,11.785,144.4,22.14,53.35
19-06-2018,207.7,84.5,#N/A N/A,51.79,89.3802,24.99,21.495,40.64,53.75,63.96,115,15.225,39.785,119.15,289.55,27.6,26.6,493.7,59.5,81.65,99.54,109,150.2,538,13.2,14.45,27.06,38.17,36.9789,18.6664,67.3032,36.485,72.8,100.34,63.08,190.5,11.775,142.6,21.23,53.85
20-06-2018,209.2,83.96,#N/A N/A,51.25,89.2562,25.07,21.445,41.52,53.7,63.77,114.45,15.275,39.725,119.65,286.55,27.275,26.76,481.4,60.48,80.82,100.05,108.75,149.5,529.2,13.25,14.36,27.17,37.82,36.7378,18.6905,67.9398,36.33,72.2,99.88,63.08,190.85,11.695,141.55,21.01,52.35
21-06-2018,207,82.48,#N/A N/A,50.8,88.8843,24.56,21.265,42.48,53.2,63.66,112.7,14.61,38.91,118.9,285.2,26.9,26.8,480,60.32,76.62,98.98,108.5,149.4,526.2,13.15,14.255,26.995,37.48,36.506,18.0204,67.343,35.94,71.32,98.59,62.74,188.8,11.635,139.85,20.5,51.95
22-06-2018,209.6,83.22,#N/A N/A,52.48,89.9587,24.29,21.42,42.58,53.92,64.75,113.4,14.645,39.26,120.3,287.4,27.0875,26.91,486,60.64,76.72,99.7,108.4,150.8,529,13.235,14.495,27.36,38.1,36.5802,17.7938,68.636,36.22,71.74,100.64,63.32,190.65,11.76,141.2,20.16,52.8
25-06-2018,205.7,82.16,#N/A N/A,51.67,88.1818,23.93,21.16,41.74,52.87,63.34,112.2,14.505,38.51,118.5,278.9,26.7375,26.64,468.7,59.58,74.75,97.08,106.55,150.8,521.2,13.025,14.425,25.98,37.64,36.1629,17.5334,68.8448,35.83,69.7,96.86,62.12,188.1,11.62,139.5,19.235,49.58
26-06-2018,207.2,82.6,#N/A N/A,51.48,87.6033,24.04,21.03,45.14,52.74,63.05,112.8,14.305,38.095,118.95,281.1,26.65,26.5,475.3,59.02,74.57,97.64,107.5,148.8,520.6,13.095,14.325,25.7,37.62,36.0795,17.5913,68.7951,35.8,69.9,96.48,61.86,187.4,11.53,139.15,19.6,48.7
27-06-2018,208.4,82.56,#N/A N/A,52.49,88.0579,24.42,20.95,48.5,52.85,63.26,113.5,14.075,38.87,120.75,283.45,26.2625,26.65,485,59.26,74.5,100.05,108.25,148.8,521.6,13.27,14.455,25.7,37.25,36.506,17.6058,68.7951,35.92,71.08,99.1,62.98,187.9,11.5,139.6,19.815,49.28
28-06-2018,208,81.72,#N/A N/A,52.17,87.5207,24.08,20.825,47.26,52.71,63.02,113,13.93,38.175,120.55,280,26,26.71,476.6,58.96,73.32,100.15,108.35,150.1,518,13.135,14.31,25.28,36.7,36.3762,17.625,68.0989,35.905,69.82,98.12,61.94,187.1,11.4,139.35,18.81,49.38
29-06-2018,211.5,82.36,#N/A N/A,52.21,89.0083,24,21.015,47.64,53.19,62.87,115.2,13.87,38.27,120.9,285.2,26.075,27.06,483.6,58.94,72.83,104.05,110.35,151.3,523.8,13.13,14.345,25.11,36.91,36.4968,17.6733,68.2779,36.115,71.42,100.26,62.9,188.55,11.435,139.9,19.11,48.52
02-07-2018,209.1,81.42,#N/A N/A,52.21,88.3884,23.76,20.825,45.5,52.94,63.65,114.05,13.74,37.81,118.75,281.45,25.875,26.88,472.5,58.14,72.28,102.3,108.95,151.9,516.6,13.15,14.245,24.64,36.82,36.3577,17.6395,68.4271,36.045,70.14,97.71,62.06,185.5,11.38,139.15,18.735,48.6
03-07-2018,211.7,83,#N/A N/A,52.73,88.7603,23.95,20.885,45.5,53.19,64.1,114.1,13.825,38.175,119.35,285.3,25.8625,26.89,471.9,58.78,72.4,102.65,109.35,152.9,523,13.37,14.41,24.485,37.06,36.5895,17.9529,69.6305,36.255,70.68,97.76,62.62,186.3,11.42,138.5,18.96,49.42
04-07-2018,211,83.42,#N/A N/A,52.96,87.9339,23.79,21.005,45.38,53.21,64.83,111.65,14.1,37.96,119.95,284.3,25.7125,26.72,472,59.02,73.36,102.6,109.15,153,520.8,13.4,14.73,24.265,37.3,36.2742,17.8564,70.5655,36.335,69.76,98,62.56,188.8,11.39,137.6,18.43,48.32
05-07-2018,206.7,84.5,#N/A N/A,53.72,89.3802,24.08,21.125,44.1,54.14,65.55,113.25,14.345,38.235,120,283.25,26.45,26.82,471.7,59.02,75.49,103,109.55,152.6,519.4,13.525,14.82,25.225,37.67,36.0609,18.1071,72.0474,36.805,69.24,97.74,62.32,188.55,11.535,137.2,18.92,49.68
06-07-2018,205.8,84.76,#N/A N/A,53.31,90.2893,24.17,21.13,45.9,53.86,65.76,113.5,14.4,38.01,121.1,287.6,26.0375,27.29,476.5,59.56,74.45,102.85,109.45,152.7,525.2,13.585,14.86,25.46,37.95,36.0888,18.5314,72.1071,36.72,69.54,98.5,62.42,187.6,11.51,137.95,19.005,49.98
09-07-2018,206.2,85.24,#N/A N/A,54,90.4132,24.33,21.29,46.04,53.91,64.44,113.95,14.4,38.125,121.35,290.2,25.725,27.69,486,60.64,74.09,102.95,110.5,152.2,526.4,13.51,14.895,25.765,38.01,36.3484,18.3916,71.1721,36.89,70.62,99.4,63.38,188.4,11.61,137.85,19.16,50.55
10-07-2018,207.9,85.8,#N/A N/A,54.62,91.3636,24.92,21.105,45.86,53.41,64.44,114.8,14.285,38,122.45,293.2,25.775,28.29,493.8,60.86,75.13,104,111.8,154.1,539,13.5,14.765,25.67,38.21,36.506,18.3241,71.2418,36.59,70.82,103.34,63.78,189.3,11.56,138.1,19.555,49.96
11-07-2018,207.9,85.28,#N/A N/A,53.16,90.0413,24.95,20.77,45.86,52.59,63.63,114.85,13.59,37.12,122.1,286,25.5,28.33,475,59.58,73.38,103.55,113.55,155.2,524.2,13.41,14.725,24.725,37.53,36.3113,18.3385,70.7644,36.105,69.18,103.14,62.8,186.25,11.36,136.9,19.125,49.3
12-07-2018,211,86.22,#N/A N/A,53.27,90.6198,25.57,20.735,46.8,52.4,64.79,115.9,13.185,36.895,123.75,289.35,26.025,28.27,488.4,60.26,73.26,106.5,116,157.5,532.4,13.515,14.715,25.43,37.72,36.6637,18.6181,71.8385,36.015,69.5,105.14,63.28,186.05,11.3,138.35,19.4,50.6
13-07-2018,210.8,85.66,#N/A N/A,53.33,90.5372,25.62,20.74,46.72,52.38,65.18,116.25,13.14,36.9,123.55,295.95,26.7,28.25,492.5,60.76,73.6,107.4,114.6,157.1,537,13.525,14.6,25.455,37.94,36.4504,18.6085,71.5202,36.17,69.98,107.4,63.52,188,11.425,138.05,19.495,52.15
16-07-2018,209.7,86.1,#N/A N/A,52.79,90.0413,25.75,20.75,46.82,52.53,65.2,117,13.28,36.98,123.2,292.95,26.5375,28.58,490.2,60.14,73.64,106.9,114.4,157.9,536,13.4,14.57,25.115,37.64,35.5788,18.5555,71.2716,36.365,70.12,106.94,63.72,186.65,11.47,137.6,19.495,52.7
17-07-2018,210.7,86.24,#N/A N/A,52.75,90.5372,26.04,20.84,46.78,52.14,65.08,118.25,13.44,36.985,123.15,295.85,26.7875,28.22,497.3,58.76,73.71,107.95,114.35,158.5,541,13.395,14.2,25.73,37.07,35.6066,18.5024,71.4506,36.325,70.6,107.66,64.12,186.1,11.465,137.7,19.665,53.2
18-07-2018,210.1,85.5,#N/A N/A,52.9,91.6116,26.16,20.95,46.3,52.07,65.58,117.95,13.32,37.465,122.4,298.8,27.0375,28.17,503.6,58.3,74.57,107.8,114.3,158.4,543,13.445,14.16,26.485,36.84,35.6622,18.5989,72.117,36.485,71.62,107.2,63.84,187.55,11.445,137.7,20.27,52.3
19-07-2018,211.8,84.58,#N/A N/A,52.88,90.6612,26.1,20.93,46.7,51.82,65.82,116.45,13.435,37.49,122.45,295.45,27.1375,28.39,495.5,53.18,74.12,107.3,113.15,156.2,542,13.34,14.055,25.69,36.66,35.857,18.5892,71.7192,36.27,71.22,107.08,62.42,187.05,11.435,137.5,20.22,51.65
20-07-2018,211.9,84.34,#N/A N/A,52.6,89.7934,25.78,20.75,46.82,51.7,66.34,115.85,13.51,37.46,124,296.25,27.0375,28.42,486.8,53.76,73.24,107.65,113.45,158,544.6,13.375,14.095,25.155,36.5,35.551,18.6326,71.9678,36.005,69.82,105.76,62.14,187.3,11.43,138.7,20.27,51.1
23-07-2018,208.5,84.1,#N/A N/A,52.6,89.2562,25.45,20.78,47.02,52.12,65.84,115.15,13.65,37,123.65,293.05,26.875,28.6,483.9,53.96,73.26,106.85,113.85,156.5,544.6,13.55,14.115,25.3,36.48,35.4768,18.6133,72.0872,36.195,69.32,105.42,62,186.1,11.5,137.25,19.8,53
24-07-2018,209.3,84.9,#N/A N/A,52.87,90.0826,25.56,21.065,47.9,53.53,65.55,115.15,13.73,37.175,123.45,301.1,27.4625,31.53,490.9,53.04,73.71,107.05,112.4,156.7,548.4,13.455,14.05,26.655,36.76,35.449,18.2421,72.4353,36.755,70.18,105.98,62.6,186.05,11.63,137.15,20.58,53
25-07-2018,208,84.06,#N/A N/A,52.8,90.3719,24.93,20.94,48.1,53.17,65.3,115.75,13.855,36.9,123.95,306.55,26.8875,33.86,503.6,52.48,72.13,107.1,112.8,159.3,555,13.505,13.98,26.2,36.56,35.2357,18.4591,73.0121,36.695,69.98,104.9,62.64,186.45,11.57,137.9,18.81,53.3
26-07-2018,209.5,84.54,#N/A N/A,54,91.4876,25.82,21.04,47.34,53.84,65.64,117.2,13.905,37.16,127,306,27.45,33.86,502.8,53.12,73.21,107.7,113.4,158.5,546.8,13.81,14.3,26.495,36.99,35.4304,18.6085,73.6486,36.845,68.74,109.62,63.1,187.2,11.635,137.7,19.065,53.15
27-07-2018,206,87.36,#N/A N/A,55,92.1488,25.93,21.225,47.12,54.8,67.59,113,15.575,37.735,126.1,301.15,27.625,33.42,464,54.1,74.58,107.35,112.35,159.9,541,14.15,14.63,26.985,37.59,35.5231,18.8929,74.1658,37.24,69.28,109.2,63.66,187.75,11.78,137.65,19.175,52.7
30-07-2018,207.2,86.12,#N/A N/A,55.15,89.8347,25.53,21.38,47,55.1,67.19,110.5,15.3,37.615,125.9,298.65,27.75,33.79,463.5,54.18,74.96,107.15,112.15,159.6,540.6,13.8,14.6,27.11,37.55,35.4675,18.6953,73.5492,37.42,68.7,107.08,64.08,189.4,11.9,137,18.67,51.5
31-07-2018,209.5,86,#N/A N/A,55.86,90.4959,25.56,21.6,46.66,55.67,67.21,109.8,15.36,38.075,126.2,298.85,27.525,33.67,456,54.66,75.29,106.05,112.45,156.8,541.6,13.815,14.615,27.515,37.61,35.588,18.8351,73.9669,38.11,68.84,106,62.84,189.85,12.015,137.95,18.605,51
01-08-2018,210,84.54,#N/A N/A,55.48,90.7025,25.5,21.685,46.24,55.41,67.28,107.3,15.165,37.575,126,298.45,27.25,34.3,458.6,54.36,73.74,106,112.55,159.7,543.2,13.54,14.585,28.135,37.24,35.551,18.218,75.1902,37.97,68.5,106.6,63.08,186.7,11.98,138.6,18.62,50.15
02-08-2018,210.1,83.52,#N/A N/A,54.95,90.0826,25.87,21.91,45.68,54.62,68.14,109.05,15.155,37.015,125.7,294.2,27.3875,34.35,455.4,53.66,72.4,105,114.2,160,543.8,13.44,14.485,27.255,37.03,35.4211,18.165,74.0962,37.115,67.36,106.48,63.2,188.75,11.95,140.45,18.765,49.94
03-08-2018,212.1,84.44,#N/A N/A,54.78,89.3802,25.71,22.05,46.26,54.42,68.2,109.55,15.455,36.94,126.2,295.3,27.4,34.79,459.5,54.04,72.37,105.5,114.8,158.6,543.8,13.45,14.615,27.74,37.56,35.6159,18.2807,73.6984,37.335,68.34,107.76,63.24,190.2,12.225,140.6,19.01,49.84
06-08-2018,212.5,84.12,#N/A N/A,54.95,89.2975,25.72,22.055,46.16,54.03,68.03,108.65,15.595,37.075,125.85,298.15,27.5875,34.93,457.7,54,72.2,106.6,114,158.6,544,13.405,14.585,27.23,37.4,35.5231,18.165,73.3204,37.295,68.2,107.82,63.24,189.8,12.335,139.9,19.04,50.4
07-08-2018,213.6,84.86,#N/A N/A,55.96,90.4132,25.32,22.05,45.78,54.54,68.14,109.75,15.5,37.395,125.95,303.3,27.575,35.38,466.7,55,72.73,107.8,114,158,546.6,13.49,14.685,28.02,37.54,35.6993,18.1602,73.5591,37.515,69.4,109,62.84,190.1,12.49,139.7,19.055,50.05
08-08-2018,212.4,84.62,#N/A N/A,55.5,89.7107,25.62,22.18,44.1,54.4,68.58,109.8,15.6,37.275,126,299.4,27.9125,35.34,464.5,55.58,73.25,107,114.8,159.1,544,13.33,14.485,27.585,37.34,35.5602,18.1361,73.5492,37.5,69.4,107.9,63.36,189.65,12.44,140,19.2,49.3
09-08-2018,211,84.5,#N/A N/A,55.26,89.5455,25.85,22.265,45.1,54.18,68.22,109.8,15.535,36.89,125.4,303,27.9875,35.63,472.9,55,72.89,107.85,115,161.8,553,13.385,14.475,27.465,37.38,35.449,18.0589,72.7635,37.155,69.28,108.66,63.06,189.35,12.43,140.1,18.96,50.45
10-08-2018,205.5,83.16,#N/A N/A,53.95,87.9339,25.86,21.86,44.72,52.56,67.52,110.05,15.44,36.495,123.4,295.55,27.775,35.44,464.6,55.04,72.88,106.8,115.2,161,546,13.08,14.23,26.68,37.16,35.3284,17.6733,73.3105,36.225,67.98,107.52,62.52,184.9,12.175,138.75,18.03,50.15
13-08-2018,206.5,83.12,#N/A N/A,54.09,88.2231,26.17,21.665,43.62,52.01,67.6,110.5,15.235,36.185,123.75,297.5,27.625,35.06,466.3,55.16,71.9,107.4,115.1,161,548.6,13.16,14.24,26.285,36.95,34.9112,17.654,73.0917,35.855,67.88,108.1,62.52,185.4,12.03,139.05,18.06,50.35
14-08-2018,208.2,83.18,#N/A N/A,53.55,88.3058,26.71,21.53,43.88,51.86,68.05,110.75,15.09,36.13,124.15,300.05,27.7125,35.03,464.2,54.34,71.28,107.55,115.2,161.5,554.8,13.18,14.235,26.15,37,34.6144,17.625,72.4552,35.545,68.24,108,62.8,184.1,11.83,139.8,17.89,50.45
15-08-2018,203.4,81.44,#N/A N/A,52.07,87.0248,26.37,21.4,43.48,51.4,66.97,110.25,14.995,35.5,122.25,291.15,26.95,34.18,451.5,54.78,70.71,106.7,114.85,159.7,541.8,13.025,14.135,24.905,36.28,34.1786,17.3792,71.7689,35.315,66.96,105.22,62.18,183.2,11.732,138.1,17.055,50.1
16-08-2018,204.6,81.22,#N/A N/A,52.36,87.7273,26.5,21.59,43.74,51.4,67.67,111.4,15.165,35.695,122.95,297.8,27.25,34.76,453,56.04,71.19,106.85,115.25,160.5,546.8,13.14,14.215,25.185,36.57,34.327,17.5045,72.2662,35.47,67.22,107.56,62.38,186.1,11.838,139.2,17.325,50.4
17-08-2018,203.4,81.92,#N/A N/A,52.4,87.4793,26.43,21.525,44.64,50.99,67.69,111.05,14.955,35.5,122.85,296.9,27,34.75,453.1,56.06,72.2,106.8,115.15,161.5,544.6,13.075,14.145,25.005,36.49,34.1508,17.4322,72.9027,35.235,67.86,107.72,62.54,186.45,11.796,138.95,16.95,50.4
20-08-2018,205.3,82,#N/A N/A,52.9,88.1405,26.98,21.515,45.54,51.18,68.04,112.8,15.145,35.575,123.65,299.25,27.075,35.14,463,55.66,72.8,107.7,116.35,162.3,549.2,13.13,14.19,25.635,36.66,34.6237,17.4033,73.032,35.25,68.58,107.88,62.82,186.6,11.82,139.45,16.95,51.75
21-08-2018,205.8,83,#N/A N/A,53.21,88.5124,26.76,21.725,46.18,51.78,68.45,112.3,15.29,36.375,123.35,298.85,27.2375,34.77,461.8,55.68,73.45,108.25,116.3,163,549.6,13.16,14.245,25.94,37.28,34.939,17.6781,73.9669,35.705,68.86,107.46,62.98,185.45,11.91,139.15,17.175,51.1
22-08-2018,206,83.24,#N/A N/A,53.73,88.9669,26.91,21.785,46.94,52.07,68.3,110.95,15.55,36.72,124.45,300.25,26.1625,34.65,458.7,55.64,72.88,107.95,117.75,163.8,552.2,13.065,14.36,25.96,37.58,34.8648,17.4949,74.4145,36.04,69.36,107.32,63.2,185.6,12.102,138.65,17.035,52.25
23-08-2018,207.3,83.24,#N/A N/A,54.17,89.1736,27.25,21.73,47.84,52,68.35,111.15,15.49,36.65,124.45,299.5,25.575,34.69,456.4,55.7,71.55,109,118.15,162.8,554.6,13.115,14.325,25.575,37.5,34.8277,17.519,74.315,35.94,69.28,107.74,63.22,185.5,12.024,138.35,16.985,53
24-08-2018,206.6,83.1,#N/A N/A,54.87,88.9669,27.32,21.755,47.6,51.97,68.4,112,15.555,36.62,124.35,299.35,25.6875,34.48,457.2,55.5,72.03,109.9,117.8,163.1,554,13.06,14.315,26.185,37.42,34.9575,17.4467,74.2951,36.08,69.4,107.5,63.34,185.55,11.976,138.4,17.425,52.85
27-08-2018,207.8,83.6,#N/A N/A,55.42,90.2479,27.87,21.935,48.04,52.46,68.84,112.5,15.72,36.905,124.25,302.6,25.975,34.59,470.9,55.64,73.09,111.85,117.55,164,560.8,13.025,14.375,26.3,37.43,35.2079,17.5383,74.2156,36.285,70.9,108,64.24,186.75,12.054,138.3,17.71,53.8
28-08-2018,208.7,83.1,#N/A N/A,54.8,90.1653,27.6,22.065,48.3,51.99,68.89,111.65,15.78,36.555,124.3,308.25,26.0875,34.69,478.2,55.62,74.52,112,117.65,164.9,568,12.975,14.29,26.525,36.93,35.2821,17.7022,73.9371,35.97,71.18,108.96,64.66,188.45,12.004,138.45,17.665,53.1
29-08-2018,209.1,83.6,#N/A N/A,54.85,90.7025,27.66,22.1,49.08,52,69.05,112.65,15.605,36.245,125.4,309.5,25.9,34.58,481.7,55.34,74.64,113.2,121.6,166.4,568.6,13.03,14.28,26.555,37.36,35.3099,17.6829,74.5338,36,71,110.06,64.86,190.4,11.98,138.45,17.825,52.8
30-08-2018,210,83.66,#N/A N/A,54.65,90.9091,27.91,21.93,48.44,51.3,68.5,111.95,15.615,36.35,125.25,310.1,26.0625,34.57,482.4,55.3,74.7,112.9,122.25,166.2,571.4,12.985,14.06,26.205,39,35.4211,17.6154,74.1758,35.605,70.7,108.98,65.08,182.15,11.892,135.6,17.67,52.05
31-08-2018,206.7,82.56,#N/A N/A,53.87,89.6694,27.92,21.745,48.64,50.58,67.82,110.75,15.37,37.065,124.3,301.85,25.4875,32.83,468,55.3,74.2,112.3,121.35,165.5,560.2,12.63,13.95,25.94,38.03,35.2357,17.5093,73.2906,35.24,70.24,106.26,64.9,181,11.792,136,17.705,52.4
03-09-2018,207,82.12,#N/A N/A,54.14,90,27.98,22.12,48.44,50.66,67.87,110.8,15.485,36.51,124.3,302.3,25.325,33,462.2,54.98,73.39,112.45,121.85,165.9,562.4,12.6,13.95,25.93,36.97,35.2357,17.4322,74.0962,35.37,70.1,107.5,64.64,177.08,11.884,136.25,17.715,53
04-09-2018,203.1,81.1,#N/A N/A,53.63,88.0579,27.18,22.03,47.74,50.88,66.62,109.9,15.345,36.185,123.9,291.7,25.1375,32.87,451.9,53.24,72.37,110.15,118.4,165.4,547.6,12.59,13.84,25.345,36.03,35.0317,17.3888,72.7535,35.7,68.88,105.16,64.1,175.12,12.08,136.25,17.265,51.8
05-09-2018,199.45,79.46,#N/A N/A,52.53,87.2727,26.02,22,46.28,51.11,65.45,106.25,15.11,36.38,121.05,281.25,24.885,32.66,439.2,51.62,72.26,109.1,117.3,165,530.4,12.345,13.64,24.84,35.45,34.8648,17.2056,72.1568,36.135,67.92,103,63.28,175.34,12.274,134.7,16.49,49.1
