Date,SHEL LN Equity,AZN LN Equity,HSBA LN Equity,ULVR LN Equity,BP/ LN Equity,DGE LN Equity,GSK LN Equity,GLEN LN Equity,BATS LN Equity,RIO LN Equity,REL LN Equity,RKT LN Equity,LSEG LN Equity,NG/ LN Equity,CPG LN Equity,BA/ LN Equity,LLOY LN Equity,AAL LN Equity,EXPN LN Equity,BARC LN Equity,PRU LN Equity,FLTR LN Equity,AHT LN Equity,III LN Equity,TSCO LN Equity,RR/ LN Equity,HLN LN Equity,SSE LN Equity,STAN LN Equity,VOD LN Equity,RTO LN Equity,IMB LN Equity,LGEN LN Equity,NWG LN Equity,AV/ LN Equity,INF LN Equity,IHG LN Equity,SGE LN Equity,BNZL LN Equity,SMT LN Equity,SN/ LN Equity,NXT LN Equity,SGRO LN Equity,CNA LN Equity,WPP LN Equity,BT/A LN Equity,HLMA LN Equity,ADM LN Equity,BRBY LN Equity,SKG LN Equity,ABF LN Equity,SPX LN Equity,CRDA LN Equity,WTB LN Equity,MNDI LN Equity,ITRK LN Equity,UU/ LN Equity,MRO LN Equity,PSON LN Equity,SVT LN Equity,ENT LN Equity,SMIN LN Equity,AUTO LN Equity,IAG LN Equity,BME LN Equity,ANTO LN Equity,WEIR LN Equity,MKS LN Equity,PSH LN Equity,FCIT LN Equity,RMV LN Equity,DCC LN Equity,STJ LN Equity,CCH LN Equity,SBRY LN Equity,LAND LN Equity,BDEV LN Equity,MNG LN Equity,BKG LN Equity,KGF LN Equity,DPH LN Equity,TW/ LN Equity,IMI LN Equity,DPLM LN Equity,HWDN LN Equity,JD/ LN Equity,SMDS LN Equity,BEZ LN Equity,OCDO LN Equity,CTEC LN Equity,PHNX LN Equity,RS1 LN Equity,SDR LN Equity,HIK LN Equity,UTG LN Equity,HL/ LN Equity,EDV LN Equity,AAF LN Equity,FRES LN Equity,FRAS LN Equity
18-01-2005,#N/A N/A,1882,765.992,1101.111,518,742,1217.953,#N/A N/A,926.5,1300.288,559.103,1489.559,627.108,565.337,263.543,240.75,229.929,1283.269,#N/A N/A,528.972,383.305,859.829,73.205,608.985,397.417,87.594,#N/A N/A,879,767.33,195.428,147,1261.786,115.25,5227.41,811.184,272.84,1919.345,203.552,446.743,66.5,522,1611,1002.452,208.985,569.5,212.25,158,337,409.75,#N/A N/A,755.5,714.538,345.613,1181.012,#N/A N/A,736.5,837.941,602.365,637.5,1149.357,495,1251.749,#N/A N/A,166.408,#N/A N/A,227.4,320.5,332.117,#N/A N/A,192.75,#N/A N/A,1221.216,227,#N/A N/A,271.75,1365.53,384.921,#N/A N/A,805,308.5,162.499,210.641,451.143,129.2,127,2.16,100.792,84.046,#N/A N/A,#N/A N/A,#N/A N/A,290,129.2,#N/A N/A,300.444,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
19-01-2005,#N/A N/A,1887,762.942,1093.333,517.5,738.5,1201.767,#N/A N/A,933.5,1308.549,557.082,1484.672,627.108,564.778,262.438,242.5,232.657,1266.87,#N/A N/A,530.322,383.305,875.261,75.478,611.745,395.833,88.795,#N/A N/A,882,758.5,197.564,144.75,1213.925,114.5,5218.392,813.158,274.229,1930.719,207.497,448.228,66.8,521,1626,1001.057,211.434,567,206.5,156.25,336,407.5,#N/A N/A,760,726.923,348.531,1178.373,#N/A N/A,724.5,841.824,602.365,620,1159.795,511,1274.999,#N/A N/A,166.574,#N/A N/A,227,322,333.791,#N/A N/A,195.5,#N/A N/A,1214.61,230,#N/A N/A,272.5,1354.907,385.577,#N/A N/A,800,308.75,161.608,212.539,457.143,128.8,129.25,2.275,100.631,84.046,#N/A N/A,#N/A N/A,#N/A N/A,295,129.2,#N/A N/A,301.905,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
20-01-2005,#N/A N/A,1879,762.507,1086.111,512.5,734,1197.721,#N/A N/A,923.5,1301.94,554.483,1508.13,627.927,566.175,260.78,239.25,232.657,1261.745,#N/A N/A,527.623,382.664,873.665,75.023,607.605,397.1,87.851,#N/A N/A,889,755.69,196.852,145,1199.131,114.25,5221.398,803.947,275.617,1930.719,206.971,448.475,66.6,523,1614,1003.382,210.989,558,205.75,158.75,334,403,#N/A N/A,753,722.615,349.857,1182.991,#N/A N/A,734,841.177,602.365,609.5,1162.865,524,1262.999,#N/A N/A,164.254,#N/A N/A,226,327,340.246,#N/A N/A,195.25,#N/A N/A,1209.938,220.5,#N/A N/A,274.25,1358.77,395.413,#N/A N/A,805,309.5,161.608,215.006,457.429,128.8,131.75,2.275,100.311,85.243,#N/A N/A,#N/A N/A,#N/A N/A,291.5,129.2,#N/A N/A,304.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
21-01-2005,#N/A N/A,1878,756.406,1088.889,512,725.5,1192.663,#N/A N/A,924,1338.288,552.461,1504.22,633.663,565.057,259.675,241,233.649,1273.019,#N/A N/A,526.274,380.314,892.132,75.251,604.386,395.517,88.452,#N/A N/A,897.5,752.48,197.208,144,1198.261,113.25,5248.452,801.316,275.444,1925.032,205.13,446,66.8,520.5,1620,991.293,210.098,551.5,206,158.5,337,404,#N/A N/A,748.5,722.077,347.47,1182.331,#N/A N/A,730,837.941,602.365,608,1162.251,560.5,1280.999,#N/A N/A,164.088,#N/A N/A,228.4,326.5,337.616,#N/A N/A,196,#N/A N/A,1219.347,228,#N/A N/A,274.5,1355.873,392.79,#N/A N/A,805.5,305.25,161.163,214.247,466.286,128.8,134.5,2.35,100.311,85.243,#N/A N/A,#N/A N/A,#N/A N/A,289.5,126.905,#N/A N/A,304.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
24-01-2005,#N/A N/A,1861,756.406,1083.333,519,721,1197.721,#N/A N/A,923.5,1396.116,548.129,1505.198,628.747,567.293,262.162,237.75,233.773,1283.269,#N/A N/A,521.326,382.878,873.605,75.023,603.926,394.25,87.765,#N/A N/A,895.5,747.26,197.208,144.25,1199.131,113.75,5287.53,815.789,268.675,1923.61,205.393,444.02,66.55,527,1622,985.714,210.098,549.5,205.5,157,340,401,#N/A N/A,745.5,729.615,349.326,1186.95,#N/A N/A,721,837.941,602.365,608.5,1153.041,593,1239.749,#N/A N/A,162.431,#N/A N/A,236.6,324,342.398,#N/A N/A,196,#N/A N/A,1200.69,224.5,#N/A N/A,274.25,1351.045,393.118,#N/A N/A,818,305.5,160.272,216.334,465.143,131,134.75,2.385,100.311,84.765,#N/A N/A,#N/A N/A,#N/A N/A,290,126.31,#N/A N/A,305.314,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
25-01-2005,#N/A N/A,1892,764.249,1085,523,726,1198.733,#N/A N/A,926.5,1371.333,553.905,1510.085,634.755,565.337,260.78,242,241.09,1276.094,#N/A N/A,525.374,390.142,878.004,75.023,606.225,389.817,89.567,#N/A N/A,894.5,758.9,198.988,144.5,1210.444,116.25,5296.548,840.789,267.286,1926.454,207.234,442.04,67.05,521,1625,987.108,210.321,563,206.25,155.5,347.5,397,#N/A N/A,755,743.077,348.531,1190.249,#N/A N/A,711,842.471,602.365,614,1160.409,630,1252.499,#N/A N/A,166.077,#N/A N/A,235,329.5,341.92,#N/A N/A,196.5,#N/A N/A,1210.382,224.75,#N/A N/A,277.5,1353.942,393.446,#N/A N/A,828,308.25,159.827,215.006,466.857,131,135,2.385,100.311,84.286,#N/A N/A,#N/A N/A,#N/A N/A,293.75,126.48,#N/A N/A,305.314,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
26-01-2005,#N/A N/A,1902,764.685,1097.222,532.5,728.5,1204.802,#N/A N/A,930,1361.419,561.702,1519.859,627.654,563.101,264.648,244.5,240.222,1268.919,#N/A N/A,516.378,390.142,877.12,74.796,611.285,387.6,89.567,#N/A N/A,892,750.87,198.276,147.5,1204.353,116,5233.422,838.158,274.229,1929.297,207.234,441.545,67.05,521,1617,986.178,209.876,569,206.75,159,348.5,393,#N/A N/A,758.5,749,348.266,1191.568,#N/A N/A,710,830.824,602.365,620,1146.901,632.5,1255.499,#N/A N/A,169.889,#N/A N/A,237.4,330,339.768,#N/A N/A,197.25,#N/A N/A,1192.307,226.5,#N/A N/A,281.5,1376.153,394.102,#N/A N/A,835,306,159.827,214.057,471.714,131,135,2.385,102.394,84.286,#N/A N/A,#N/A N/A,#N/A N/A,297.25,127.67,#N/A N/A,304.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
27-01-2005,#N/A N/A,1980,761.635,1093.333,533,725.5,1198.733,#N/A N/A,923,1363.898,558.814,1505.198,632.57,572.882,264.095,244,243.075,1273.019,#N/A N/A,521.326,388.005,885.039,74.796,619.564,390.133,88.881,#N/A N/A,883.5,766.93,197.564,150.5,1223.497,115,5278.512,829.605,273.708,1910.815,205.919,440.803,67,515.5,1601,970.835,209.208,568,206,158,349.75,386,#N/A N/A,755.5,761.923,350.653,1180.352,#N/A N/A,706,813.353,602.365,619.5,1134.622,635,1259.999,#N/A N/A,170.718,#N/A N/A,238.8,326.5,343.594,#N/A N/A,197.25,#N/A N/A,1194.272,229.75,#N/A N/A,280,1374.222,398.692,#N/A N/A,828,306,159.827,214.816,468.571,130,134.25,2.385,100.952,84.765,#N/A N/A,#N/A N/A,#N/A N/A,296.75,127.245,#N/A N/A,300.931,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
28-01-2005,#N/A N/A,1995,756.842,1109.444,525,722,1191.652,#N/A N/A,916,1351.506,555.349,1546.248,630.385,573.441,265.2,244.75,242.827,1258.67,#N/A N/A,516.378,389.287,879.89,75.023,635.663,388.867,89.91,#N/A N/A,883,760.1,195.072,150,1220.016,115.25,5284.524,825.658,276.138,1892.332,204.867,438.823,66.8,518,1592,960.606,207.873,569,204.25,161,350,383.5,#N/A N/A,754.5,759.231,353.57,1159.239,#N/A N/A,720,811.412,602.365,620,1132.78,673.5,1256.999,#N/A N/A,172.375,#N/A N/A,242.2,326,345.268,#N/A N/A,197.5,#N/A N/A,1181.837,226.75,#N/A N/A,281.25,1357.805,394.429,#N/A N/A,823,303.75,159.382,216.334,467.429,130,133.75,2.45,99.67,85.243,#N/A N/A,#N/A N/A,#N/A N/A,299,125.8,#N/A N/A,300.931,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
31-01-2005,#N/A N/A,1990,765.557,1120,523,723.5,1188.617,#N/A N/A,920,1363.072,557.37,1541.361,625.469,577.074,266.305,245.5,246.175,1262.77,#N/A N/A,523.575,393.133,882.192,74.569,643.022,390.45,89.567,#N/A N/A,889.5,782.58,195.072,152,1211.314,115,5293.542,835.526,284.643,1898.019,207.76,439.07,67.15,519,1571,950.842,207.65,577.5,208,165,349.75,400,#N/A N/A,753.5,764.615,359.671,1162.538,#N/A N/A,730,828.883,602.365,616,1132.166,679,1262.249,#N/A N/A,176.187,#N/A N/A,244,327.5,345.268,#N/A N/A,197.5,#N/A N/A,1197.402,222.25,#N/A N/A,283,1329.799,398.692,#N/A N/A,831,305,158.492,217.473,465.143,130,133.75,2.485,102.394,85.243,#N/A N/A,#N/A N/A,#N/A N/A,302,127.33,#N/A N/A,298.01,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
01-02-2005,#N/A N/A,2026,765.992,1128.889,537,729,1192.663,#N/A N/A,920,1406.855,566.034,1550.158,625.469,583.501,269.897,251,247.539,1310.943,#N/A N/A,537.519,399.116,881.994,72.75,653.141,391.4,90.94,#N/A N/A,902,789.8,194.716,153,1235.68,115.25,5323.601,838.816,282.907,1898.019,208.812,441.05,67.6,531,1592,963.395,211.656,579.5,207.75,169,348,392.75,#N/A N/A,749,760.307,371.607,1171.115,#N/A N/A,727,834.059,602.365,626.5,1143.218,679,1279.499,#N/A N/A,179.668,#N/A N/A,247.6,329.5,343.355,#N/A N/A,198.5,#N/A N/A,1187.616,223.5,#N/A N/A,286,1339.456,404.921,#N/A N/A,832,308.5,158.937,220.888,479.429,130,135.25,2.575,103.195,84.286,#N/A N/A,#N/A N/A,#N/A N/A,313.25,128.35,#N/A N/A,297.523,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
02-02-2005,#N/A N/A,2070,761.635,1165,537.5,739,1197.721,#N/A N/A,934,1391.985,573.543,1580.457,622.191,580.148,271.83,249.25,249.648,1334.518,#N/A N/A,534.37,402.962,880.573,71.84,651.301,394.883,90.768,#N/A N/A,898,784.99,193.292,157.75,1230.459,116.25,5323.601,828.947,285.337,1885.223,210.127,445.01,67.75,535,1590,967.115,215.44,575,204.25,169,351.5,389,#N/A N/A,750,749,379.034,1172.435,#N/A N/A,733,838.589,602.365,627.5,1151.813,676.5,1289.249,#N/A N/A,179.834,#N/A N/A,250.6,339,344.072,#N/A N/A,198,#N/A N/A,1178.79,224,#N/A N/A,287,1356.839,410.167,#N/A N/A,822.5,310.25,164.279,221.837,483.143,130,134,2.75,101.593,85.243,#N/A N/A,#N/A N/A,#N/A N/A,313,129.88,#N/A N/A,297.523,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
03-02-2005,#N/A N/A,2060,760.328,1167.222,534,736,1191.652,#N/A N/A,934.5,1367.202,571.521,1564.819,623.011,577.353,272.383,248.25,250.144,1312.993,#N/A N/A,536.169,402.321,879.414,72.977,656.821,400.583,89.309,#N/A N/A,900.5,787.8,196.14,153.75,1240.031,117.25,5272.5,830.921,284.99,1923.61,209.601,447.733,67.25,546.5,1604,975.019,217.665,570,203.5,168,350,389.25,#N/A N/A,755.5,749.538,374.525,1167.816,#N/A N/A,726.5,837.294,602.365,622.5,1149.357,719,1286.999,#N/A N/A,179.337,#N/A N/A,245.8,347,344.311,#N/A N/A,199,#N/A N/A,1189.516,226.25,#N/A N/A,292.5,1352.01,412.134,#N/A N/A,829,309.75,165.615,223.166,476.286,130.5,134.5,2.75,101.112,85.243,#N/A N/A,#N/A N/A,#N/A N/A,308,130.22,#N/A N/A,294.601,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
04-02-2005,#N/A N/A,2072,771.221,1155.556,538,735.5,1209.86,#N/A N/A,942.5,1361.419,572.676,1562.864,617.275,592.164,277.079,249.25,252.004,1316.068,#N/A N/A,537.069,405.953,879.902,73.887,651.301,394.25,90.167,#N/A N/A,904,788.2,197.208,154.75,1244.382,118,5272.5,838.816,284.643,1954.888,214.86,458.375,67.4,546.5,1603,985.714,220.781,569.5,208,168.5,344.75,391,#N/A N/A,754,746.846,371.342,1175.734,#N/A N/A,721,847.647,602.365,626.5,1162.865,719,1279.499,#N/A N/A,181.989,#N/A N/A,246.2,342,343.116,#N/A N/A,200,#N/A N/A,1201.598,226.25,#N/A N/A,289.5,1352.976,424.594,#N/A N/A,859.5,312.25,165.615,228.289,476.857,132.8,135.75,2.745,99.51,85.004,#N/A N/A,#N/A N/A,#N/A N/A,308.75,129.455,#N/A N/A,294.601,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
07-02-2005,#N/A N/A,2085,782.55,1166.111,544,750,1220.988,#N/A N/A,972.5,1381.246,581.34,1570.683,618.368,585.178,282.328,250.5,252.252,1339.643,#N/A N/A,533.92,410.653,881.341,74.569,658.661,395.517,91.797,#N/A N/A,908,794.62,198.276,153.5,1251.343,119,5314.583,846.711,287.94,1939.249,215.649,460.355,68.65,546.5,1604,981.064,216.33,573.5,210.75,167.5,347,393.5,#N/A N/A,756.5,751.154,370.016,1171.775,#N/A N/A,719,832.765,613.268,642,1162.251,746.5,1290.749,#N/A N/A,179.502,#N/A N/A,254,344,343.355,#N/A N/A,201.5,#N/A N/A,1222.798,227.5,#N/A N/A,289.75,1366.496,431.479,#N/A N/A,857.5,311.5,166.06,231.895,475.714,134,137.5,2.745,101.593,84.286,#N/A N/A,#N/A N/A,#N/A N/A,316.25,130.645,#N/A N/A,294.601,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
08-02-2005,#N/A N/A,2097,789.085,1157.222,547,745,1224.022,#N/A N/A,982.5,1363.072,576.431,1545.271,617.275,585.737,285.09,253.5,249.648,1346.818,#N/A N/A,537.519,408.944,913.027,74.796,661.42,398.683,92.655,#N/A N/A,914.5,804.65,198.632,156.5,1269.617,118.25,5293.542,846.711,291.932,1981.901,217.753,471.988,68.8,550,1585,981.064,213.659,582.5,210.5,165.75,354,388,#N/A N/A,761,750.615,374.259,1171.775,#N/A N/A,729,834.706,613.268,637,1162.251,747.5,1293.749,#N/A N/A,182.817,#N/A N/A,256,344.75,343.355,#N/A N/A,203,#N/A N/A,1236.874,230,#N/A N/A,290.25,1363.599,440.331,#N/A N/A,856.5,307.25,172.293,237.019,475.714,135.6,138,2.745,102.074,85.243,#N/A N/A,#N/A N/A,#N/A N/A,314.5,134.81,#N/A N/A,299.471,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
09-02-2005,#N/A N/A,2118,789.957,1146.667,549,738,1246.277,#N/A N/A,972.5,1339.115,576.431,1538.429,624.923,591.326,285.367,254,247.539,1326.318,#N/A N/A,534.37,405.312,910.431,74.341,659.581,395.833,93.17,#N/A N/A,925,807.46,199.344,155.5,1269.617,117.25,5281.518,843.421,290.891,1939.249,216.175,469.265,69.1,557.5,1574,994.548,215.885,592,206,166.5,353.5,384,#N/A N/A,765,753.307,371.076,1161.878,#N/A N/A,730.5,834.059,613.268,639.5,1170.846,745,1289.249,#N/A N/A,182.32,#N/A N/A,255.4,345,344.311,#N/A N/A,203.5,#N/A N/A,1260.692,231,#N/A N/A,291.75,1371.325,433.118,#N/A N/A,854,302,176.3,231.326,478,138.2,137.5,2.68,103.195,83.807,#N/A N/A,#N/A N/A,#N/A N/A,315.75,135.15,#N/A N/A,301.418,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
10-02-2005,#N/A N/A,2103,786.035,1142.222,555,737.5,1250.324,#N/A N/A,974,1359.767,573.254,1548.203,629.293,587.973,284.262,256.75,249.524,1335.543,#N/A N/A,533.92,405.525,963.595,74.569,658.201,396.783,90.768,#N/A N/A,926.5,803.05,197.564,159.25,1268.747,116.25,5401.757,845.395,291.064,1950.623,218.279,471.988,70.2,550,1572,986.643,212.769,588,206,164.5,348.5,380.5,#N/A N/A,761.5,750.615,369.22,1174.414,#N/A N/A,731,828.883,613.268,639.5,1164.707,740,1284.749,#N/A N/A,181.657,#N/A N/A,258.6,343.5,346.463,#N/A N/A,203,#N/A N/A,1257.697,235.75,#N/A N/A,290.5,1368.428,429.84,#N/A N/A,847,300,174.964,227.72,480,141.3,139.25,2.69,109.445,84.765,#N/A N/A,#N/A N/A,#N/A N/A,312,134.64,#N/A N/A,301.418,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
11-02-2005,#N/A N/A,2102,789.957,1140.556,555,738.5,1253.358,#N/A N/A,986.5,1394.464,570.077,1572.638,623.011,598.312,287.3,258,252.376,1358.092,#N/A N/A,545.615,406.807,961.705,75.478,662.8,399.633,91.283,#N/A N/A,935,813.88,199.344,159.25,1261.786,117.75,5500.955,854.605,292.974,1947.78,217.753,475.948,69.65,555,1582,985.249,218.333,590.5,209.25,164,346,379,#N/A N/A,762.5,746.846,369.485,1191.568,#N/A N/A,730,841.177,613.268,642,1174.53,732.5,1286.999,#N/A N/A,184.972,#N/A N/A,266,344.75,353.636,#N/A N/A,204.25,#N/A N/A,1264.578,236,#N/A N/A,291,1398.365,435.413,#N/A N/A,851.5,304.75,173.629,229.997,486.286,139.2,139,2.69,110.727,84.765,#N/A N/A,#N/A N/A,#N/A N/A,312,135.575,#N/A N/A,309.209,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
14-02-2005,#N/A N/A,2083,786.471,1134.444,550.5,743,1273.59,#N/A N/A,990.5,1393.637,572.099,1598.051,620.553,596.636,290.615,256,251.632,1347.843,#N/A N/A,545.166,405.098,950.772,75.705,669.7,397.417,91.797,#N/A N/A,935,815.49,199.344,160,1260.045,117.25,5509.973,858.553,294.362,1956.31,219.594,477.433,69.4,554,1576,991.293,218.556,589,211.75,163.75,345,377.25,#N/A N/A,767.5,749.538,370.281,1193.548,#N/A N/A,727,841.177,613.268,643,1173.916,704.5,1285.499,#N/A N/A,186.629,#N/A N/A,265,344,353.397,#N/A N/A,202.5,#N/A N/A,1245.844,235,#N/A N/A,293,1411.885,434.102,#N/A N/A,843,300,174.074,230.187,483.714,139.7,138.75,2.68,109.605,83.807,#N/A N/A,#N/A N/A,#N/A N/A,312.25,136.34,#N/A N/A,311.157,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
15-02-2005,#N/A N/A,2053,789.957,1126.667,551,751,1287.752,#N/A N/A,981,1417.594,578.164,1605.87,626.015,608.373,291.72,255.5,251.88,1355.017,#N/A N/A,550.113,402.534,959.259,76.16,672.459,396.15,91.969,#N/A N/A,944,807.86,200.412,161,1264.396,117.75,5479.913,856.579,291.585,1952.045,222.487,476.69,69.7,553,1573,997.337,220.559,588,214,163,339.5,386,#N/A N/A,768.5,744.154,369.75,1199.486,#N/A N/A,720,857.353,613.268,658,1177.6,682.5,1289.249,#N/A N/A,189.944,#N/A N/A,266,341.5,356.266,#N/A N/A,204,#N/A N/A,1261.363,237.5,#N/A N/A,292,1419.611,429.84,#N/A N/A,831.5,301.5,174.074,226.771,483.429,140.7,137.25,2.67,108.483,83.328,#N/A N/A,#N/A N/A,#N/A N/A,311,136.255,#N/A N/A,311.157,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
16-02-2005,#N/A N/A,2077,789.521,1120,555,745,1263.474,#N/A N/A,982,1429.986,573.254,1622.486,624.377,614.241,282.052,251.25,251.756,1359.117,#N/A N/A,546.065,399.97,966,76.16,659.581,399,90.082,#N/A N/A,942.5,798.63,200.056,159.75,1254.824,116.75,5440.835,853.947,288.114,1947.78,223.539,468.028,69.4,544.5,1574,996.873,221.894,585,216.25,159.25,337,388.25,#N/A N/A,766,722.615,366.833,1199.486,#N/A N/A,721,856.059,613.268,648,1181.898,680,1276.499,#N/A N/A,184.972,#N/A N/A,269.2,336,354.354,#N/A N/A,204.25,#N/A N/A,1256.383,239.5,#N/A N/A,294,1396.433,422.298,#N/A N/A,832,302.25,173.629,219.181,478,140.7,139.75,2.67,105.439,79.497,#N/A N/A,#N/A N/A,#N/A N/A,307.75,132.77,#N/A N/A,312.618,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
17-02-2005,#N/A N/A,2070,785.164,1117.222,557.5,740,1255.382,#N/A N/A,977,1435.769,616.284,1627.373,621.918,607.255,281.775,254.25,251.756,1373.467,#N/A N/A,547.415,399.97,963.831,75.933,657.281,394.567,90.768,#N/A N/A,934,789,201.124,158.5,1245.252,117.5,5461.877,857.237,295.056,1939.249,219.068,467.78,69.3,543,1571,1000.592,221.449,597,215.25,159,341,386.25,#N/A N/A,778.5,722.077,366.302,1216.64,#N/A N/A,717,846.353,640.524,662,1172.074,702.5,1277.999,#N/A N/A,184.143,#N/A N/A,263.8,332.5,351.723,#N/A N/A,206.5,#N/A N/A,1269.446,240,#N/A N/A,302,1392.571,427.544,#N/A N/A,828,295,173.629,219.181,477.143,140.7,139.75,2.65,106.08,81.412,#N/A N/A,#N/A N/A,#N/A N/A,307,133.28,#N/A N/A,313.592,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
18-02-2005,#N/A N/A,2075,784.292,1123.889,555,752,1255.382,#N/A N/A,970,1443.204,617.439,1616.621,624.65,600.828,279.565,252.75,252.5,1381.667,#N/A N/A,552.362,399.329,963.529,75.933,652.221,393.3,89.653,#N/A N/A,920,802.64,200.412,159.25,1249.603,119,5488.931,861.842,294.188,1944.936,219.331,468.77,69,545.5,1574,1000.592,222.562,588,210.25,157,345,390,#N/A N/A,785.5,730.154,365.506,1223.238,#N/A N/A,718,841.177,640.524,662,1156.725,708.5,1279.499,#N/A N/A,180,#N/A N/A,264.4,335,355.071,#N/A N/A,205.5,#N/A N/A,1246.955,238,#N/A N/A,300.5,1406.091,431.479,#N/A N/A,821,295,171.403,220.888,474.857,140.9,143,2.64,106.24,82.37,#N/A N/A,#N/A N/A,#N/A N/A,300,132.345,#N/A N/A,314.079,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
21-02-2005,#N/A N/A,2162,781.242,1118.889,558.5,754.5,1310.007,#N/A N/A,967,1453.117,616.573,1627.373,613.998,574.838,280.118,252.75,251.26,1374.492,#N/A N/A,551.013,400.825,964.637,75.251,651.761,386.017,90.167,#N/A N/A,889.5,804.65,199.7,158.5,1227.848,118.75,5482.919,864.474,292.974,1940.671,218.279,463.82,69.35,544,1570,967.115,215.44,589.5,209.5,154.5,344,387.75,#N/A N/A,778,718.307,367.098,1200.805,#N/A N/A,713,809.471,662.329,655.5,1120.501,696.5,1283.249,#N/A N/A,179.502,#N/A N/A,265.2,330.5,351.484,#N/A N/A,203.5,#N/A N/A,1237.805,238,#N/A N/A,294.5,1352.01,419.348,#N/A N/A,828.5,294.25,168.286,216.524,470,140.9,140.75,2.64,106.4,81.412,#N/A N/A,#N/A N/A,#N/A N/A,303.25,132.6,#N/A N/A,305.314,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
22-02-2005,#N/A N/A,2173,777.321,1111.111,560.5,759,1292.81,#N/A N/A,948,1469.639,622.06,1616.621,609.627,579.589,280.118,248.25,250.764,1370.392,#N/A N/A,544.266,398.261,971.671,75.933,643.942,386.017,88.709,#N/A N/A,891,801.04,196.496,157.25,1223.497,117.25,5434.823,864.474,288.461,1916.501,216.701,468.523,68.4,541.5,1570,965.255,216.998,580,205.25,156.25,340.5,387,#N/A N/A,779,700,355.427,1196.847,#N/A N/A,689,817.883,662.329,651,1127.868,696.5,1259.999,#N/A N/A,177.348,#N/A N/A,269.2,332.5,357.701,#N/A N/A,201.25,#N/A N/A,1241.489,237,#N/A N/A,286.75,1347.182,426.561,#N/A N/A,805,293.25,167.841,220.509,465.714,140.9,143,2.625,105.759,80.455,#N/A N/A,#N/A N/A,#N/A N/A,300.25,130.135,#N/A N/A,304.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
23-02-2005,#N/A N/A,2139,770.785,1107.778,556.5,756.5,1281.683,#N/A N/A,947.5,1458.9,616.284,1593.164,610.72,569.529,277.908,250,245.431,1337.593,#N/A N/A,524.474,391.638,971.936,79.57,637.503,384.117,89.567,#N/A N/A,870,779.77,195.428,154.5,1216.535,118,5443.841,850,285.684,1888.067,214.071,461.345,68.25,540.5,1577,961.071,214.55,584,206.75,158.5,337.5,387,#N/A N/A,772,689.769,384.073,1190.909,#N/A N/A,686,810.118,665.055,651,1124.184,687.5,1247.249,#N/A N/A,179.005,#N/A N/A,267.2,324.75,351.006,#N/A N/A,200.75,#N/A N/A,1246.335,242,#N/A N/A,286,1349.113,419.676,#N/A N/A,825,293,164.725,218.991,464,136.3,138.75,2.585,106.4,82.37,#N/A N/A,#N/A N/A,#N/A N/A,304.5,127.67,#N/A N/A,294.601,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A
