Date,9988 HK Equity,6690 HK Equity,857 HK Equity,101 HK Equity,1088 HK Equity,688 HK Equity,267 HK Equity,3692 HK Equity,11 HK Equity,2899 HK Equity,881 HK Equity,3 HK Equity,1099 HK Equity,992 HK Equity,66 HK Equity,1299 HK Equity,2628 HK Equity,968 HK Equity,27 HK Equity,939 HK Equity,6098 HK Equity,3988 HK Equity,316 HK Equity,1398 HK Equity,3968 HK Equity,388 HK Equity,2313 HK Equity,1038 HK Equity,9961 HK Equity,9618 HK Equity,2319 HK Equity,669 HK Equity,700 HK Equity,2318 HK Equity,960 HK Equity,941 HK Equity,6862 HK Equity,1876 HK Equity,2382 HK Equity,1044 HK Equity,386 HK Equity,9888 HK Equity,1113 HK Equity,241 HK Equity,883 HK Equity,5 HK Equity,1211 HK Equity,2388 HK Equity,1177 HK Equity,6618 HK Equity,9999 HK Equity,2020 HK Equity,9633 HK Equity,981 HK Equity,1209 HK Equity,322 HK Equity,291 HK Equity,3690 HK Equity,836 HK Equity,1109 HK Equity,823 HK Equity,2269 HK Equity,868 HK Equity,762 HK Equity,1928 HK Equity,1810 HK Equity,1929 HK Equity,1378 HK Equity,1997 HK Equity,1093 HK Equity,2 HK Equity,2688 HK Equity,175 HK Equity,1 HK Equity,16 HK Equity,17 HK Equity,2331 HK Equity,288 HK Equity,6 HK Equity,12 HK Equity
30-12-2009,#N/A N/A,#N/A N/A,9.24,29.5,37,15.795,20.65,#N/A N/A,114.2,4.907,#N/A N/A,6.812,27.7,4.76,26.75,#N/A N/A,37.7,#N/A N/A,3.15,6.286,#N/A N/A,3.903,35.6,6.23,18.237,138.3,10.1,29.7,#N/A N/A,#N/A N/A,13.65,6.45,30.437,32.85,8.6,70.35,#N/A N/A,#N/A N/A,1.13,54.773,5.223,#N/A N/A,#N/A N/A,0.79,11.92,88.7,66.5,17.62,0.705,#N/A N/A,#N/A N/A,11.36,#N/A N/A,5.1,#N/A N/A,19.18,25.207,#N/A N/A,15.2,16.92,19.242,#N/A N/A,2.943,10.06,9.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.245,52.45,19.82,4.24,70.721,114.8,54.023,26.004,#N/A N/A,42.25,29.378
31-12-2009,#N/A N/A,#N/A N/A,9.32,30.6,38,15.931,20.9,#N/A N/A,114.7,4.947,#N/A N/A,6.819,27.55,4.86,26.8,#N/A N/A,38.35,#N/A N/A,3.21,6.47,#N/A N/A,4.027,36.3,6.318,18.705,139.4,10.18,29.55,#N/A N/A,#N/A N/A,13.875,6.49,31.064,34,8.75,72.85,#N/A N/A,#N/A N/A,1.14,55.692,5.315,#N/A N/A,#N/A N/A,0.82,12.2,89.4,68.45,17.6,0.729,#N/A N/A,#N/A N/A,11.52,#N/A N/A,5,#N/A N/A,19.2,25.986,#N/A N/A,15.44,17.64,19.261,#N/A N/A,2.927,10.28,9.46,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.245,52.45,20,4.27,71.686,116.3,55.198,26.776,#N/A N/A,42.2,29.968
01-01-2010,#N/A N/A,#N/A N/A,9.32,30.6,38,15.931,20.9,#N/A N/A,114.7,4.947,#N/A N/A,6.819,27.55,4.86,26.8,#N/A N/A,38.35,#N/A N/A,3.21,6.47,#N/A N/A,4.027,36.3,6.318,18.705,139.4,10.18,29.55,#N/A N/A,#N/A N/A,13.875,6.49,31.064,34,8.75,72.85,#N/A N/A,#N/A N/A,1.14,55.692,5.315,#N/A N/A,#N/A N/A,0.82,12.2,89.4,68.45,17.6,0.729,#N/A N/A,#N/A N/A,11.52,#N/A N/A,5,#N/A N/A,19.2,25.986,#N/A N/A,15.44,17.64,19.261,#N/A N/A,2.927,10.28,9.46,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.245,52.45,20,4.27,71.686,116.3,55.198,26.776,#N/A N/A,42.2,29.968
04-01-2010,#N/A N/A,#N/A N/A,9.29,31.05,38.4,16.029,20.5,#N/A N/A,114,4.947,#N/A N/A,6.868,28.8,4.99,26.8,#N/A N/A,38.1,#N/A N/A,3.22,6.393,#N/A N/A,4.037,36.35,6.25,18.476,138.4,10.2,29.7,#N/A N/A,#N/A N/A,13.625,6.65,30.972,33.75,8.51,72.35,#N/A N/A,#N/A N/A,1.2,55.788,5.177,#N/A N/A,#N/A N/A,0.85,12.24,89.25,69.8,17.5,0.741,#N/A N/A,#N/A N/A,11.5,#N/A N/A,5.4,#N/A N/A,19.1,26.765,#N/A N/A,15.56,17.44,19.067,#N/A N/A,2.935,10.24,9.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.302,52.55,20,4.37,71.472,116.1,54.783,25.959,#N/A N/A,42.55,30.071
05-01-2010,#N/A N/A,#N/A N/A,9.84,31.9,39.7,15.893,21,#N/A N/A,115.1,5.5,#N/A N/A,6.889,31.5,5.24,26.45,#N/A N/A,39.1,#N/A N/A,3.43,6.548,#N/A N/A,4.142,39,6.367,19.165,140.3,10.36,29.4,#N/A N/A,#N/A N/A,13.65,6.7,31.672,35,8.41,72.95,#N/A N/A,#N/A N/A,1.26,55.74,5.215,#N/A N/A,#N/A N/A,0.83,12.94,90.45,70.25,17.22,0.738,#N/A N/A,#N/A N/A,11.94,#N/A N/A,5.7,#N/A N/A,19.46,27.453,#N/A N/A,15.6,17.5,18.892,#N/A N/A,3.014,10.3,10.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.349,52.75,20.75,4.41,72.472,117.4,54.783,25.596,#N/A N/A,42.85,30.687
06-01-2010,#N/A N/A,#N/A N/A,10.04,31.55,40.5,16.009,21.55,#N/A N/A,115.3,5.5,#N/A N/A,6.882,31.8,5.43,26.4,#N/A N/A,39.35,#N/A N/A,3.37,6.519,#N/A N/A,4.162,41.15,6.328,19.349,147,10.24,29.4,#N/A N/A,#N/A N/A,13.575,6.65,31.746,35.375,8.28,73.4,#N/A N/A,#N/A N/A,1.34,54.918,5.246,#N/A N/A,#N/A N/A,1.01,13.02,91.6,68,17.12,0.726,#N/A N/A,#N/A N/A,11.76,#N/A N/A,5.7,#N/A N/A,19.1,27.269,#N/A N/A,15.74,17.34,18.756,#N/A N/A,3.081,10.4,11.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.375,52.8,21.9,4.22,72.544,116,53.608,24.144,#N/A N/A,42.65,30.276
07-01-2010,#N/A N/A,#N/A N/A,10,31.7,40.45,16.145,21,#N/A N/A,115.3,5.4,#N/A N/A,6.896,30.9,5.44,26.4,#N/A N/A,38.5,#N/A N/A,3.29,6.412,#N/A N/A,4.095,41,6.25,18.981,150.5,10.38,28.5,#N/A N/A,#N/A N/A,13.475,6.77,30.529,35.05,8.33,73.25,#N/A N/A,#N/A N/A,1.31,53.516,5.162,#N/A N/A,#N/A N/A,1.2,13,91.25,65.8,17.12,0.699,#N/A N/A,#N/A N/A,11.58,#N/A N/A,5.7,#N/A N/A,18.26,27.315,#N/A N/A,15.94,17.48,18.775,#N/A N/A,2.985,10.28,10.76,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.313,52.85,22.1,4.13,72.758,116.3,53.192,24.779,#N/A N/A,42.8,29.814
08-01-2010,#N/A N/A,#N/A N/A,10.08,30.75,39.65,16.165,20.7,#N/A N/A,114.4,5.24,#N/A N/A,6.917,31,5.44,26.55,#N/A N/A,38.35,#N/A N/A,3.34,6.335,#N/A N/A,4.104,42.25,6.24,18.797,150.8,10.38,28.25,#N/A N/A,#N/A N/A,13.425,7.1,30.953,34.95,8.25,74.45,#N/A N/A,#N/A N/A,1.36,52.211,5.138,#N/A N/A,#N/A N/A,1.19,13.04,91.7,66.1,17.14,0.711,#N/A N/A,#N/A N/A,11.28,#N/A N/A,5.8,#N/A N/A,18.02,26.811,#N/A N/A,15.94,17.26,18.756,#N/A N/A,2.935,10.08,10.74,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.333,52.95,21.85,4.12,72.973,117.4,53.054,25.051,#N/A N/A,42.9,30.405
11-01-2010,#N/A N/A,#N/A N/A,10.18,30.75,40.35,16.223,20.85,#N/A N/A,114.5,5.353,#N/A N/A,6.91,31.3,5.3,26.8,#N/A N/A,38.15,#N/A N/A,3.35,6.364,#N/A N/A,4.066,46.8,6.171,18.981,151.2,10.38,28.45,#N/A N/A,#N/A N/A,13.5,7.62,31.488,35.575,8.1,74.85,#N/A N/A,#N/A N/A,1.52,51.872,5.192,#N/A N/A,#N/A N/A,1.39,13.24,92.4,68.1,17.14,0.708,#N/A N/A,#N/A N/A,11.68,#N/A N/A,6.3,#N/A N/A,17.96,27.04,#N/A N/A,15.56,16.88,18.736,#N/A N/A,3.064,10.1,11.06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.318,53.05,20.9,4.09,72.758,117.7,52.985,24.688,#N/A N/A,43.1,30.764
12-01-2010,#N/A N/A,#N/A N/A,10.12,30.9,40.95,16.009,20.4,#N/A N/A,114.4,5.327,#N/A N/A,6.784,31.4,5.56,26.8,#N/A N/A,38.15,#N/A N/A,3.31,6.228,#N/A N/A,3.97,49.75,6.034,18.613,151.4,10.38,28.4,#N/A N/A,#N/A N/A,13.35,7.55,31.082,35.5,8.11,76.65,#N/A N/A,#N/A N/A,1.75,53.468,5.238,#N/A N/A,#N/A N/A,1.36,13.18,91.65,68.1,16.98,0.711,#N/A N/A,#N/A N/A,11.8,#N/A N/A,6.2,#N/A N/A,18,27.361,#N/A N/A,15.42,16.7,18.503,#N/A N/A,3.089,10.24,11.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.286,53.05,20.35,4.16,72.615,117.4,52.916,24.189,#N/A N/A,43.3,30.892
13-01-2010,#N/A N/A,#N/A N/A,9.75,29.65,39.5,15.251,19.98,#N/A N/A,113.3,5.147,#N/A N/A,6.623,32.3,5.47,26.4,#N/A N/A,37.15,#N/A N/A,3.23,5.985,#N/A N/A,3.826,48.75,5.818,18.034,146.8,10.46,28.45,#N/A N/A,#N/A N/A,13.55,7.49,31.506,33.75,7.89,77.35,#N/A N/A,#N/A N/A,1.76,53.274,5.123,#N/A N/A,#N/A N/A,1.37,12.52,90.2,64.65,16.68,0.705,#N/A N/A,#N/A N/A,11.62,#N/A N/A,6.2,#N/A N/A,18.26,26.857,#N/A N/A,15.02,15.6,18.484,#N/A N/A,2.948,9.95,11.7,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.214,52.7,19.66,4.06,70.614,113,50.91,23.508,#N/A N/A,43.2,28.891
14-01-2010,#N/A N/A,#N/A N/A,9.63,29.55,37.75,14.902,20.1,#N/A N/A,113.8,5.107,#N/A N/A,6.588,32.35,5.9,26.55,#N/A N/A,36.9,#N/A N/A,3.24,5.927,#N/A N/A,3.788,53.2,5.73,17.52,146.9,10.8,28.55,#N/A N/A,#N/A N/A,13.625,7.66,31.783,33.475,7.8,79.4,#N/A N/A,#N/A N/A,1.66,52.356,5.1,#N/A N/A,#N/A N/A,1.38,12.42,90.85,64.25,16.7,0.684,#N/A N/A,#N/A N/A,11.56,#N/A N/A,6.8,#N/A N/A,18.3,28.232,#N/A N/A,15.32,15.08,18.659,#N/A N/A,2.977,10.04,11.98,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.234,52.95,19.92,4.04,70.257,111.6,50.633,23.1,#N/A N/A,43.2,28.532
15-01-2010,#N/A N/A,#N/A N/A,9.52,29.65,38,14.921,19.72,#N/A N/A,113.2,4.987,#N/A N/A,6.483,31.15,6,26.7,#N/A N/A,36.8,#N/A N/A,3.2,5.956,#N/A N/A,3.826,51.5,5.71,17.906,146.7,10.76,28.6,#N/A N/A,#N/A N/A,13.7,7.47,32.336,33.425,7.7,78.9,#N/A N/A,#N/A N/A,1.75,52.501,5.069,#N/A N/A,#N/A N/A,1.36,12.28,90.7,63.9,16.7,0.681,#N/A N/A,#N/A N/A,11.64,#N/A N/A,7.2,#N/A N/A,18.4,27.178,#N/A N/A,15.3,15.62,18.6,#N/A N/A,2.993,9.77,11.68,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.214,52.7,20.7,4,69.756,109.9,50.287,22.918,#N/A N/A,43.1,28.788
18-01-2010,#N/A N/A,#N/A N/A,9.4,29.6,36.75,14.688,19.58,#N/A N/A,113.8,4.987,#N/A N/A,6.511,31.15,5.9,27.25,#N/A N/A,36.7,#N/A N/A,3.17,5.985,#N/A N/A,3.769,51.5,5.759,17.428,147.2,10.36,28.6,#N/A N/A,#N/A N/A,13.5,7.18,31.285,33.525,7.77,76.9,#N/A N/A,#N/A N/A,1.79,51.002,5.038,#N/A N/A,#N/A N/A,1.57,12.04,89.25,62.15,16.78,0.69,#N/A N/A,#N/A N/A,11.5,#N/A N/A,6.7,#N/A N/A,18.24,26.857,#N/A N/A,15.26,15.5,18.484,#N/A N/A,2.927,9.39,11.1,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.198,52.6,20.4,3.96,70.864,108.6,49.526,22.646,#N/A N/A,42.85,28.326
19-01-2010,#N/A N/A,#N/A N/A,9.56,30,37.9,14.805,19.36,#N/A N/A,114.6,4.987,#N/A N/A,6.462,32.25,5.7,27,#N/A N/A,37.05,#N/A N/A,3.18,6.228,#N/A N/A,3.922,54.7,5.936,17.85,148.1,10.46,28.25,#N/A N/A,#N/A N/A,13.4,7.03,29.718,33.8,7.76,77.65,#N/A N/A,#N/A N/A,1.75,51.002,5.123,#N/A N/A,#N/A N/A,1.59,12.22,88.75,65.2,16.8,0.702,#N/A N/A,#N/A N/A,11.62,#N/A N/A,6.7,#N/A N/A,17.92,27.315,#N/A N/A,14.82,15.66,18.678,#N/A N/A,2.869,9.34,11.12,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.245,52.5,19.98,4.15,71.472,109.8,50.356,23.145,#N/A N/A,42.75,28.48
20-01-2010,#N/A N/A,#N/A N/A,9.4,30.35,36.8,14.746,19.04,#N/A N/A,114.9,4.953,#N/A N/A,6.393,32.05,5.64,26.7,#N/A N/A,36.5,#N/A N/A,3.19,6.034,#N/A N/A,3.788,57.15,5.779,17.373,145.2,10.42,28.4,#N/A N/A,#N/A N/A,13.725,7.07,28.649,33.025,7.91,76.45,#N/A N/A,#N/A N/A,1.73,51.051,5.023,#N/A N/A,#N/A N/A,1.7,12.08,87.85,62.35,16.84,0.696,#N/A N/A,#N/A N/A,11.6,#N/A N/A,7,#N/A N/A,17.58,27.269,#N/A N/A,14.66,15.44,18.561,#N/A N/A,2.823,9.4,10.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.24,52.35,20.2,4.02,70.471,107.6,49.457,22.873,#N/A N/A,42.55,27.762
21-01-2010,#N/A N/A,#N/A N/A,9.18,28.75,35.35,14.163,18.56,#N/A N/A,113.6,4.753,#N/A N/A,6.365,30.8,5.42,26.3,#N/A N/A,35.95,#N/A N/A,3.24,5.937,#N/A N/A,3.711,54.35,5.612,16.876,142.1,10.42,28.45,#N/A N/A,#N/A N/A,13.075,6.8,28.206,31.9,7.71,75,#N/A N/A,#N/A N/A,1.73,50.422,4.938,#N/A N/A,#N/A N/A,1.66,11.84,87.05,58.6,16.52,0.684,#N/A N/A,#N/A N/A,11.5,#N/A N/A,6.8,#N/A N/A,17.72,26.582,#N/A N/A,14.34,15.04,18.678,#N/A N/A,2.735,9.44,10.78,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.234,52.15,19.86,3.85,68.935,105,48.627,22.646,#N/A N/A,42.85,26.633
22-01-2010,#N/A N/A,#N/A N/A,9.17,29.45,34.95,14.513,17.78,#N/A N/A,112.6,4.687,#N/A N/A,6.232,32.25,5.65,25.85,#N/A N/A,35.75,#N/A N/A,3.18,6.015,#N/A N/A,3.73,52.2,5.739,17.06,137.9,10.3,28.5,#N/A N/A,#N/A N/A,12.65,6.79,27.745,31.35,7.74,74.5,#N/A N/A,#N/A N/A,1.65,50.035,4.877,#N/A N/A,#N/A N/A,1.66,11.56,85.7,56.8,16.42,0.664,#N/A N/A,#N/A N/A,10.94,#N/A N/A,6.6,#N/A N/A,18.72,26.307,#N/A N/A,14.14,15,18.328,#N/A N/A,2.598,9.29,10.88,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.177,52.4,19.9,3.8,68.541,104,48.143,22.101,#N/A N/A,42.9,26.274
25-01-2010,#N/A N/A,#N/A N/A,9.1,28.55,34.85,14.086,17.32,#N/A N/A,111.9,4.667,#N/A N/A,6.372,31.45,5.55,25.8,#N/A N/A,35.25,#N/A N/A,3.14,5.947,#N/A N/A,3.653,51.25,5.7,16.692,136,10.1,29.05,#N/A N/A,#N/A N/A,12.225,6.72,27.506,31.25,7.45,75.1,#N/A N/A,#N/A N/A,1.63,50.035,4.838,#N/A N/A,#N/A N/A,1.67,11.44,84.3,58.45,16.2,0.664,#N/A N/A,#N/A N/A,10.92,#N/A N/A,6.3,#N/A N/A,18.06,25.94,#N/A N/A,14.4,15.08,18.367,#N/A N/A,2.64,9.21,10.62,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.135,52.7,20,3.74,68.935,106.2,47.797,22.147,#N/A N/A,43.45,26.761
26-01-2010,#N/A N/A,#N/A N/A,8.86,27.8,33.35,13.619,16.76,#N/A N/A,110.1,4.527,#N/A N/A,6.253,29.85,5.19,25.25,#N/A N/A,33.85,#N/A N/A,2.95,5.772,#N/A N/A,3.529,50.5,5.504,16.178,133.4,9.72,29.3,#N/A N/A,#N/A N/A,11.575,6.36,26.381,29.65,7.36,73.8,#N/A N/A,#N/A N/A,1.49,49.504,4.677,#N/A N/A,#N/A N/A,1.4,11.04,84.1,53.65,16.08,0.664,#N/A N/A,#N/A N/A,10.44,#N/A N/A,6,#N/A N/A,17.54,24.565,#N/A N/A,14.38,14.68,18.348,#N/A N/A,2.523,8.83,10.06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.109,52.6,20.3,3.51,67.612,102.8,46.414,21.92,#N/A N/A,43.6,26.351
27-01-2010,#N/A N/A,#N/A N/A,8.86,26.6,33.5,13.425,16.32,#N/A N/A,109.5,4.393,#N/A N/A,6.092,29.4,5.08,25.15,#N/A N/A,33.85,#N/A N/A,2.88,5.762,#N/A N/A,3.519,49.55,5.514,15.847,131.9,9.26,29.4,#N/A N/A,#N/A N/A,12,6.35,26.068,29.6,7.38,73.9,#N/A N/A,#N/A N/A,1.48,49.842,4.738,#N/A N/A,#N/A N/A,1.41,11.02,84.05,53.65,16.22,0.667,#N/A N/A,#N/A N/A,10.2,#N/A N/A,5.7,#N/A N/A,17,24.061,#N/A N/A,14.76,14.08,17.959,#N/A N/A,2.535,8.64,10.52,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.078,52.2,19.12,3.29,66.898,101.4,45.445,21.466,#N/A N/A,43.2,26.197
28-01-2010,#N/A N/A,#N/A N/A,8.9,27.4,34,13.445,16.36,#N/A N/A,110,4.327,#N/A N/A,6.029,29.55,5.19,25.25,#N/A N/A,34.15,#N/A N/A,3.04,5.937,#N/A N/A,3.644,53.5,5.71,16.527,133.5,9.78,29.05,#N/A N/A,#N/A N/A,12,6.42,27.008,30,7.41,74.6,#N/A N/A,#N/A N/A,1.45,51.196,4.785,#N/A N/A,#N/A N/A,1.44,11.48,85.05,56.55,16.62,0.69,#N/A N/A,#N/A N/A,10.04,#N/A N/A,5.9,#N/A N/A,17.56,23.924,#N/A N/A,15.24,13.96,17.803,#N/A N/A,2.56,8.67,10.94,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.057,52.2,18.76,3.56,66.647,101.6,44.823,22.374,#N/A N/A,43.1,25.658
29-01-2010,#N/A N/A,#N/A N/A,8.8,26.5,33.4,13.522,16.56,#N/A N/A,109.1,4.233,#N/A N/A,5.938,29.3,5.37,25.25,#N/A N/A,34.65,#N/A N/A,2.95,5.801,#N/A N/A,3.596,53.3,5.592,16.6,132.3,9.84,28.95,#N/A N/A,#N/A N/A,12,6.44,26.768,30.4,7.65,73.75,#N/A N/A,#N/A N/A,1.4,50.277,4.7,#N/A N/A,#N/A N/A,1.41,11.04,83.6,56.9,16.3,0.676,#N/A N/A,#N/A N/A,10.26,#N/A N/A,5.8,#N/A N/A,16.8,23.465,#N/A N/A,15.08,14.08,18.192,#N/A N/A,2.573,8.79,10.98,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.068,52.5,18.46,3.45,65.79,100.3,44.269,21.511,#N/A N/A,43.45,25.222
01-02-2010,#N/A N/A,#N/A N/A,8.76,26.45,33.35,13.542,17.28,#N/A N/A,109.3,4.293,#N/A N/A,5.987,30,5.35,25.2,#N/A N/A,34.8,#N/A N/A,2.96,5.908,#N/A N/A,3.605,52.85,5.661,16.821,132.3,10.38,29.05,#N/A N/A,#N/A N/A,12,6.43,25.994,30.775,7.57,74.75,#N/A N/A,#N/A N/A,1.45,51.196,4.715,#N/A N/A,#N/A N/A,1.18,11.14,83.85,59.35,16.6,0.679,#N/A N/A,#N/A N/A,10.4,#N/A N/A,6.1,#N/A N/A,16.32,23.099,#N/A N/A,15.7,14.92,18.445,#N/A N/A,2.531,8.54,11.06,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.182,52.95,17.96,3.47,67.005,101.5,45.999,21.239,#N/A N/A,43.3,25.914
02-02-2010,#N/A N/A,#N/A N/A,8.84,26.55,32.6,13.755,17.18,#N/A N/A,109.6,4.42,#N/A N/A,6.029,30.35,5.4,25.3,#N/A N/A,34.3,#N/A N/A,3.1,5.821,#N/A N/A,3.596,54.85,5.592,17.207,132.9,9.97,29.1,#N/A N/A,#N/A N/A,12.4,6.72,26.16,30.575,7.55,75.45,#N/A N/A,#N/A N/A,1.43,51.051,4.762,#N/A N/A,#N/A N/A,1.14,11.26,84.55,59.8,16.42,0.679,#N/A N/A,#N/A N/A,10.64,#N/A N/A,6.5,#N/A N/A,17.38,24.153,#N/A N/A,15.44,15.02,18.231,#N/A N/A,2.544,8.65,11.36,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.125,52.95,18.44,3.53,67.434,102.3,46.483,22.464,#N/A N/A,43,26.12
03-02-2010,#N/A N/A,#N/A N/A,9.13,26.6,33.65,14.358,17.56,#N/A N/A,109.7,4.493,#N/A N/A,5.959,31.65,5.68,25.55,#N/A N/A,34.75,#N/A N/A,3.11,5.918,#N/A N/A,3.682,57.1,5.72,17.869,135.9,9.98,29.45,#N/A N/A,#N/A N/A,12.45,6.91,27.727,31.425,7.7,76.5,#N/A N/A,#N/A N/A,1.45,51.679,4.792,#N/A N/A,#N/A N/A,1.34,12.32,85.75,60.5,16.92,0.673,#N/A N/A,#N/A N/A,10.7,#N/A N/A,6.8,#N/A N/A,18.02,25.345,#N/A N/A,15.54,15.32,18.464,#N/A N/A,2.623,8.93,11.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.193,53,18.44,3.65,67.648,104.2,47.036,23.191,#N/A N/A,43.05,26.428
04-02-2010,#N/A N/A,#N/A N/A,8.92,26.75,32.9,14.105,16.92,#N/A N/A,109,4.44,#N/A N/A,5.826,31.95,5.69,25.75,#N/A N/A,34.15,#N/A N/A,3.01,5.811,#N/A N/A,3.644,54.7,5.582,17.575,133.2,9.44,29.5,#N/A N/A,#N/A N/A,12.125,6.94,26.971,31,7.57,74.6,#N/A N/A,#N/A N/A,1.4,50.422,4.685,#N/A N/A,#N/A N/A,1.38,12.08,83.85,59.05,17.46,0.646,#N/A N/A,#N/A N/A,10.4,#N/A N/A,6.7,#N/A N/A,18,25.07,#N/A N/A,15.64,15.26,18.464,#N/A N/A,2.598,8.6,11.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.182,52.65,17.96,3.53,66.469,102,46.829,22.328,#N/A N/A,42.95,25.324
05-02-2010,#N/A N/A,#N/A N/A,8.4,25.95,31.35,13.775,16.06,#N/A N/A,107.6,4.14,#N/A N/A,5.679,31.35,5.11,25.45,#N/A N/A,33.05,#N/A N/A,2.9,5.636,#N/A N/A,3.49,52.25,5.406,16.692,129.2,8.99,29.4,#N/A N/A,#N/A N/A,11.625,6.51,25.515,29.7,7.45,73.85,#N/A N/A,#N/A N/A,1.36,48.682,4.5,#N/A N/A,#N/A N/A,1.31,11.6,80.7,55.8,17.14,0.631,#N/A N/A,#N/A N/A,9.92,#N/A N/A,6.3,#N/A N/A,17.7,23.97,#N/A N/A,15.4,14.62,18.309,#N/A N/A,2.461,8.31,10.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.083,52.2,17.12,3.36,64.396,98.7,45.307,21.058,#N/A N/A,43.05,24.401
08-02-2010,#N/A N/A,#N/A N/A,8.25,26.1,30.9,13.619,16.16,#N/A N/A,107.7,4.073,#N/A N/A,5.826,30.2,5.23,26.2,#N/A N/A,32.55,#N/A N/A,2.76,5.597,#N/A N/A,3.442,52.75,5.308,16.343,127.4,9.28,29.55,#N/A N/A,#N/A N/A,11.2,6.69,25.386,29.2,7.25,75.4,#N/A N/A,#N/A N/A,1.35,49.987,4.423,#N/A N/A,#N/A N/A,1.42,11.4,79.9,55.85,17.16,0.604,#N/A N/A,#N/A N/A,9.98,#N/A N/A,6.4,#N/A N/A,18,23.42,#N/A N/A,15.58,14.48,18.173,#N/A N/A,2.44,8.39,10.72,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.073,52.7,16.72,3.22,64.789,98.3,44.684,21.058,#N/A N/A,43.5,23.811
09-02-2010,#N/A N/A,#N/A N/A,8.45,27.2,31.55,13.95,16.3,#N/A N/A,109.2,4.107,#N/A N/A,6.001,29.1,5.16,26.5,#N/A N/A,32.8,#N/A N/A,2.72,5.694,#N/A N/A,3.538,51,5.416,16.656,125.8,9.15,29.9,#N/A N/A,#N/A N/A,10.95,6.55,24.888,29.6,7.16,76,#N/A N/A,#N/A N/A,1.34,50.277,4.485,#N/A N/A,#N/A N/A,1.42,11.8,79.3,57.1,17.26,0.601,#N/A N/A,#N/A N/A,10.24,#N/A N/A,6.7,#N/A N/A,17.66,23.786,#N/A N/A,15.58,14.8,18.387,#N/A N/A,2.498,8.49,10.4,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.063,53,17.84,3.09,65.861,100,46.345,21.148,#N/A N/A,43.65,24.375
10-02-2010,#N/A N/A,#N/A N/A,8.51,27.95,32.25,14.047,16.3,#N/A N/A,109,4.18,#N/A N/A,5.938,30.5,5.12,26.9,#N/A N/A,33.3,#N/A N/A,2.84,5.733,#N/A N/A,3.586,52.15,5.425,17.317,127.8,9.48,30.2,#N/A N/A,#N/A N/A,11.8,6.34,25.588,30.2,7.56,74.95,#N/A N/A,#N/A N/A,1.4,49.745,4.5,#N/A N/A,#N/A N/A,1.44,12.14,80.05,57.9,16.78,0.634,#N/A N/A,#N/A N/A,10.04,#N/A N/A,6.3,#N/A N/A,17.54,23.97,#N/A N/A,15.82,15,18.561,#N/A N/A,2.519,8.5,10.48,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,2.068,52.8,18.54,3.53,65.683,101.3,47.313,21.194,#N/A N/A,43.65,24.452
