Date,VALE3 BS Equity,PETR4 BS Equity,ITUB4 BS Equity,PETR3 BS Equity,BBDC4 BS Equity,ELET3 BS Equity,B3SA3 BS Equity,BBAS3 BS Equity,ABEV3 BS Equity,WEGE3 BS Equity,RENT3 BS Equity,ITSA4 BS Equity,PRIO3 BS Equity,SUZB3 BS Equity,BPAC11 BS Equity,EQTL3 BS Equity,RADL3 BS Equity,RDOR3 BS Equity,RAIL3 BS Equity,GGBR4 BS Equity,VBBR3 BS Equity,BBSE3 BS Equity,SBSP3 BS Equity,JBSS3 BS Equity,UGPA3 BS Equity,HAPV3 BS Equity,CSAN3 BS Equity,ENEV3 BS Equity,BBDC3 BS Equity,VIVT3 BS Equity,CMIG4 BS Equity,BRFS3 BS Equity,KLBN11 BS Equity,ASAI3 BS Equity,HYPE3 BS Equity,CPLE6 BS Equity,TOTS3 BS Equity,ENGI11 BS Equity,CCRO3 BS Equity,LREN3 BS Equity,EMBR3 BS Equity,NTCO3 BS Equity,ALSO3 BS Equity,TIMS3 BS Equity,ELET6 BS Equity,EGIE3 BS Equity,SANB11 BS Equity,TAEE11 BS Equity,RRRP3 BS Equity,GOAU4 BS Equity,CSNA3 BS Equity,MULT3 BS Equity,CPFE3 BS Equity,MGLU3 BS Equity,RECV3 BS Equity,YDUQ3 BS Equity,BRAP4 BS Equity,SMTO3 BS Equity,BRKM5 BS Equity,CYRE3 BS Equity,CMIN3 BS Equity,FLRY3 BS Equity,COGN3 BS Equity,AZUL4 BS Equity,CRFB3 BS Equity,IGTI11 BS Equity,RAIZ4 BS Equity,VAMO3 BS Equity,ARZZ3 BS Equity,MRVE3 BS Equity,SLCE3 BS Equity,CIEL3 BS Equity,IRBR3 BS Equity,USIM5 BS Equity,SOMA3 BS Equity,LWSA3 BS Equity,DXCO3 BS Equity,BEEF3 BS Equity,MRFG3 BS Equity,EZTC3 BS Equity,ALPA4 BS Equity,PETZ3 BS Equity,GOLL4 BS Equity,CVCB3 BS Equity,BHIA3 BS Equity,PCAR3 BS Equity
16-11-2015,15.05,7.7,14.198,9.38,10.203,6.258,4.003,17.3,19.05,5.462,8.179,5.218,0.202,#N/A N/A,#N/A N/A,7.478,8.112,#N/A N/A,6.94,4.8,#N/A N/A,28.12,18.33,14.08,34.05,#N/A N/A,6.4,4.75,11.153,33.67,4.689,55.62,24,#N/A N/A,21.04,3.036,11.767,13.509,13.09,14.267,28.84,11.799,16.92,8.01,10.63,28.384,14.393,19.28,#N/A N/A,2.267,4.92,14.825,15.706,0.041,#N/A N/A,15.05,2.809,15.167,23.8,8.7,#N/A N/A,7.549,10.24,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21.42,7.906,7.066,25.653,#N/A N/A,2.507,#N/A N/A,#N/A N/A,5.426,12.24,6.354,10.327,7.792,#N/A N/A,3.43,13.116,2.35,3.462
17-11-2015,14.52,7.76,14.298,9.42,10.584,5.998,4.03,17.61,19.12,5.546,8.149,5.295,0.2,#N/A N/A,#N/A N/A,7.4,8.283,#N/A N/A,7.05,5.019,#N/A N/A,28.2,18.59,13.9,34.135,#N/A N/A,6.4,4.5,11.666,33.52,4.574,56.45,24.1,#N/A N/A,21.58,3.026,11.883,13.509,13.24,14.591,28.72,12.144,17.16,8.17,10.46,28.28,14.674,19.4,#N/A N/A,2.069,4.91,15.2,15.706,0.043,#N/A N/A,16.57,2.731,15.297,25.13,8.58,#N/A N/A,7.615,10.57,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21.8,8.179,7.314,26,#N/A N/A,2.419,#N/A N/A,#N/A N/A,5.434,12.45,6.523,10.146,7.912,#N/A N/A,3.53,13.116,2.6,3.462
18-11-2015,14.59,7.82,14.263,9.52,10.669,6.098,4.133,17.74,19.17,5.435,8.257,5.344,0.205,#N/A N/A,#N/A N/A,7.408,8.267,#N/A N/A,6.9,5.095,#N/A N/A,28.47,18.67,14,34.4,#N/A N/A,6.405,4.5,11.915,33.52,4.619,55.5,23.93,#N/A N/A,21.57,3.04,11.917,13.958,13.6,14.681,28.74,12.324,16.75,8.11,10.64,29.04,14.674,19.38,#N/A N/A,2.04,5.76,15.246,16.282,0.041,#N/A N/A,16.4,2.747,15.2,25.16,8.45,#N/A N/A,7.511,10.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22,7.825,7.355,25.556,#N/A N/A,2.773,#N/A N/A,#N/A N/A,5.482,12.18,6.463,10.146,7.76,#N/A N/A,3.47,13.116,2.9,3.462
19-11-2015,14.64,7.84,14.653,9.51,11.007,6.288,4.07,18.73,19.35,5.654,8.504,5.428,0.193,#N/A N/A,#N/A N/A,7.386,8.237,#N/A N/A,6.95,5.562,#N/A N/A,29.2,19.22,14.09,34.5,#N/A N/A,6.5,4.25,12.202,33.84,4.664,56.24,24.43,#N/A N/A,21.94,3.04,11.733,13.459,14.05,14.823,29.15,11.999,16.75,8.39,11.08,29.28,15.391,19,#N/A N/A,2.03,5.86,15.103,16.087,0.041,#N/A N/A,16.53,2.719,15.363,26.49,8.45,#N/A N/A,7.685,10.69,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.01,8.034,7.744,26.174,#N/A N/A,2.596,#N/A N/A,#N/A N/A,5.572,12.04,6.314,10.366,7.832,#N/A N/A,3.61,12.935,2.99,3.462
20-11-2015,14.64,7.84,14.653,9.51,11.007,6.288,4.07,18.73,19.35,5.654,8.504,5.428,0.193,#N/A N/A,#N/A N/A,7.386,8.237,#N/A N/A,6.95,5.562,#N/A N/A,29.2,19.22,14.09,34.5,#N/A N/A,6.5,4.25,12.202,33.84,4.664,56.24,24.43,#N/A N/A,21.94,3.04,11.733,13.459,14.05,14.823,29.15,11.999,16.75,8.39,11.08,29.28,15.391,19,#N/A N/A,2.03,5.86,15.103,16.087,0.041,#N/A N/A,16.53,2.719,15.363,26.49,8.45,#N/A N/A,7.685,10.69,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.01,8.034,7.744,26.174,#N/A N/A,2.596,#N/A N/A,#N/A N/A,5.572,12.04,6.314,10.366,7.832,#N/A N/A,3.61,12.935,2.99,3.462
23-11-2015,14.25,8.08,14.648,9.85,10.899,6.168,4.15,18.57,19.06,5.654,8.682,5.414,0.186,#N/A N/A,#N/A N/A,7.376,8.252,#N/A N/A,6.77,5.476,#N/A N/A,28.5,20.29,14.24,34.005,#N/A N/A,6.518,4.25,12.131,33.41,4.696,56.67,24.34,#N/A N/A,22.58,3.075,12.047,13.459,13.8,14.914,29.5,12.149,16.55,8.57,10.92,29.12,15.255,19.13,#N/A N/A,1.861,5.73,15.06,16.262,0.04,#N/A N/A,16.75,2.583,16.05,25.7,8.27,#N/A N/A,7.652,10.67,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.23,7.988,7.417,26.507,#N/A N/A,2.478,#N/A N/A,#N/A N/A,5.702,11.78,6.553,10.617,7.16,#N/A N/A,3.53,13.116,2.99,3.462
24-11-2015,14.47,8.5,14.668,10.45,10.824,6.338,4.047,18.6,18.94,5.812,8.573,5.435,0.192,#N/A N/A,#N/A N/A,7.462,8.337,#N/A N/A,6.5,5.838,#N/A N/A,28.77,19.92,14.05,33.94,#N/A N/A,6.55,4.25,12.183,33.4,4.734,56.02,24,#N/A N/A,22.89,3.029,11.883,13.708,13.99,14.921,29.59,11.939,17,8.31,11.17,28.384,15.207,18.76,#N/A N/A,1.911,6.03,14.951,16.301,0.042,#N/A N/A,16.79,2.6,16.167,25.59,8.14,#N/A N/A,7.544,10.59,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.04,7.997,7.091,26.319,#N/A N/A,2.576,#N/A N/A,#N/A N/A,5.759,11.5,6.692,10.476,6.64,#N/A N/A,3.54,12.845,2.99,3.462
25-11-2015,14.06,7.9,13.948,9.66,10.297,6.068,4.047,17.4,18.6,5.938,8.417,5.176,0.189,#N/A N/A,#N/A N/A,7.269,8.271,#N/A N/A,6.19,5.952,#N/A N/A,28,18.99,13.74,32.8,#N/A N/A,6.275,4.25,11.666,32.95,4.599,57.55,24.58,#N/A N/A,22.74,3.03,11.867,13.758,13.51,14.282,29.36,11.529,16.46,8.12,10.97,27.92,14.751,18.33,#N/A N/A,1.96,6.1,14.745,15.911,0.04,#N/A N/A,16.47,2.473,16.023,25.42,7.96,#N/A N/A,7.544,10.39,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.85,7.806,7.107,25.778,#N/A N/A,2.547,#N/A N/A,#N/A N/A,5.735,11.8,6.453,10.295,6.2,#N/A N/A,3.5,12.89,2.98,3.462
26-11-2015,14.19,7.92,14.153,9.7,10.523,5.988,4.013,17.85,18.81,5.904,8.435,5.274,0.192,#N/A N/A,#N/A N/A,7.279,8.223,#N/A N/A,6.03,5.81,#N/A N/A,28.45,19.25,13.48,33.585,#N/A N/A,6.353,4.25,11.948,32.4,4.696,57.04,24.72,#N/A N/A,22.85,3.038,12,13.758,13.32,14.125,29.35,11.664,16.46,8.07,10.84,28.056,15.023,18.5,#N/A N/A,1.98,6.02,14.795,16.116,0.041,#N/A N/A,15.09,2.457,15.733,25.35,8.11,#N/A N/A,7.685,9.5,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.1,8.006,7.087,26.201,#N/A N/A,2.517,#N/A N/A,#N/A N/A,5.84,11.7,6.294,10.601,6.032,#N/A N/A,3.46,13.496,2.98,3.462
27-11-2015,13.3,7.6,13.778,9.33,10.137,5.968,3.92,17.29,18.57,6.023,8.284,5.148,0.197,#N/A N/A,#N/A N/A,6.957,7.785,#N/A N/A,6.01,5.743,#N/A N/A,27.1,18.71,13.46,32.5,#N/A N/A,6.29,3.5,11.501,32.24,4.471,55.7,24.22,#N/A N/A,22.79,2.92,11.833,13.459,13.17,13.711,29.24,11.229,16.48,7.8,10.77,27.24,14.17,17.86,#N/A N/A,1.96,5.88,14.722,15.511,0.039,#N/A N/A,14.01,2.272,15.633,25.64,8,#N/A N/A,7.775,9.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.75,7.797,7.169,25.597,#N/A N/A,2.458,#N/A N/A,#N/A N/A,5.621,11.4,6.294,10.523,6.152,#N/A N/A,3.45,12.935,2.98,3.462
30-11-2015,13.17,7.67,13.888,9.41,9.935,5.788,3.79,16.29,18.64,5.846,8.004,5.078,0.201,#N/A N/A,#N/A N/A,7.013,7.625,#N/A N/A,6,5.81,#N/A N/A,25.97,18.92,12.42,31.365,#N/A N/A,6.025,3.75,11.299,32.26,4.24,55.04,23.73,#N/A N/A,22.4,2.87,11.157,13.459,12.81,13.148,30.4,10.589,16.25,7.65,10.38,26.768,14.335,17.62,#N/A N/A,1.96,5.5,14.128,15.355,0.034,#N/A N/A,13.41,2.178,16.01,26.22,7.39,#N/A N/A,7.643,9.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22,7.506,7.12,24.382,#N/A N/A,2.163,#N/A N/A,#N/A N/A,5.45,11.42,5.847,10.287,6.184,#N/A N/A,3.41,12.483,2.9,3.462
01-12-2015,12.84,7.49,13.988,9.24,9.878,5.518,3.867,16.29,18.73,6.112,7.651,5.204,0.2,#N/A N/A,#N/A N/A,6.861,7.806,#N/A N/A,5.95,5.638,#N/A N/A,26.69,18.6,11.68,31.92,#N/A N/A,6.188,3.5,11.346,31.9,3.983,56.3,22.92,#N/A N/A,22.66,2.799,11.467,13.459,13.18,13.148,29.73,10.754,16.5,7.75,10.23,26.88,14.238,17.59,#N/A N/A,1.901,5.14,14.417,15.374,0.031,#N/A N/A,13.8,2.19,16.14,25.67,7.51,#N/A N/A,7.497,9.74,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.3,7.815,6.802,24.132,#N/A N/A,1.996,#N/A N/A,#N/A N/A,5.572,11.4,5.807,10.138,6.088,#N/A N/A,3.37,12.573,2.57,3.462
02-12-2015,12.94,7.52,13.543,9.47,9.864,5.768,3.84,16.42,18.44,6.181,7.718,5.113,0.216,#N/A N/A,#N/A N/A,6.809,7.596,#N/A N/A,6.15,5.638,#N/A N/A,26.1,18.8,12.2,31.8,#N/A N/A,6.198,3.75,11.379,32,4.111,56.22,23.98,#N/A N/A,23,2.731,11.7,13.459,13.23,12.757,30,10.934,16.43,7.49,10.5,27.008,14.403,17.72,#N/A N/A,1.842,4.98,14.556,14.945,0.032,#N/A N/A,14.94,2.223,16.167,25.67,7.87,#N/A N/A,7.506,9.78,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.28,7.597,6.835,24.035,#N/A N/A,2.016,#N/A N/A,#N/A N/A,5.613,11.29,6.105,10.162,6.28,#N/A N/A,3.47,12.401,2.23,3.462
03-12-2015,12.87,7.98,14.403,9.8,10.297,5.988,3.933,17.8,18.75,6.346,7.832,5.323,0.217,#N/A N/A,#N/A N/A,7.023,7.558,#N/A N/A,6.11,5.733,#N/A N/A,28.3,19.32,12.68,32.67,#N/A N/A,6.355,3.75,11.798,32,4.111,56.75,24.44,#N/A N/A,23.3,2.74,12.167,13.758,13.63,13.501,30.09,11.499,17.09,7.38,10.71,27.4,15.013,18,#N/A N/A,1.881,5.03,15.276,15.345,0.034,#N/A N/A,15.3,2.24,16.5,26.06,7.88,#N/A N/A,7.544,10.6,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.5,8.015,7.025,25.347,#N/A N/A,2.035,#N/A N/A,#N/A N/A,5.775,11.25,6.155,10.327,6.44,#N/A N/A,3.57,12.257,2.23,3.462
04-12-2015,12.35,7.52,14.083,9.13,10.156,5.598,3.853,17.32,18.54,6,7.456,5.267,0.215,#N/A N/A,#N/A N/A,6.979,7.5,#N/A N/A,5.92,5.181,#N/A N/A,26.92,18.56,12.25,32.02,#N/A N/A,6.225,3.5,11.454,31.5,4.047,57.22,24.42,#N/A N/A,22.7,2.7,11.537,13.559,13.42,13.148,29.95,11.599,16.5,7.13,10.23,27.2,14.897,18,#N/A N/A,1.713,4.87,14.626,15.257,0.031,#N/A N/A,15.29,2.088,16.05,26.57,7.71,#N/A N/A,7.544,10.34,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.3,7.952,6.86,24.931,#N/A N/A,1.947,#N/A N/A,#N/A N/A,5.702,11.1,6.055,9.926,6.072,#N/A N/A,3.49,12.121,2.23,3.462
07-12-2015,12.21,7.19,13.978,8.64,10.052,5.608,3.85,17.25,18.6,6.2,7.682,5.211,0.206,#N/A N/A,#N/A N/A,7.065,7.602,#N/A N/A,5.98,5.048,#N/A N/A,27.55,18.25,12.36,31.475,#N/A N/A,6.275,3.5,11.426,31.4,4.034,57.89,24.34,#N/A N/A,23.48,2.67,11.65,13.559,13.39,13.464,30.12,11.779,16.5,7.1,10.2,27.16,15.216,18.01,#N/A N/A,1.644,4.86,14.132,15.296,0.033,#N/A N/A,15.42,2.068,16.053,27,7.74,#N/A N/A,7.544,10.46,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.94,8.152,6.818,25,#N/A N/A,1.868,#N/A N/A,#N/A N/A,5.678,11.65,6.215,9.62,6.112,#N/A N/A,3.44,12.076,2.5,3.462
08-12-2015,11.65,7.13,13.818,8.54,9.831,5.468,3.783,17.08,18.14,5.973,7.29,5.176,0.205,#N/A N/A,#N/A N/A,7.073,7.494,#N/A N/A,5.95,4.752,#N/A N/A,26.5,18.4,12,31.32,#N/A N/A,6.1,3.25,11.242,31.25,3.938,57.63,23.78,#N/A N/A,23.5,2.622,11.25,13.559,13.17,13.156,29.92,11.599,16.89,7.05,9.95,26.84,14.955,17.33,#N/A N/A,1.545,4.55,13.694,14.877,0.031,#N/A N/A,15.48,1.924,15.817,25.98,7.75,#N/A N/A,7.459,10.52,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.49,7.906,6.653,24.813,#N/A N/A,1.77,#N/A N/A,#N/A N/A,5.287,11.4,6.195,9.62,5.984,#N/A N/A,3.41,11.832,2.5,3.462
09-12-2015,12.08,7.65,14.568,9.46,10.325,5.708,3.993,18.8,18.48,5.942,7.682,5.435,0.21,#N/A N/A,#N/A N/A,7.253,7.933,#N/A N/A,6.16,4.705,#N/A N/A,28.5,18.98,12.25,32.5,#N/A N/A,6.408,3.5,11.591,31.5,4.085,58.02,23.2,#N/A N/A,23.55,2.691,11.217,13.708,13.68,13.862,29.29,12.229,16.99,7.01,10.25,27.896,15.304,17.2,#N/A N/A,1.564,4.65,14.496,15.579,0.032,#N/A N/A,15.05,2.027,15.713,26.27,7.9,#N/A N/A,7.52,10.74,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.4,8.061,6.711,26.042,#N/A N/A,1.799,#N/A N/A,#N/A N/A,5.279,11.35,6.304,9.895,5.832,#N/A N/A,3.51,11.759,2.26,3.462
10-12-2015,12.67,7.45,14.393,9.2,9.878,5.798,3.99,18,18.3,6.154,7.531,5.337,0.207,#N/A N/A,#N/A N/A,7.143,7.621,#N/A N/A,6.07,4.762,#N/A N/A,28.05,18.33,12.36,32.05,#N/A N/A,6.333,3.25,11.134,32.49,4.028,57.6,23.69,#N/A N/A,23.05,2.634,10.503,13.708,13.64,13.471,29.68,12.489,17,7,10.44,27.408,15.023,17.2,#N/A N/A,1.535,4.62,14.351,15.267,0.033,#N/A N/A,14.84,2.092,15.793,25.9,7.89,#N/A N/A,7.36,10.46,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.9,7.906,6.579,25.278,#N/A N/A,1.819,#N/A N/A,#N/A N/A,5.295,11.7,6.314,10.209,5.872,#N/A N/A,3.34,11.94,2.15,3.462
11-12-2015,12.21,7.25,14.393,8.85,9.794,5.808,4,17.65,18.28,6.315,7.377,5.302,0.203,#N/A N/A,#N/A N/A,7.163,7.588,#N/A N/A,6.07,4.657,#N/A N/A,28.1,18.01,12.71,31.815,#N/A N/A,6.25,3.25,10.946,32.24,3.918,57.51,23.69,#N/A N/A,22.87,2.579,10.667,13.708,13.34,13.539,29.4,12.889,16.86,6.64,10.71,28,15.149,17,#N/A N/A,1.436,4.51,14.238,15.082,0.031,#N/A N/A,14.7,2.039,15.957,25.61,7.9,#N/A N/A,7.285,10.39,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.5,7.961,6.591,25.16,#N/A N/A,1.77,#N/A N/A,#N/A N/A,5.157,11.8,6.384,10.17,5.896,#N/A N/A,3.33,12.031,1.95,3.462
14-12-2015,12.46,7.21,14.053,8.77,9.62,5.608,3.907,16.64,18.05,6.031,7.471,5.141,0.209,#N/A N/A,#N/A N/A,7.013,7.462,#N/A N/A,6,4.61,#N/A N/A,27.74,17.6,12.74,31.11,#N/A N/A,6.24,3.25,10.725,32.25,3.7,57.1,23.31,#N/A N/A,22.62,2.439,10.57,13.708,13.57,13.366,29.2,12.834,16.5,6.56,10.64,27.416,15.333,17.01,#N/A N/A,1.396,4.44,13.853,15.043,0.031,#N/A N/A,14.09,2.092,15.287,25.73,7.71,#N/A N/A,7.072,10.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.02,7.897,6.467,24.931,#N/A N/A,1.711,#N/A N/A,#N/A N/A,5.003,11.51,6.225,9.855,5.92,#N/A N/A,3.35,11.759,1.88,3.462
15-12-2015,12.88,7.42,14.143,9.1,9.77,5.788,3.863,16.76,17.85,5.923,7.438,5.169,0.207,#N/A N/A,#N/A N/A,7.003,7.25,#N/A N/A,6.05,4.667,#N/A N/A,26.73,17.89,12.26,31.23,#N/A N/A,6.238,3.25,10.772,32.57,3.848,56.55,23.01,#N/A N/A,22.18,2.475,10.51,13.958,13.23,13.148,29,13.679,17,6.75,10.6,27.08,15.439,16.72,#N/A N/A,1.416,4.41,14.145,15.16,0.034,#N/A N/A,14.4,2.17,14.91,25.96,7.82,#N/A N/A,7.167,10.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.1,7.843,6.508,24.653,#N/A N/A,1.652,#N/A N/A,#N/A N/A,4.937,11.1,6.274,9.895,5.904,#N/A N/A,3.24,11.714,2.04,3.462
16-12-2015,13.25,7.29,14.048,8.95,9.855,5.768,3.867,16.5,18.14,6.019,7.474,5.134,0.211,#N/A N/A,#N/A N/A,6.995,7.115,#N/A N/A,6.08,4.638,#N/A N/A,27.05,17.82,12.07,31.325,#N/A N/A,6.263,3.25,10.828,33.6,4.06,56.96,22.95,#N/A N/A,21.75,2.57,10.397,13.958,13.5,13.148,29.47,13.749,16.58,7.06,10.72,26.88,15.449,17,#N/A N/A,1.436,4.29,14.311,15.374,0.036,#N/A N/A,14.4,2.145,15.033,26.37,7.81,#N/A N/A,7.285,10.3,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,22.7,7.679,6.612,24.889,#N/A N/A,1.573,#N/A N/A,#N/A N/A,4.97,11.19,6.185,9.981,5.72,#N/A N/A,3.24,11.759,2,3.462
17-12-2015,12.74,7.2,14.288,8.82,9.662,5.848,3.903,16.39,18.15,5.977,7.651,5.26,0.215,#N/A N/A,#N/A N/A,7.005,7.398,#N/A N/A,6.12,4.619,#N/A N/A,27.24,18.24,12.55,31.28,#N/A N/A,6.323,3.25,10.753,32.89,4.002,57.35,22.5,#N/A N/A,22.4,2.619,10.65,13.958,13.86,13.426,29.25,13.924,16.9,7.21,10.83,27.12,15.875,16.86,#N/A N/A,1.446,4.3,14.224,15.345,0.041,#N/A N/A,14.5,2.084,15.157,26.51,7.84,#N/A N/A,7.223,10.59,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,23.4,8.134,6.81,25.056,#N/A N/A,1.495,#N/A N/A,#N/A N/A,4.97,11.4,6.185,10.162,5.832,#N/A N/A,3.15,12.121,2,3.462
18-12-2015,12.89,7.02,13.458,8.66,9.243,5.708,3.743,15.95,17.8,5.846,7.429,5.008,0.214,#N/A N/A,#N/A N/A,6.931,6.923,#N/A N/A,6,4.695,#N/A N/A,25.25,17.6,12.65,31.05,#N/A N/A,6.108,3.75,10.104,31.25,3.886,57.23,21.91,#N/A N/A,21.75,2.488,10.563,13.708,12.85,13.163,28.4,13.534,16.55,6.97,10.36,26.768,15.1,16.7,#N/A N/A,1.525,4.19,13.598,14.779,0.041,#N/A N/A,13.51,2.088,15.28,27.3,7.56,#N/A N/A,7.19,9.72,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21.3,7.952,6.682,24.139,#N/A N/A,1.426,#N/A N/A,#N/A N/A,4.759,11.83,6.215,9.659,5.672,#N/A N/A,2.95,11.687,1.88,3.462
21-12-2015,12.29,6.64,13.208,8.31,8.975,5.508,3.687,14.91,18,5.842,7.38,4.917,0.22,#N/A N/A,#N/A N/A,6.973,6.821,#N/A N/A,6,4.429,#N/A N/A,24.63,18,12.4,31.03,#N/A N/A,6.1,3.5,9.864,31.2,3.951,58,21.99,#N/A N/A,21.65,2.416,10.103,13.718,12.85,12.998,28.62,12.499,16.51,6.83,10.1,26.088,14.926,16.15,#N/A N/A,1.505,4.01,13.293,14.35,0.039,#N/A N/A,13.9,1.994,15.6,27.75,7.5,#N/A N/A,6.978,10,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,20.8,7.852,6.694,23.611,#N/A N/A,1.504,#N/A N/A,#N/A N/A,4.759,11.69,6.105,9.659,5.576,#N/A N/A,2.8,11.307,1.88,3.462
22-12-2015,12.55,6.79,13.293,8.54,9.055,5.598,3.7,15,17.95,5.95,7.489,4.938,0.227,#N/A N/A,#N/A N/A,6.911,6.731,#N/A N/A,6.05,4.495,#N/A N/A,24.46,18.03,12.43,30.9,#N/A N/A,6.15,3.5,9.888,31.38,3.854,59.02,22.61,#N/A N/A,21.29,2.4,10.333,13.758,12.73,12.66,29.27,12.179,16.5,6.89,10.14,26.68,15.013,16.36,#N/A N/A,1.554,4.02,13.266,14.721,0.043,#N/A N/A,13.6,2.027,15.33,28.38,7.42,#N/A N/A,7.12,9.91,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21.67,7.77,6.715,23.299,#N/A N/A,1.485,#N/A N/A,#N/A N/A,4.742,12.2,6.165,9.659,5.488,#N/A N/A,2.49,11.171,1.32,3.462
23-12-2015,13.22,6.93,13.243,8.88,9.126,5.558,3.683,14.85,18.2,5.981,7.742,4.903,0.229,#N/A N/A,#N/A N/A,7.059,6.95,#N/A N/A,6.13,4.6,#N/A N/A,24.83,19.3,12.53,31.575,#N/A N/A,6.195,3.5,10.005,32.4,3.97,59.11,22.72,#N/A N/A,21.53,2.45,10.667,13.459,13,12.772,29.08,12.424,16.5,7.01,10.05,26.84,15.4,16.62,#N/A N/A,1.644,4.33,13.478,15.014,0.046,#N/A N/A,13.61,2.137,15.24,28.95,7.4,#N/A N/A,7.072,9.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21.27,7.815,6.798,23.903,#N/A N/A,1.524,#N/A N/A,#N/A N/A,4.897,12.68,6.314,9.895,5.488,#N/A N/A,2.46,11.289,1.52,3.462
24-12-2015,13.22,6.93,13.243,8.88,9.126,5.558,3.683,14.85,18.2,5.981,7.742,4.903,0.229,#N/A N/A,#N/A N/A,7.059,6.95,#N/A N/A,6.13,4.6,#N/A N/A,24.83,19.3,12.53,31.575,#N/A N/A,6.195,3.5,10.005,32.4,3.97,59.11,22.72,#N/A N/A,21.53,2.45,10.667,13.459,13,12.772,29.08,12.424,16.5,7.01,10.05,26.84,15.4,16.62,#N/A N/A,1.644,4.33,13.478,15.014,0.046,#N/A N/A,13.61,2.137,15.24,28.95,7.4,#N/A N/A,7.072,9.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21.27,7.815,6.798,23.903,#N/A N/A,1.524,#N/A N/A,#N/A N/A,4.897,12.68,6.314,9.895,5.488,#N/A N/A,2.46,11.289,1.52,3.462
25-12-2015,13.22,6.93,13.243,8.88,9.126,5.558,3.683,14.85,18.2,5.981,7.742,4.903,0.229,#N/A N/A,#N/A N/A,7.059,6.95,#N/A N/A,6.13,4.6,#N/A N/A,24.83,19.3,12.53,31.575,#N/A N/A,6.195,3.5,10.005,32.4,3.97,59.11,22.72,#N/A N/A,21.53,2.45,10.667,13.459,13,12.772,29.08,12.424,16.5,7.01,10.05,26.84,15.4,16.62,#N/A N/A,1.644,4.33,13.478,15.014,0.046,#N/A N/A,13.61,2.137,15.24,28.95,7.4,#N/A N/A,7.072,9.82,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,21.27,7.815,6.798,23.903,#N/A N/A,1.524,#N/A N/A,#N/A N/A,4.897,12.68,6.314,9.895,5.488,#N/A N/A,2.46,11.289,1.52,3.462
