Date,UNH UN Equity,GS UN Equity,MSFT UQ Equity,HD UN Equity,CAT UN Equity,AMGN UQ Equity,MCD UN Equity,V UN Equity,CRM UN Equity,BA UN Equity,HON UQ Equity,AAPL UQ Equity,CVX UN Equity,TRV UN Equity,WMT UN Equity,JNJ UN Equity,AXP UN Equity,PG UN Equity,JPM UN Equity,IBM UN Equity,MRK UN Equity,NKE UN Equity,MMM UN Equity,DIS UN Equity,KO UN Equity,CSCO UQ Equity,DOW UN Equity,INTC UQ Equity,VZ UN Equity,WBA UQ Equity
26-11-2008,20.98,76.5,20.49,23.55,39.33,55.9,57.9,13,7.2225,41.28,#N/A N/A,3.393,79.93,42.78,56.69,58.27,22.3,63.16,30.62,78.0082,25.0873,13.3125,65.91,22.5,22.69,16.39,#N/A N/A,13.97,30.4051,#N/A N/A
27-11-2008,20.98,76.5,20.49,23.55,39.33,55.9,57.9,13,7.2225,41.28,#N/A N/A,3.393,79.93,42.78,56.69,58.27,22.3,63.16,30.62,78.0082,25.0873,13.3125,65.91,22.5,22.69,16.39,#N/A N/A,13.97,30.4051,#N/A N/A
28-11-2008,21.01,78.99,20.22,23.11,40.99,55.54,58.75,13.14,7.155,42.63,#N/A N/A,3.31,79.01,43.65,55.88,58.58,23.31,64.35,31.66,77.9414,25.4782,13.3125,66.93,22.52,23.435,16.54,#N/A N/A,13.8,30.5078,#N/A N/A
01-12-2008,20.12,65.76,18.61,21.21,36.58,54.77,56.17,12.0125,6.7375,39.88,#N/A N/A,3.176,72.02,37.01,53.01,55.33,19.64,60.49,26.12,73.4521,23.6951,12.005,62.35,20.33,22.165,14.96,#N/A N/A,12.56,28.6577,#N/A N/A
02-12-2008,20.32,65,19.15,21.85,38,54.64,57.05,12.42,7.2675,40.7,#N/A N/A,3.302,75.54,40.16,53.45,56.83,20.76,61.44,28.53,76.2603,25.4401,12.5025,60.86,21.46,21.965,15.32,#N/A N/A,13.28,30.022,#N/A N/A
03-12-2008,20.38,68.95,19.87,22.76,39.65,57.47,59.55,13.11,7.9325,40.47,#N/A N/A,3.425,74.74,40.22,54.38,57.32,21.87,62.88,30.25,77.0531,25.2303,13.0025,60.71,21.94,23.07,16.01,#N/A N/A,13.66,31.0124,#N/A N/A
04-12-2008,19.9,67.53,19.11,23.22,37.52,56.34,60.84,12.7025,7.1675,39.19,#N/A N/A,3.265,71.76,38.82,55.11,56.18,20.84,61.25,31.08,73.9679,23.8382,12.99,59.14,21.79,22.375,15.33,#N/A N/A,12.77,30.0406,#N/A N/A
05-12-2008,21.41,70.72,19.87,24.4,38.26,57.4,62.72,13.295,7.79,39.53,#N/A N/A,3.357,74.42,43.41,58.21,58.23,21.78,62.63,33.35,76.9767,25.2589,13.335,59.85,22.77,22.99,15.94,#N/A N/A,13.29,31.0124,#N/A N/A
08-12-2008,21.45,77.15,21.01,24.25,42.42,58.17,60.92,14.04,8.71,42.85,#N/A N/A,3.561,78.09,43.77,57.56,58.77,24.44,62.49,36.49,81.0552,25.7452,14.0425,57.38,24.92,22.99,17.25,#N/A N/A,13.94,31.9842,#N/A N/A
09-12-2008,20.78,72.77,20.6,23.2,42.38,57.96,59.68,13.3825,8.335,40.82,#N/A N/A,3.574,75.56,42.17,55.81,57.81,23.29,59.79,33.96,78.9825,25.0873,13.235,56.15,23.53,22.415,17.16,#N/A N/A,14.3,31.1619,#N/A N/A
10-12-2008,21.57,71.53,20.61,24.29,43.67,58.05,61.66,13.29,8.645,41.68,#N/A N/A,3.508,78.44,40.59,55.25,57.8,21.56,59.12,33.52,79.1449,25.7261,12.625,57.52,23.7,22.655,17.33,#N/A N/A,14.27,30.5919,#N/A N/A
11-12-2008,23.49,69.71,19.45,22.99,42.2,57.25,60.87,13.0225,7.8775,40.27,#N/A N/A,3.393,79.46,39.06,54.79,58.25,20.13,58.58,29.94,76.9671,25.2112,12.1825,55.14,22.82,22.11,16.91,#N/A N/A,14.01,30.3396,#N/A N/A
12-12-2008,23.54,67.74,19.36,23.47,42.08,58.13,60.59,13.2375,7.9875,39.2,#N/A N/A,3.51,79,40.58,54.63,57.25,20.34,58.94,30.94,78.5145,25.7833,12.3425,56.04,22.61,22.285,16.99,#N/A N/A,14.75,30.648,#N/A N/A
15-12-2008,23.78,66.46,19.04,23.41,42.21,57.71,60.69,13.1875,7.6275,38.74,#N/A N/A,3.384,78.21,40.05,54.71,57.81,19.34,59.36,28.63,79.0589,25.3638,12.0475,55.63,22.77,22.485,16.84,#N/A N/A,14.59,30.1808,#N/A N/A
16-12-2008,24.35,76,20.11,24.32,43.8,59.38,62.92,13.6925,8.18,41.9,#N/A N/A,3.408,79.01,44.45,55.24,59.6,20.06,61.62,32.35,82.5262,26.6129,12.41,58.32,23.78,23.23,17.42,#N/A N/A,15.64,31.3021,#N/A N/A
17-12-2008,23.9,78.78,19.66,24.7,44.65,58.42,62.63,13.84,8.295,41.02,#N/A N/A,3.184,76.82,42.73,55.19,58.78,19.81,60.7,31.86,81.9913,25.8596,12.66,58.58,23.58,22.74,16.84,#N/A N/A,15.26,31.816,#N/A N/A
18-12-2008,24.91,80.05,19.3,24.45,42.16,58.02,61.29,13.675,8.0375,41.07,#N/A N/A,3.194,73.03,42.77,55.41,58.99,18.9,60.31,30.21,80.2338,26.4508,13.1725,56.71,22.83,22.59,16.66,#N/A N/A,14.26,31.1152,#N/A N/A
19-12-2008,26.49,80.73,19.12,24.22,42.69,57.83,60.32,13.7425,8.075,41.24,#N/A N/A,3.214,70.85,42.84,55.74,58.84,19.43,60.18,30.32,79.7753,27.2327,12.815,56.62,22.43,22.215,16.64,#N/A N/A,14.44,31.0124,#N/A N/A
22-12-2008,25.74,77,19.18,23.73,41.78,57.13,61.4,13.4375,7.7725,41.12,#N/A N/A,3.062,69.39,41.93,55.99,58.93,18.42,60.46,29.82,78.3139,27.7381,12.275,56.37,21.93,22.33,16.37,#N/A N/A,14.34,31.2273,#N/A N/A
23-12-2008,25.98,75.2,19.28,23.62,41.13,57.37,60.65,13.4125,7.895,40.15,#N/A N/A,3.085,69.2,42,55.29,58.68,17.96,59.83,29.11,76.9862,28.0432,11.99,55.44,21.85,21.985,16.24,#N/A N/A,14.07,30.6386,#N/A N/A
24-12-2008,25.96,76.44,19.17,23.73,41.91,57.16,61.28,13.2225,7.8875,40.12,#N/A N/A,3.037,69.62,41.66,55.44,58.56,17.97,60.39,29.85,76.9098,27.9097,12.2825,55.5,21.99,22.05,16.35,#N/A N/A,14.23,30.6947,#N/A N/A
25-12-2008,25.96,76.44,19.17,23.73,41.91,57.16,61.28,13.2225,7.8875,40.12,#N/A N/A,3.037,69.62,41.66,55.44,58.56,17.97,60.39,29.85,76.9098,27.9097,12.2825,55.5,21.99,22.05,16.35,#N/A N/A,14.23,30.6947,#N/A N/A
26-12-2008,26.3,75.97,19.13,23.56,42.72,57.36,61.06,13.3125,7.855,40.53,#N/A N/A,3.065,70.35,42.47,55.35,58.56,17.91,60.53,29.8,77.6835,27.6523,12.44,55.74,22.18,22.29,16.27,#N/A N/A,14.18,31.0124,#N/A N/A
29-12-2008,25.57,76.56,18.96,23.36,42.34,56.87,60.38,13.0425,7.7325,39.99,#N/A N/A,3.093,71.55,43.58,55.11,58.15,17.7,60.2,29.78,77.6071,26.9848,12.235,55.37,21.47,22.205,16.01,#N/A N/A,14.13,30.9657,#N/A N/A
30-12-2008,27.04,82.06,19.34,23.11,43.66,57.59,61.74,12.7475,7.74,41.25,#N/A N/A,3.082,73.38,44.93,55.05,59.17,18,61.12,31.01,79.804,28.2244,12.4225,57.17,22.48,22.465,16.23,#N/A N/A,14.69,31.0498,#N/A N/A
31-12-2008,26.6,84.39,19.44,23.02,44.67,57.75,62.19,13.1125,8.0025,42.67,#N/A N/A,3.048,73.97,45.2,56.06,59.83,18.55,61.82,31.53,80.3866,28.9872,12.75,57.54,22.69,22.635,16.3,#N/A N/A,14.66,31.6758,#N/A N/A
01-01-2009,26.6,84.39,19.44,23.02,44.67,57.75,62.19,13.1125,8.0025,42.67,#N/A N/A,3.048,73.97,45.2,56.06,59.83,18.55,61.82,31.53,80.3866,28.9872,12.75,57.54,22.69,22.635,16.3,#N/A N/A,14.66,31.6758,#N/A N/A
02-01-2009,27.59,86.76,20.33,24.13,46.91,58.99,63.75,13.36,8.505,45.25,#N/A N/A,3.241,76.52,45.2,57.18,60.65,19.33,62.8,31.35,83.4527,29.5593,13.265,59.19,23.92,22.95,16.96,#N/A N/A,15.2,32.3673,#N/A N/A
05-01-2009,27.14,88.78,20.52,24.71,46.08,59.65,63.56,13.455,8.3375,46.17,#N/A N/A,3.378,76.66,44.53,56.52,60.05,19.95,62.35,29.25,82.9273,29.1111,13.36,58.5,23.5,22.72,17.11,#N/A N/A,14.91,30.349,#N/A N/A
06-01-2009,26.5,88.71,20.76,25.26,45.8,58.34,62.14,14.4025,8.65,46.31,#N/A N/A,3.322,77.35,43.17,56.02,59.69,21.07,62.17,29.88,85.2293,28.5772,13.09,59.19,24.31,22.355,17.79,#N/A N/A,15.37,29.8631,#N/A N/A
07-01-2009,26.3,84.5,19.51,24.57,43.67,58.2,61.24,14.09,8,44.76,#N/A N/A,3.25,73.96,41.46,55.54,59.13,20.01,61.08,28.09,83.8538,28.1195,12.615,58.07,23.18,22.465,17.33,#N/A N/A,14.42,29.807,#N/A N/A
08-01-2009,26.71,85.41,20.12,24.39,44.02,59.26,60.52,13.94,8.2275,44.79,#N/A N/A,3.311,74.24,42.23,51.38,59.02,20.04,60.41,27.22,83.2712,27.9955,12.8475,58.58,22.9,22.62,17.54,#N/A N/A,14.55,30.2649,#N/A N/A
09-01-2009,26.45,83.92,19.52,23.86,43.2,57.78,60.07,13.905,7.8825,44.45,#N/A N/A,3.235,72.82,41.98,51.58,59.05,19.23,59.86,25.97,80.9024,27.3948,12.4025,57.74,22.31,22.3,16.7,#N/A N/A,14.15,30.05,#N/A N/A
12-01-2009,25.62,77.67,19.47,22.97,41.19,57.06,60.16,13.24,7.7125,43.74,#N/A N/A,3.166,70.82,41.03,51.39,58.34,18.83,59.94,24.91,81.8671,27.1755,12.53,57.08,21.86,21.865,16.4,#N/A N/A,13.79,29.7043,#N/A N/A
13-01-2009,25.36,77.92,19.82,22.51,41.4,57.71,59.32,13.285,7.4075,42.46,#N/A N/A,3.133,71.82,41.79,52.12,58.84,18.99,59.47,26.35,81.5137,27.1183,12.375,56.25,21.2,22.01,16.45,#N/A N/A,13.67,29.4333,#N/A N/A
14-01-2009,24.08,75.69,19.09,21.91,39.35,56.08,57.33,12.7425,6.965,41.2,#N/A N/A,3.048,69.69,40,51.56,57.95,17.83,57.86,25.91,79.4601,26.5271,11.6625,55.04,20.8,21.31,15.74,#N/A N/A,13.08,28.555,#N/A N/A
15-01-2009,24.89,73.83,19.24,22.81,39.39,57.16,57.98,12.345,6.9225,40.96,#N/A N/A,2.978,70.77,39.98,51.35,57.62,17.32,57.46,24.34,80.3484,26.8132,11.74,55.17,21.36,21.68,15.81,#N/A N/A,13.29,27.9383,#N/A N/A
16-01-2009,25.5,73.05,19.71,23.2,39.55,57.52,59.67,11.8525,7.0325,42.46,#N/A N/A,2.94,71.74,41.05,51.56,57.44,17.01,57.73,22.82,81.1125,26.8799,11.7,56.42,21.46,21.92,15.82,#N/A N/A,13.74,27.9943,#N/A N/A
19-01-2009,25.5,73.05,19.71,23.2,39.55,57.52,59.67,11.8525,7.0325,42.46,#N/A N/A,2.94,71.74,41.05,51.56,57.44,17.01,57.73,22.82,81.1125,26.8799,11.7,56.42,21.46,21.92,15.82,#N/A N/A,13.74,27.9943,#N/A N/A
20-01-2009,24.16,59.2,18.48,21.99,38.32,55,57.07,10.605,6.5175,40.36,#N/A N/A,2.793,68.31,38.36,50.56,56.75,15.6,57.43,18.09,78.3043,26.5938,11.035,53.92,20.24,21.44,15.01,#N/A N/A,12.86,27.9102,#N/A N/A
21-01-2009,25.05,69.9,19.38,22.28,39.55,55.53,58.7,11.045,6.8925,42.27,#N/A N/A,2.958,71.23,40.62,49.14,56.36,16.87,57.57,22.63,87.3211,26.2887,11.415,54.24,21.23,21.645,15.71,#N/A N/A,13.26,28.8727,#N/A N/A
22-01-2009,27.19,71.03,17.11,21.97,37.23,55.23,58.72,11.045,6.62,42.26,#N/A N/A,3.156,69.95,38.56,48.87,56.87,16.06,56.96,23.1,86.0316,26.1743,11.4075,54.06,20.97,21.56,15.37,#N/A N/A,12.82,28.1812,#N/A N/A
23-01-2009,28.04,74.91,17.2,21.72,35.66,53.19,58.02,11.08,6.7725,41.98,#N/A N/A,3.156,70.82,37.92,48.35,55.97,16,56,24.28,85.4776,26.8894,11.42,52.9,20.61,21.1,15.89,#N/A N/A,13.12,28.4428,#N/A N/A
26-01-2009,28.15,74.2,17.63,22.73,32.67,54.41,58.4,10.6475,6.875,43.01,#N/A N/A,3.201,71.29,37.58,48.6,56.55,15.2,56.37,24.5,87.493,26.4985,11.4175,53.56,20.86,21.515,16.3,#N/A N/A,13.38,28.9567,#N/A N/A
27-01-2009,29.08,78.26,17.66,22.12,32.32,53.09,58.52,11.0375,6.85,43.22,#N/A N/A,3.24,72.09,39.89,48.79,57.54,16.68,56.7,25.06,87.5503,27.0515,11.3775,53.99,21.25,21.665,16.73,#N/A N/A,13.81,27.9943,#N/A N/A
28-01-2009,29.99,87.7,18.04,23,33,54.75,59.2,11.805,7.3475,43.24,#N/A N/A,3.367,73.79,41.24,48.73,58.56,17.85,58.18,27.66,90.5687,27.4425,11.9,55.42,22.28,21.93,16.88,#N/A N/A,14.01,28.8913,#N/A N/A
29-01-2009,28.69,82.72,17.59,22,31.85,54.82,58.14,11.5675,6.9,40.71,#N/A N/A,3.321,70.62,39.43,47.86,58.28,16.71,58.22,25.43,88.3622,27.595,11.4975,56.55,21.25,21.775,15.93,#N/A N/A,13.37,28.2466,#N/A N/A
30-01-2009,28.33,80.73,17.1,21.53,30.85,54.85,58.02,12.3375,6.6525,42.31,#N/A N/A,3.219,70.52,38.64,47.12,57.69,16.73,54.5,25.51,87.5408,27.2232,11.3125,53.79,20.68,21.36,14.97,#N/A N/A,12.9,27.9102,#N/A N/A
02-02-2009,29.15,83.57,17.83,21.57,30.29,55.36,57.9,12.4925,6.66,40.8,#N/A N/A,3.268,70.29,38.79,46.57,57.69,16.98,53.05,25.2,86.8531,27.1087,11.1075,50.62,20.2,21.12,15.31,#N/A N/A,13.63,28.583,#N/A N/A
03-02-2009,29.74,82.81,18.5,21.92,29.99,56.66,58.88,12.0975,7.5,42.09,#N/A N/A,3.321,71.64,39.19,47.81,58.58,16.09,53.91,24.05,89.2887,28.8346,11.575,51.64,20.62,21.66,15.62,#N/A N/A,13.73,29.4893,#N/A N/A
04-02-2009,28.98,87.97,18.63,21.73,30.6,56.77,57.86,12.2825,7.3325,41.97,#N/A N/A,3.341,71.6,38.63,46.42,57.96,16.36,52.52,24.04,88.6679,28.5104,11.445,50.84,19,21.2,15.84,#N/A N/A,13.88,28.6017,#N/A N/A
05-02-2009,28.8,92.85,19.04,22.4,31.61,57.11,58.36,13.435,7.68,42.72,#N/A N/A,3.445,73.25,38.28,48.56,58.11,17.03,53.32,24.54,88.2667,28.7011,11.8,51.55,18.71,21.345,16.35,#N/A N/A,14.25,29.1436,#N/A N/A
06-02-2009,28.94,96.57,19.66,23.53,33.28,58.03,58.46,13.8525,7.26,42.92,#N/A N/A,3.561,74.9,39.72,49.63,58.51,17.93,54,27.63,91.8295,29.34,12.17,52.39,19.45,21.775,17.04,#N/A N/A,14.73,29.6389,#N/A N/A
09-02-2009,29.52,97.89,19.44,23.09,32.72,58.74,59.02,13.83,7.23,42.8,#N/A N/A,3.661,74.42,40.61,49.28,58.5,17.75,52.94,27.28,92.479,29.2256,11.9425,54.11,19.44,21.155,16.85,#N/A N/A,14.91,29.3305,#N/A N/A
10-02-2009,27.97,90.4,18.8,22.21,30.92,57.41,57.28,13.4625,6.7125,40.21,#N/A N/A,3.494,71.12,38.84,47.72,56.73,15.97,51.45,24.62,89.0881,27.6618,11.2625,51.08,18.76,20.335,16.05,#N/A N/A,14.08,28.0317,#N/A N/A
11-02-2009,28.55,94.71,19.21,22.14,31.13,58.01,57.08,13.74,6.8075,40.33,#N/A N/A,3.458,71.26,40.96,48.23,57.33,16.36,51.16,26.09,90.8934,28.3388,11.0775,51.29,18.5,20.635,16.17,#N/A N/A,14.11,28.013,#N/A N/A
12-02-2009,29.48,95.58,19.26,21.98,31.02,58.41,56.96,14.1,6.77,39.86,#N/A N/A,3.545,69.86,41.74,48.13,57.78,16.19,51.28,26.19,90.8074,27.9765,11.115,49.97,18.83,22.195,16.2,#N/A N/A,14,27.9009,#N/A N/A
13-02-2009,28.96,96.45,19.09,21.22,30.94,57.9,56.81,13.9875,6.715,40.48,#N/A N/A,3.541,69.73,40.37,46.53,57.1,15.74,51.09,24.69,89.6326,27.4139,10.8575,49.42,18.52,21.925,16.1,#N/A N/A,13.88,27.6206,#N/A N/A
16-02-2009,28.96,96.45,19.09,21.22,30.94,57.9,56.81,13.9875,6.715,40.48,#N/A N/A,3.541,69.73,40.37,46.53,57.1,15.74,51.09,24.69,89.6326,27.4139,10.8575,49.42,18.52,21.925,16.1,#N/A N/A,13.88,27.6206,#N/A N/A
17-02-2009,28.42,85.71,18.09,19.94,28.98,56.41,55.68,13.5625,6.485,38.43,#N/A N/A,3.376,66.18,39.17,48.24,55.98,13.96,50.11,21.65,86.6047,27.2804,10.485,47.42,17.84,21.3,15.29,#N/A N/A,13.21,26.4059,#N/A N/A
18-02-2009,28.33,84.5,18.12,19.8,28.44,57.39,56.41,14.0375,6.4425,37.98,#N/A N/A,3.37,66.12,38.93,50,55.83,14.1,50.95,21.51,87.4071,27.309,10.88,47.14,17.63,21.34,15.37,#N/A N/A,13.36,26.2283,#N/A N/A
19-02-2009,28.65,86.01,17.91,20.16,27.02,57.08,55.31,13.9075,6.4825,37.57,#N/A N/A,3.237,66.68,38.5,50.45,55.93,12.87,51.13,20.6,84.9427,27.2041,10.7025,47.07,17.69,21.65,15.04,#N/A N/A,12.68,26.1536,#N/A N/A
20-02-2009,27.98,84.59,18,19.46,26.66,56.69,54.57,13.915,6.5125,36.31,#N/A N/A,3.257,65.07,38.34,50.02,54.65,12.97,50.25,19.9,84.809,26.7941,10.7325,47.25,17.53,21.42,15.08,#N/A N/A,12.78,26.9198,#N/A N/A
23-02-2009,23.82,80.07,17.21,18.71,25.12,56.13,53.87,13.5625,6.5,34.46,#N/A N/A,3.105,62.94,37.49,48.88,53.65,12.15,48.9,19.51,80.5872,26.5843,10.4025,45.41,16.97,21.045,14.36,#N/A N/A,12.08,26.0228,#N/A N/A
24-02-2009,24.21,92.98,17.17,20.67,26.04,56.8,54.76,14.0875,6.8675,35.44,#N/A N/A,3.223,65.28,39.24,50.01,54.54,13.62,49.77,21.02,82.5262,27.2041,10.735,47.4,17.92,21.53,14.99,#N/A N/A,12.73,26.6955,#N/A N/A
25-02-2009,23.03,89.92,16.96,20.31,25.03,56.56,54.29,13.855,7.025,33.91,#N/A N/A,3.256,63.5,37.9,49.21,53.96,13.07,49.92,21.73,82.0486,26.6129,10.5375,46.61,17.36,21.185,14.77,#N/A N/A,13.03,26.6768,#N/A N/A
26-02-2009,20.07,92.15,16.42,20.64,24.23,51.23,52.2,14.015,7.1375,32.71,#N/A N/A,3.185,63.17,36.71,48.25,52.44,12.57,48.97,23.05,84.9809,24.8298,10.2575,46.33,16.86,20.535,14.49,#N/A N/A,12.71,26.6114,#N/A N/A
27-02-2009,19.65,91.08,16.15,20.89,24.61,48.93,52.25,14.1775,7,31.44,#N/A N/A,3.19,60.71,36.15,49.24,50,12.06,48.17,22.85,87.9037,23.0753,10.3825,45.46,16.77,20.425,14.57,#N/A N/A,12.74,26.6581,#N/A N/A
02-03-2009,17.48,86.27,15.79,19.92,22.17,47.88,51.85,13.54,6.83,29.51,#N/A N/A,3.141,57.62,35.71,48.04,47.92,11.06,46.87,21.16,85.0574,22.3506,9.94,42.84,16.05,19.845,14.32,#N/A N/A,12.31,25.7144,#N/A N/A
03-03-2009,17.8,82.37,15.88,18.89,22.47,47.71,52.43,13.59,7.04,29.36,#N/A N/A,3.156,57.73,34.75,47.38,47.64,11.82,46.63,21.01,83.8347,21.9788,10.0125,43.12,16.36,19.415,14.39,#N/A N/A,12.28,25.5182,#N/A N/A
04-03-2009,17.96,85.47,16.12,19.01,25.44,48.59,53.15,13.8225,7.505,30.31,#N/A N/A,3.256,59.28,35.64,48.49,49.1,11.71,47.31,19.3,85.4776,22.0932,10.6375,44.82,16.94,19.865,15.25,#N/A N/A,12.76,26.3031,#N/A N/A
05-03-2009,16.35,81.72,15.27,18.15,23.49,47.2,50.86,13.355,7.5325,29.39,#N/A N/A,3.173,56.46,33.94,49.75,47.67,10.33,45.4,16.6,83.5577,21.1111,9.985,42.51,15.99,18.925,14.55,#N/A N/A,12.31,26.0788,#N/A N/A
06-03-2009,17.9,75.65,15.28,18,23.23,46.38,52.12,12.5475,7.5175,30.1,#N/A N/A,3.046,58.27,34.44,48.91,47.97,10.26,45.71,15.93,81.9626,21.6832,9.985,41.83,15.83,19.55,14.18,#N/A N/A,12.41,25.4902,#N/A N/A
09-03-2009,17.79,73.95,15.15,18.23,23.92,46.27,52.32,12.45,7.7225,31,#N/A N/A,2.968,58.28,33.52,47.51,46.6,10.64,44.18,15.9,79.7371,20.0145,9.6425,42.07,15.59,19.375,13.62,#N/A N/A,12.55,24.4623,#N/A N/A
10-03-2009,19.31,85.28,16.62,19.42,26.51,48.34,52.6,13.2175,8.1225,33.01,#N/A N/A,3.167,61.78,35.69,48.67,47.78,12.17,45.17,19.5,83.3381,21.1683,10.4025,45.49,16.61,19.58,14.75,#N/A N/A,13.92,25.7985,#N/A N/A
11-03-2009,19.12,92.39,17.11,19.68,26.31,47.27,51.03,12.8425,8.3325,33.27,#N/A N/A,3.31,61.22,35.04,47.46,47.9,11.93,45.07,20.4,84.6466,20.9204,10.8575,46.8,16.59,19.785,15.02,#N/A N/A,13.96,25.6397,#N/A N/A
12-03-2009,20.41,97.25,17.01,20.33,27.02,50.27,52.17,13.5225,8.465,33.63,#N/A N/A,3.441,63.4,37.03,48.94,49,13.15,45.78,23.2,86.3468,22.9132,11.1475,48,17.43,20.42,15.51,#N/A N/A,14.52,26.2937,#N/A N/A
13-03-2009,21.36,98.8,16.65,20.71,26.78,51.25,52.38,13.0125,8.1975,33.4,#N/A N/A,3.426,62.91,38.34,49.19,50.64,13.09,46.95,23.75,86.3086,25.8119,11.1675,48,17.13,20.61,15.51,#N/A N/A,14.7,26.5367,#N/A N/A
16-03-2009,20.68,93.9,16.25,20.14,26.42,50.78,51.69,13.0425,8.0675,33.83,#N/A N/A,3.408,62.94,38.13,48.8,50.73,12.66,47.82,23.09,87.1301,24.9919,10.9775,47.47,17.21,20.635,15.45,#N/A N/A,14.25,26.6768,#N/A N/A
17-03-2009,21.54,98.99,16.9,21.48,26.83,51.75,53.64,13.8225,8.49,34.44,#N/A N/A,3.559,65.31,40.17,50,50.72,12.92,47.98,25.14,88.7443,25.3733,11.3525,48.76,17.82,20.725,16.14,#N/A N/A,14.9,27.8729,#N/A N/A
18-03-2009,21.95,105.25,16.96,22.58,27.47,50.51,55.42,14.0775,8.745,33.75,#N/A N/A,3.626,66.59,41.16,50.44,50.66,14.09,48.02,27.11,87.8273,25.7071,11.48,49.2,18.11,20.825,16.5,#N/A N/A,15.24,28.7512,#N/A N/A
19-03-2009,21.3,99.3,17.14,22.44,28.41,48.85,54.71,13.1725,8.885,33.19,#N/A N/A,3.629,67.13,39.31,49.95,50.06,13.07,46.31,24.95,88.5055,24.8298,11.625,47.47,17.7,21.09,16.23,#N/A N/A,15.15,28.2653,#N/A N/A
20-03-2009,20.63,97.32,17.06,22.16,27.07,48.62,53.2,13.1325,8.69,32.55,#N/A N/A,3.628,64.71,38.81,49.59,51.67,12.26,45.59,23.15,88.3622,25.4782,11.255,45.93,17.45,21.32,15.91,#N/A N/A,14.65,27.6673,#N/A N/A
23-03-2009,22.05,111.93,18.33,23.25,29.63,50.91,55.16,13.885,9.2575,35.5,#N/A N/A,3.845,69.15,40.91,51.48,53.23,14.56,47.74,28.86,94.2842,26.6797,11.905,49.32,18.92,22.07,16.98,#N/A N/A,15.52,29.0315,#N/A N/A
24-03-2009,21.12,110.33,17.93,22.95,29.5,49,53.48,13.37,8.73,36.11,#N/A N/A,3.804,68.85,38.64,51.05,52.41,13.72,46.95,26.22,93.9499,26.4222,11.4,48.36,18.32,22.01,16.68,#N/A N/A,15,28.5269,#N/A N/A
25-03-2009,21.18,112.95,17.88,23.28,28.91,49.82,55.01,13.1875,8.53,37.06,#N/A N/A,3.803,69.7,40.22,51.68,52.86,14.11,48.06,28.56,93.5583,26.222,11.5925,49.02,18.53,22.375,16.57,#N/A N/A,14.94,28.1719,#N/A N/A
26-03-2009,21.62,111.99,18.83,24.14,30.78,51.47,56.06,13.875,8.9275,38.66,#N/A N/A,3.924,70.17,40.06,52.76,52.9,15.13,48.76,29.1,94.3511,26.2982,11.9,51.03,19.06,22.425,17.31,#N/A N/A,15.82,28.5363,#N/A N/A
27-03-2009,21.08,108.08,18.13,23.63,30.35,51.65,55.01,13.5625,8.52,37.53,#N/A N/A,3.816,68.9,39.35,52.57,52.83,14.45,48.57,27.4,89.9287,25.8978,11.71,50.33,18.59,22.55,16.95,#N/A N/A,15.42,28.611,#N/A N/A
30-03-2009,20.54,100.46,17.48,23.38,27.53,50.52,53.92,13.375,8.1425,35.52,#N/A N/A,3.732,66.8,38.52,51.76,53.01,12.81,47.28,24.85,90.2821,25.3161,11.565,48.65,17.85,21.96,16.31,#N/A N/A,14.72,28.2373,#N/A N/A
31-03-2009,20.93,106.02,18.37,23.56,27.96,49.52,54.57,13.9,8.1825,35.58,#N/A N/A,3.754,67.24,40.64,52.1,52.6,13.63,47.09,26.58,92.5458,25.5068,11.7225,49.72,18.16,21.975,16.77,#N/A N/A,15.05,28.2186,#N/A N/A
01-04-2009,20.68,110.29,19.31,23.83,28.99,48.33,55.24,13.5725,8.1725,35.44,#N/A N/A,3.882,68.3,42.14,52.82,53.04,14.44,48.21,28.14,93.2336,25.7357,11.75,50.65,18.79,22.43,17.46,#N/A N/A,15.03,29.1717,#N/A N/A
02-04-2009,21.07,114.22,19.29,24.77,31.54,47.29,56.35,13.8975,8.5375,37.2,#N/A N/A,4.025,70.31,41.97,53.64,52.97,14.98,49.42,28.16,96.2996,25.7452,12.6225,52.13,20.21,22.67,18.14,#N/A N/A,15.7,30.3303,#N/A N/A
03-04-2009,20.54,119.4,18.75,25,32.15,46.57,56.64,15.02,9.3175,37.69,#N/A N/A,4.143,70.48,42.61,53.8,52.15,15.33,49.63,29.28,97.6369,25.2303,12.9675,52.11,20,22.485,18.16,#N/A N/A,15.95,30.6386,#N/A N/A
06-04-2009,21.93,116.65,18.76,24.85,31.31,47.84,55.94,14.7825,9.12,38.16,#N/A N/A,4.23,69.89,42.14,53.43,52.2,15.16,49.65,28.2,97.0065,25.4305,12.8175,52.08,19.62,22.495,17.53,#N/A N/A,15.86,30.8629,#N/A N/A
07-04-2009,23.45,116.08,18.76,24.37,29.45,47.38,55.4,14.2875,9.155,36.64,#N/A N/A,4.107,68.4,41.42,52.39,51.36,15.01,48.68,27.25,94.3224,25.0491,12.465,50.8,19.12,22.31,16.85,#N/A N/A,15.45,29.6389,#N/A N/A
08-04-2009,22.86,114.75,19.19,25.12,29.57,47.97,55.56,14.455,9.345,36.87,#N/A N/A,4.154,68.48,42.14,52.61,51.45,15.72,48.47,27.43,96.653,25.5164,12.56,51.38,19.36,22.495,17.13,#N/A N/A,15.27,29.6015,#N/A N/A
